EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,BusinessUnit,AbsentHours
1166,70,76,67,67,76,83,40.2834364,2.820448799,83,35.45496621
1167,70,83,68,68,75,83,38.13452254,4.856569725,83,0
1168,77,86,67,67,86,83,52.35552124,2.975512624,83,97.09143548
1169,70,68,67,67,81,83,25.63406946,5.521056238,83,0
1170,77,86,67,67,86,83,39.72838021,5.955497049,83,46.86419697
1171,77,86,67,67,86,83,34.53116596,2.152074438,83,0
1172,70,78,68,68,78,83,29.43200297,5.874727361,83,28.22697057
1173,70,86,67,67,86,83,38.56898107,3.631695466,83,82.83732298
1174,77,86,67,67,86,83,45.09564228,2.657433985,83,93.30357792
1175,77,87,68,68,83,83,47.47885002,4.747274214,83,85.58585352
1176,70,86,68,68,86,83,45.42226955,4.861424181,83,52.51578801
1177,77,86,68,68,86,83,44.24681874,3.929336415,83,84.43226094
1178,70,71,68,68,87,83,33.85417974,5.055005954,83,0
1179,77,75,68,68,75,83,45.5432599,5.820836838,83,21.91129454
1180,70,86,67,67,86,83,39.35149489,3.430922267,83,58.77005773
1181,70,67,68,68,75,83,38.87842669,5.516304162,83,51.19271327
1182,70,66,68,68,66,83,17.892162,3.567325899,83,0
1183,70,86,67,67,86,83,43.89117895,4.398569243,83,47.38065506
1184,77,86,68,68,86,83,45.64645559,5.280086244,83,71.09952447
1185,77,72,68,68,65,83,52.16688719,3.067314272,83,102.8727735
1186,70,66,67,67,81,83,31.25599033,4.251213398,83,0
1187,77,83,68,68,83,83,34.09985338,3.907396502,83,0
1188,77,75,68,68,75,83,52.87296969,6.322706938,83,127.8766003
1189,77,78,68,68,78,83,57.96351853,3.237143995,83,156.623132
1190,70,86,67,67,86,83,43.13890191,2.868471805,83,122.5801316
1191,70,86,67,67,86,83,21.88682418,3.989210532,83,0
1192,70,83,68,68,83,83,36.78760451,5.352846269,83,35.79941379
1193,77,67,68,68,75,83,52.59734399,3.310841682,83,87.74753792
1194,77,78,77,77,78,83,48.09324625,3.164454808,83,71.58495932
1195,77,86,67,67,86,83,45.50668028,4.945447619,83,74.11984622
1196,70,83,68,68,83,83,51.36390196,3.419680909,83,118.1238501
1197,77,74,68,68,67,83,42.34069523,2.65154949,83,57.99819022
1198,70,82,68,68,82,83,39.91390024,5.669548545,83,74.08296937
1199,77,86,67,67,86,83,57.64221297,6.712351133,83,112.0247781
1200,70,87,68,68,87,83,39.84124439,4.089794075,83,71.25020827
1201,77,71,67,67,71,83,35.6690896,5.320908395,83,34.56601633
1202,77,87,68,68,83,83,47.97163046,3.157503796,83,63.03435619
1203,77,81,68,68,78,83,48.08099733,5.284481416,83,86.36429861
1204,70,87,68,68,75,83,24.96715636,8.060891242,83,3.684461661
1205,70,86,68,68,86,83,45.98863168,5.31847461,83,123.1129865
1206,77,71,67,67,71,83,40.02369401,2.257691495,83,65.88447933
1207,77,71,68,68,80,83,32.62810709,6.453170491,83,58.96931711
1208,70,68,67,67,81,83,48.40127685,5.516336418,83,93.18901602
1209,77,86,67,67,86,83,59.92562289,4.777685384,83,125.5723801
1210,77,80,68,68,75,83,40.79212693,3.277406502,83,41.32058999
1211,77,70,68,68,80,83,36.2291904,7.88815898,83,0
1212,70,86,67,67,86,83,46.16008978,4.421949556,83,75.34500744
1213,70,86,67,67,86,83,57.99956407,4.247115445,83,159.590101
1214,70,78,68,68,78,83,44.17237117,6.071993891,83,64.32813518
1215,77,66,68,68,66,83,28.64229863,4.775182932,83,0
1216,70,78,68,68,78,83,48.9528465,6.637104618,83,42.14509358
1217,77,86,67,67,86,83,63.54659139,4.240016802,83,133.8906239
1218,70,85,68,68,78,83,52.30658793,5.141557706,83,111.560191
1219,70,84,67,67,84,83,41.50729642,3.883991278,83,113.098722
1220,77,86,68,68,86,83,39.67575302,3.842486236,83,53.08575524
1221,77,78,68,68,78,83,49.62145886,6.365059144,83,136.1275146
1222,70,86,68,68,86,83,33.64386787,6.443616561,83,30.52760468
1223,77,86,67,67,86,83,34.32169353,6.488766974,83,27.42477449
1224,77,78,68,68,78,83,48.66004057,4.270115593,83,43.0518732
1225,70,86,68,68,86,83,50.54156423,4.638479155,83,137.7744436
1226,70,78,68,68,78,83,21.81971957,4.884096521,83,0
1227,77,72,67,67,84,83,35.58226583,5.737866243,83,39.81697293
1228,77,75,68,68,75,83,33.81373371,4.487968964,83,0
1229,77,77,68,68,66,83,36.58901912,5.938258617,83,0
1230,77,86,67,67,86,83,45.55716027,3.840674948,83,56.09080868
1231,70,78,68,68,78,83,39.13518781,4.475789923,83,60.3713913
1232,70,66,68,68,66,83,38.01713689,4.79050779,83,53.34430998
1233,70,83,68,68,83,83,57.81482681,4.800442198,83,120.7659124
1234,70,86,67,67,86,83,42.06675528,5.441919129,83,100.6814197
1235,70,86,67,67,86,83,22.88770912,4.84605598,83,0
1236,70,71,68,68,67,83,45.41528818,3.166959895,83,59.96468232
1237,77,78,68,68,78,83,26.36766084,3.57906743,83,0
1238,77,86,68,68,86,83,37.3137961,4.951462147,83,56.17575881
1239,77,86,67,67,86,83,46.76679486,3.40641858,83,42.99716305
1240,77,67,68,68,78,83,43.60333544,2.668863638,83,51.2088985
1241,70,72,68,68,65,83,33.68747675,2.07695539,83,0
1242,70,80,68,68,78,83,49.13052986,8.206223455,83,97.00086009
1243,77,78,77,77,78,83,49.11621211,5.53712696,83,58.02574077
1244,77,78,68,68,78,83,54.15071305,3.415680746,83,114.1863152
1245,70,80,68,68,80,83,54.56372221,6.047564684,83,116.6098631
1246,70,80,68,68,75,83,34.49413214,3.084183821,83,31.56885533
1247,77,71,68,68,67,83,49.33414791,2.568759498,83,121.1518768
1248,70,78,68,68,78,83,49.71535163,4.032506165,83,110.6363768
1249,77,78,68,68,78,83,47.40272416,3.922914752,83,60.0988083
1250,77,83,68,68,83,83,15.76574664,6.230916453,83,0
1251,77,80,68,68,80,83,52.1245786,4.831717057,83,89.2200273
1252,70,89,68,68,86,83,50.95776486,3.537331456,83,105.5159624
1253,70,70,68,68,70,83,36.75695333,6.42129195,83,19.48324337
1254,70,70,67,67,76,83,48.0706203,3.021460519,83,128.2571135
1255,77,86,67,67,86,83,30.77538901,5.535070667,83,0
1256,70,83,68,68,75,83,32.62044214,4.864290737,83,13.28435841
1257,70,86,68,68,86,83,45.14920611,5.287499593,83,94.97141902
1258,70,86,67,67,86,83,35.44955443,6.476719105,83,41.27355304
1259,77,87,68,68,84,83,26.26800358,6.48150371,83,0
1260,70,84,68,68,78,83,43.09531071,3.814711086,83,98.59875106
1261,77,86,68,68,86,83,47.28638881,5.838173342,83,73.3887303
1262,70,82,68,68,82,83,31.98807499,4.515954033,83,12.07320912
1263,77,84,68,68,84,83,51.58367637,4.27812592,83,100.2581118
1264,70,78,68,68,78,83,45.34947945,3.75184639,83,148.8997702
1265,77,71,67,67,86,83,45.84698099,3.684135703,83,46.21297297
1266,77,83,68,68,83,83,42.11504881,1.91984945,83,80.25774701
1267,70,78,67,67,78,83,45.71472912,4.848678547,83,156.4242189
1268,77,82,68,68,82,83,55.72516646,6.769972259,83,112.6568215
1269,77,65,77,77,65,83,40.66819872,3.939877332,83,34.28763277
1270,77,76,68,68,84,83,41.15903602,4.863688149,83,49.99142176
1271,77,75,68,68,75,83,32.97462884,5.012292521,83,28.35231258
1272,77,86,68,68,86,83,61.29341713,5.81831341,83,144.4066426
1273,70,83,68,68,83,83,16.7983875,1.340375125,83,0
1274,70,86,67,67,86,83,69.33330279,4.564354171,83,220.5941849
1275,70,86,67,67,86,83,46.54776551,7.479126097,83,88.18565216
1276,77,86,67,67,86,83,49.61192757,3.517233034,83,100.4780132
1277,77,80,68,68,86,83,38.60898898,3.761249932,83,30.58451345
1278,77,86,68,68,86,83,27.65940867,5.945673057,83,0
1279,70,66,68,68,66,83,30.50042188,3.474904136,83,11.87725311
1280,70,83,68,68,67,83,49.18482714,7.88095843,83,133.6366235
1281,70,68,68,68,83,83,43.93940455,1.994687949,83,50.8428899
1282,70,75,68,68,67,83,39.59658817,6.636467484,83,52.15686197
1283,70,76,67,67,76,83,38.79474532,7.294336278,83,65.30168919
1284,70,80,68,68,80,83,24.04607416,6.844923347,83,0.516643472
1285,77,80,68,68,75,83,35.64626137,3.908585935,83,43.79104182
1286,77,78,68,68,78,83,50.0402644,2.667331713,83,61.25208408
1287,77,86,77,77,86,83,50.56734384,3.922360195,83,77.75294176
1288,77,78,68,68,78,83,48.12489002,3.32801198,83,77.781547
1289,77,78,68,68,78,83,38.48518073,5.256201318,83,83.92020018
1290,70,66,68,68,66,83,46.36469093,4.491675674,83,95.08477222
1291,70,71,67,67,86,83,34.99201007,3.874267456,83,62.62409452
1292,77,71,68,68,71,83,38.13709845,5.916987592,83,0
1293,70,76,67,67,76,83,19.8707771,6.061377616,83,0
1294,70,70,68,68,75,83,32.96517642,6.107192483,83,36.69077323
1295,70,86,67,67,86,83,42.14996859,4.100453466,83,66.32414548
1296,77,86,67,67,86,83,53.90753318,2.686041088,83,119.2195958
1297,77,78,77,77,78,83,49.15439362,6.664332173,83,90.64106372
1298,70,86,67,67,86,83,59.51650712,5.000171455,83,152.4000082
1299,70,78,68,68,78,83,39.55634741,4.955944178,83,31.96776818
1300,77,80,77,77,80,83,51.76801775,5.228672694,83,89.29178716
1301,77,86,67,67,86,83,42.53777551,3.944457664,83,73.31296142
1302,70,86,67,67,86,83,48.63642674,4.027254748,83,114.3133731
1303,70,87,68,68,87,83,31.4706673,2.92589895,83,13.0067368
1304,70,86,67,67,86,83,36.50459398,3.012150238,83,29.28236651
1305,77,84,68,68,78,83,44.50150821,2.826292711,83,31.55197237
1306,77,86,67,67,86,83,17.67366045,4.500434601,83,0
1307,70,87,67,67,87,83,26.85375915,5.439536974,83,0
1308,77,86,67,67,86,83,43.95637666,4.088218358,83,31.75238229
1309,70,80,68,68,80,83,37.30875921,2.798307719,83,38.35650099
1310,77,83,68,68,83,83,48.68945416,5.493938683,83,56.5904331
1311,77,66,68,68,66,83,43.48944444,0.972542554,83,49.35182607
1312,70,86,67,67,86,83,31.99145961,7.149206581,83,28.97247491
1313,77,87,68,68,78,83,43.61067183,6.378753122,83,48.68511138
1314,77,67,68,68,75,83,58.02260321,4.30554956,83,92.76550846
1315,70,86,67,67,86,83,31.73014336,6.761322264,83,31.93451266
1316,77,80,68,68,78,83,59.60154638,4.024117035,83,180.3267217
1317,77,78,68,68,78,83,41.36945433,3.418857375,83,45.26883627
1318,77,86,67,69,86,69,58.72581,13.607846,72,35.54745688
1319,70,65,86,69,86,69,46.18983,10.406933,72,74.59166832
1320,70,86,76,69,86,69,41.503335,23.503335,72,0
1321,77,86,86,69,86,69,44.52728,2.52856,72,71.06380216
1322,77,86,86,69,86,69,35.13631,6.85154,72,66.01094552
1323,77,78,69,69,86,69,47.92197,24.632594,72,0
1324,77,86,69,69,86,69,33.436254,15.436254,72,49.4651976
1325,70,86,69,69,86,69,54.31662,6.647392,72,78.17613544
1326,70,78,68,68,78,83,35.37695219,3.025949104,83,60.19521799
1327,77,86,67,67,86,83,38.7216448,4.783214722,83,18.13879929
1328,70,65,67,69,86,69,35.44612,12.256898,72,86.7524372
1329,70,76,83,83,84,83,28.91026757,5.033200149,83,0
1330,70,80,77,77,84,83,61.21057204,5.015794159,83,145.4611085
1331,70,81,83,83,78,83,27.21549603,4.12280258,83,2.286930661
1332,70,86,69,69,86,69,38.36826,3.403192,72,70.02735584
1333,77,83,68,68,83,83,43.10602729,6.959690203,83,60.75094514
1334,77,67,69,69,86,69,35.40263,4.068205,72,0
1335,70,87,68,82,86,72,33.8547,4.505916,72,86.89026871
1336,70,66,68,68,66,83,40.76856274,2.674609059,83,33.13700144
1337,77,86,67,67,86,83,33.69707196,5.030462606,83,36.12278618
1338,77,80,68,84,86,72,49.16356,26.783065,72,29.38999648
1339,70,66,83,83,78,83,40.90651962,6.61536742,83,64.26417547
1340,77,82,83,83,75,83,46.11647862,5.619672508,83,68.06239816
1341,77,86,68,76,86,72,57.335691,39.335691,72,0
1342,70,86,67,67,86,83,48.9592712,6.731319769,83,106.6018016
1343,70,86,83,83,86,83,35.59523644,3.033077138,83,24.43085685
1344,70,86,68,72,86,72,57.63231,34.174289,72,0
1345,77,65,77,77,65,83,47.45733887,5.148785347,83,69.62162587
1346,70,86,68,69,86,72,51.24375,21.541747,72,41.73836222
1347,77,86,77,77,86,83,24.52872737,5.734409234,83,0
1348,77,80,68,68,75,83,42.35536582,8.089107525,83,36.59852465
1349,70,74,68,68,67,83,53.39047225,5.890018974,83,118.770815
1350,70,87,68,68,83,83,45.51210554,2.138399193,83,109.6157471
1351,77,78,68,67,86,72,41.13916,16.879339,72,25.3428604
1352,70,86,67,76,86,76,39.19805,11.77536,72,68.6007296
1353,77,75,83,83,75,83,34.9678994,5.281564047,83,0
1354,70,66,68,68,66,83,40.01512051,5.960315319,83,45.95743888
1355,77,78,67,76,86,76,42.5896,5.643892,72,49.36752288
1356,70,83,77,77,75,83,53.23460132,4.775502424,83,147.2354424
1357,77,86,67,76,86,76,42.5896,16.208868,72,36.26731784
1358,77,86,80,80,86,83,40.16296835,3.679943546,83,40.28762171
1359,70,84,77,77,78,83,58.57438843,3.650138098,83,158.8951013
1360,70,86,68,65,86,70,54.67226,13.551033,72,34.26672746
1361,70,78,67,67,78,83,48.24879175,3.669429243,83,129.2442466
1362,70,75,77,77,75,83,40.85621238,5.543832843,83,50.01037536
1363,77,86,66,66,86,83,33.46282402,5.68393086,83,0
1364,77,86,68,68,86,83,48.98667658,4.204033543,83,53.19361034
1365,70,70,83,83,70,83,45.12463345,7.612455974,83,87.84162722
1366,77,65,83,73,86,73,57.77307,17.895267,72,55.32516288
1367,77,83,83,83,83,83,58.40572229,3.678285017,83,162.2011507
1368,77,66,68,68,66,83,44.99858571,4.27060397,83,51.22294654
1369,70,80,68,68,75,83,33.26258826,5.979616209,83,0
1370,70,76,68,65,86,70,36.48114,3.937957,72,37.83182343
1371,70,76,67,67,76,83,37.06095372,5.43102358,83,51.54973735
1372,77,86,68,65,86,70,57.447349,39.447349,72,31.18758448
1373,70,78,68,65,86,70,49.60327,2.217576,72,51.2105775
1374,77,75,77,77,75,83,37.89995595,1.505239591,83,17.32691657
1375,70,70,77,77,70,83,28.57136673,4.077221405,83,6.787154391
1376,77,78,68,73,86,70,39.24377,1,72,0
1377,70,67,68,68,86,83,23.34589661,5.302607009,83,0
1378,70,80,68,68,78,83,38.85484165,5.026806177,83,30.44890774
1379,77,78,68,68,78,83,18.43416926,6.163572164,83,0
1380,70,86,82,82,86,72,45.8697,16.278467,72,71.37282942
1381,70,86,82,82,86,72,36.55628,17.505596,72,0
1382,70,86,82,82,86,72,35.672459,17.672459,72,0
1383,77,76,83,83,86,83,40.8847692,5.612590722,83,76.8012823
1384,70,67,68,68,67,83,69.69361689,4.21420852,83,177.4498646
1385,77,86,82,82,86,72,51.688884,33.688884,72,55.20941296
1386,77,86,80,80,86,83,47.21623976,5.044924958,83,37.9088964
1387,70,66,68,68,66,83,56.94638569,5.843132149,83,104.4869436
1388,77,80,80,80,78,83,46.6592302,4.472437426,83,59.64504018
1389,77,68,83,83,81,83,29.73127856,2.799616401,83,10.51044364
1390,70,82,82,82,86,72,53.31086,16.23073,72,94.19932891
1391,77,83,83,83,67,83,48.0427389,3.766237375,83,45.44153369
1392,77,78,82,82,86,72,57.335691,39.335691,72,52.25695072
1393,70,78,83,83,87,83,56.19959195,2.472682293,83,101.5907855
1394,70,86,67,67,86,83,34.3231379,4.518151883,83,31.90221789
1395,70,86,82,82,86,72,47.891603,29.891603,72,59.99278366
1396,77,87,77,77,86,83,49.41337837,6.056186541,83,7.17587619
1397,70,68,77,77,81,83,43.87075474,5.421980868,83,36.69975688
1398,77,78,67,67,78,83,40.20291294,3.012116879,83,38.51543948
1399,70,84,80,80,84,83,46.85680309,3.721229098,83,55.76203339
1400,70,87,82,82,86,72,54.14411,26.719346,72,129.6960602
1401,70,66,83,83,68,83,39.7947053,3.79205991,83,54.02038401
1402,70,86,84,84,86,72,54.02358,7.28474,72,133.5958714
1403,77,79,80,80,75,83,40.71703064,4.002373001,83,16.53362924
1404,70,78,84,84,86,72,43.98873,6.365269,72,107.6642591
1405,77,86,84,84,86,72,65,6.925135,72,107.9808049
1406,77,86,84,84,86,72,42.25229,14.224236,72,84.28531384
1407,70,86,68,68,86,83,39.91244935,4.018570036,83,83.11431539
1408,70,80,66,66,78,83,60.27943376,5.517896923,83,123.893747
1409,77,66,83,73,86,73,50.97334,20.246912,72,0
1410,77,86,67,67,86,83,28.51981841,3.759980286,83,0
1411,70,68,77,77,68,83,38.07107486,4.746010572,83,49.92167817
1412,77,76,83,73,86,73,32.80631,7.703366,72,29.33405488
1413,77,78,83,73,86,73,33.20748,13.625529,72,66.34496752
1414,77,78,83,73,86,73,45.14403,13.615154,72,0
1415,77,80,68,68,80,83,30.19791145,4.832323287,83,0
1416,70,72,68,68,84,83,40.5737923,4.697199934,83,23.87504049
1417,70,87,83,83,83,83,37.48131019,7.04713568,83,47.93208689
1418,77,78,77,77,78,83,44.2860553,4.515880427,83,73.41924682
1419,70,78,83,83,78,83,60.21468932,5.244413227,83,190.1154821
1420,70,86,77,77,75,83,18.30249521,3.705673897,83,0
1421,77,86,83,83,86,83,40.26771527,6.159199258,83,59.80568569
1422,77,86,68,68,86,83,30.32455068,2.726210296,83,7.657096975
1423,77,86,67,67,86,83,21.93506112,4.966194365,83,0
1424,77,87,68,68,83,83,34.37281992,4.546206785,83,3.06198223
1425,77,86,68,68,86,83,45.24573312,4.036800457,83,58.47089488
1426,70,86,68,68,86,83,21.24290054,5.413218327,83,0
1427,70,83,77,77,83,83,35.47399258,5.141782904,83,39.18573986
1428,77,86,77,77,86,83,44.7918381,5.887049489,83,47.43845096
1429,70,78,68,68,78,83,36.8396015,3.016156317,83,26.62167549
1430,77,86,68,68,86,83,50.06389361,6.135471637,83,85.24533053
1431,77,86,80,80,86,83,43.7003732,4.179611066,83,62.14543921
1432,77,67,68,68,67,83,53.33455154,4.817339191,83,126.2616659
1433,70,86,66,66,86,83,38.96924226,4.416714885,83,1.824368791
1434,77,71,80,80,75,83,49.80325483,4.520115359,83,72.02507041
1435,77,80,83,83,80,83,44.56986555,5.28442363,83,27.55449072
1436,70,67,66,66,84,83,39.36308035,6.053341352,83,33.39821207
1437,70,66,68,68,66,83,71.5006022,5.423304668,83,232.5624365
1438,77,67,68,68,67,83,54.48886783,4.599104022,83,134.7295885
1439,77,66,83,83,66,83,38.77757323,2.230892194,83,12.7656897
1440,77,86,68,68,86,83,44.64735324,4.186388574,83,55.56033286
1441,70,78,76,76,86,72,54.747626,36.747626,72,0
1442,70,83,80,80,83,83,48.98121599,2.81035651,83,94.06359589
1443,70,86,76,76,86,72,41.15682,4.75773,72,79.16154896
1444,70,75,66,66,75,83,50.83354142,4.394220341,83,131.7068457
1445,77,76,80,80,86,83,44.53892741,5.614583115,83,63.85111266
1446,70,86,66,66,86,83,51.07950558,5.461382177,83,97.28657695
1447,77,87,76,76,86,72,48.15581,6.925135,72,73.82479447
1448,77,86,76,76,86,72,41.58173,14.224236,72,73.21907133
1449,70,83,77,77,83,83,37.61335919,4.925379641,83,65.96238655
1450,70,82,68,68,82,83,35.90895378,4.33038388,83,57.2664641
1451,70,86,67,67,86,83,38.9315008,4.571331929,83,55.31590817
1452,70,86,67,67,86,83,54.6487888,3.713588514,83,133.8876581
1453,77,79,68,68,75,83,37.60576372,3.296521622,83,47.06631087
1454,70,72,68,68,67,83,47.77835421,5.272481733,83,105.9587764
1455,70,75,77,77,75,83,24.36862891,4.564485601,83,0
1456,70,67,68,68,78,83,62.2971665,5.153505576,83,192.4024004
1457,77,86,67,67,86,83,44.34138218,4.166339668,83,90.5038811
1458,77,66,76,76,86,72,49.16356,11.892066,72,55.7344216
1459,70,67,68,68,78,83,39.74980433,4.180162015,83,70.57692472
1460,77,75,68,68,75,83,41.77444881,6.211039769,83,57.90392478
1461,70,86,76,76,86,72,54.02358,31.898107,72,107.140599
1462,77,86,67,67,86,83,45.62504149,5.970487941,83,59.77611358
1463,70,80,72,72,86,72,48.09517,18.364606,72,74.76584211
1464,77,86,67,67,86,83,26.08875406,1.749744558,83,0
1465,70,79,80,80,75,83,39.29058696,6.304590038,83,55.08966243
1466,77,68,66,66,75,83,64.77715572,5.659827736,83,146.0409239
1467,70,86,67,67,86,83,35.01431665,5.899703565,83,0.736393853
1468,70,86,67,67,86,83,44.24259686,4.501998639,83,83.50761493
1469,77,86,72,72,86,72,41.79001,11.892066,72,0
1470,70,82,72,72,86,72,56.42429,17.69261862,72,72.85543144
1471,70,78,68,68,78,83,48.51621704,4.482056946,83,85.1366684
1472,77,83,68,68,83,83,63.94739889,3.425873758,83,132.7733698
1473,70,83,68,68,83,83,40.76341984,6.176922737,83,83.77301342
1474,70,70,77,77,70,83,48.8769992,2.405569914,83,127.3722516
1475,70,66,72,72,86,72,42.31678,17.69256653,72,65.27648766
1476,77,66,83,83,66,83,31.11181195,4.254467438,83,0
1477,77,78,68,68,78,83,49.42173453,5.58563983,83,66.37530979
1478,77,70,68,68,70,83,43.81447287,7.445082488,83,55.51660147
1479,70,67,68,68,67,83,54.33189518,4.180933263,83,141.4982522
1480,70,86,72,72,86,72,61.76038,17.69251443,72,86.67103157
1481,70,70,83,83,67,83,63.00972446,4.180980798,83,206.8483539
1482,77,68,80,80,81,83,61.21578508,2.249187174,83,116.1338993
1483,70,87,77,77,87,83,25.79748303,3.403303096,83,5.364356181
1484,77,78,72,72,86,72,47.64208,7.802021,72,33.24772776
1485,70,86,72,72,86,72,37.65633,17.69246234,72,75.15845628
1486,77,83,66,69,86,72,41.15682,10.435959,72,55.31904664
1487,77,86,72,72,86,72,33.20183201,15.20183201,72,0
1488,77,78,66,69,86,72,48.15581,14.82257293,72,59.98457265
1489,70,86,80,80,86,83,46.97137266,4.602201463,83,63.43560663
1490,70,65,68,68,86,83,47.36789808,3.005763906,83,105.9357318
1491,70,67,83,83,84,83,23.44283322,3.308135631,83,12.04024263
1492,70,83,67,67,86,83,40.48756392,2.986019603,83,33.8236652
1493,77,66,68,68,66,83,29.19329311,3.155218055,83,7.036658112
1494,77,86,77,77,86,83,31.06569876,3.762903741,83,0
1495,70,86,80,80,86,83,37.53321523,2.955732708,83,38.16330314
1496,70,75,68,68,75,83,47.84428698,6.83927459,83,74.07066204
1497,70,78,66,69,86,72,41.58173,17.69241025,72,52.09835351
1498,70,86,66,69,86,72,49.16356,17.69235815,72,67.46468364
1499,70,86,77,77,86,83,47.04805619,4.379648234,83,101.9259527
1500,70,83,66,69,86,72,54.02358,17.69230606,72,150.626281
1501,77,86,68,68,86,83,51.20913323,5.815293122,83,103.9698686
1502,70,66,83,83,80,83,35.33405177,6.826294182,83,38.65680322
1503,77,78,68,68,78,83,29.84333485,3.801733063,83,17.94165628
1504,70,79,77,77,79,83,64.80746173,5.715307903,83,189.8077884
1505,77,65,68,68,65,83,52.13571661,4.620193403,83,93.82452332
1506,77,86,68,68,78,83,46.63036532,5.325399922,83,79.86886533
1507,70,78,68,68,78,83,37.03561896,7.146647488,83,92.18883785
1508,77,72,67,67,72,83,49.53324083,5.248608539,83,102.764077
1509,70,65,68,68,87,83,46.33959139,4.835567386,83,111.4056818
1510,70,70,77,77,70,83,36.09559187,4.9139477,83,51.3980276
1511,77,82,68,68,82,83,37.57064577,3.482237059,83,12.27249277
1512,77,80,77,77,67,83,34.05792489,4.411365722,83,0
1513,70,82,83,83,82,83,3.504742504,4.67873141,83,0
1514,77,78,68,68,78,83,39.11051662,5.44525565,83,2.097457274
1515,77,78,68,68,78,83,26.49426529,2.653254105,83,0
1516,70,78,67,67,86,72,35.69225396,17.69225396,72,0
1517,77,67,67,67,86,72,46.57147,14.44331384,72,69.0022534
1518,70,70,68,68,80,83,50.5183344,4.199432396,83,162.5870192
1519,77,86,67,67,86,83,55.35519238,6.901827666,83,76.45006398
1520,77,86,67,67,86,83,50.71732512,4.207988296,83,66.85704382
1521,77,80,68,68,78,83,32.94028258,4.73745268,83,0
1522,70,80,67,67,75,83,30.56273172,3.148724399,83,22.30228931
1523,77,78,67,67,86,72,39.06857,14.06405475,72,36.25433737
1524,70,86,65,65,86,70,36.48114,11.941126,72,0
1525,70,86,67,67,86,83,52.53472684,4.965399373,83,124.4174646
1526,70,86,67,67,86,83,34.54434356,2.78118643,83,40.54624038
1527,70,73,68,68,84,83,58.55288406,2.923031327,83,122.1279087
1528,77,86,77,77,86,83,54.19406321,3.634907881,83,111.3969266
1529,77,86,65,65,86,70,37.58771,12.8691928,72,0
1530,70,86,67,67,86,83,36.28255485,4.004739308,83,62.10166491
1531,70,75,68,68,75,83,21.69947728,5.813902216,83,0
1532,77,83,68,68,75,83,43.56667402,5.387850381,83,67.07774081
1533,70,66,65,65,86,70,50.49203,1,72,95.25419977
1534,70,67,80,80,67,83,53.93712455,2.712698453,83,56.37950642
1535,77,82,65,65,86,70,50.35583,11.292913,72,43.88459795
1536,77,65,80,80,75,83,19.1805642,4.544612621,83,0
1537,70,78,68,68,78,83,54.35985612,4.753459788,83,109.2038931
1538,70,78,65,65,86,70,37.58771,3.567056,72,0
1539,77,83,68,68,83,83,48.92708862,3.006986995,83,143.8674774
1540,77,82,68,68,75,83,56.79286267,3.903631072,83,76.91005608
1541,70,86,77,77,86,83,41.10283822,7.222626801,83,30.91999929
1542,70,75,66,66,67,83,51.08854833,3.513811442,83,149.3435972
1543,70,86,65,65,86,70,50.49203,6.03801,72,74.03112434
1544,77,84,77,77,84,83,34.36894057,2.297133308,83,19.17839314
1545,70,68,66,66,68,83,49.95116925,3.941160748,83,119.0327168
1546,77,67,80,80,78,83,64.3230608,3.718960056,83,187.6991758
1547,70,67,67,67,78,83,71.19629116,4.719330904,83,224.1336676
1548,70,75,77,77,75,83,33.03522444,2.407511909,83,15.76722578
1549,77,80,77,77,78,83,32.28762936,5.88427155,83,0
1550,77,86,65,65,86,70,50.35583,9.7166332,72,52.41725143
1551,70,80,68,68,80,83,41.67195473,4.864372887,83,121.1646574
1552,70,73,80,80,84,83,30.06811493,6.479459278,83,0
1553,77,66,77,77,86,83,54.27061896,3.93836844,83,128.6456172
1554,77,86,77,77,86,83,44.22842278,2.488781633,83,115.8145948
1555,70,86,67,67,86,83,31.93956989,3.968868942,83,18.73012832
1556,77,75,68,68,67,83,36.73271561,2.528923916,83,35.78949726
1557,77,80,68,68,78,83,48.49242201,0.890875965,83,87.67191586
1558,70,67,80,80,67,83,39.3065906,4.882306905,83,44.0469685
1559,77,78,65,65,86,70,35.86253,8.1403534,72,0
1560,70,86,65,65,86,70,33.13455,13.551033,72,0
1561,70,82,68,68,82,83,52.93223458,4.998280745,83,139.4244662
1562,70,84,80,80,70,83,17.77210324,4.71272874,83,0
1563,77,86,67,67,86,83,46.09097808,5.976342611,83,45.49974006
1564,70,87,80,80,84,83,48.458279,3.285172935,83,97.59513001
1565,77,84,68,68,84,83,60.10048711,1.605054936,83,134.8159738
1566,77,78,65,65,86,70,52.36731,6.5640736,72,104.3819258
1567,70,75,77,77,75,83,36.32245855,6.246435116,83,37.67224816
1568,70,87,80,80,83,83,43.20182176,2.451549454,83,133.5033109
1569,77,83,77,77,78,83,54.38113592,3.593300944,83,82.01906249
1570,70,83,68,68,83,83,42.82792744,4.887753036,83,77.23774024
1571,70,78,65,65,86,70,27.54275,3.937957,72,0
1572,77,66,68,68,66,83,43.21244309,6.879570324,83,114.4509883
1573,77,77,66,66,84,83,47.13477486,5.283380223,83,86.68123298
1574,77,77,68,68,84,83,50.1787782,5.659582946,83,88.23736624
1575,77,78,77,77,78,83,33.74960577,7.04589467,83,22.90134342
