EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,BusinessUnit,AbsentHours
5834,70,86,68,68,75,83,40.96313574,4.956920022,83,84.15130318
5835,77,66,68,68,67,83,48.84513175,5.900958172,83,96.13101758
5836,77,71,80,80,71,83,30.62682298,4.739755325,83,0
5837,70,70,66,66,70,83,65.48917042,3.531905431,83,196.9524033
5838,70,86,77,77,86,83,49.98820733,3.269403161,83,81.45594206
5839,70,86,77,77,86,83,41.50508491,6.440072232,83,77.07930277
5840,77,78,68,68,78,83,45.9935473,3.63201521,83,68.47174225
5841,70,66,68,68,66,83,51.03831085,7.431990623,83,91.66295946
5842,70,86,80,80,86,83,29.0137192,7.370342091,83,25.75033037
5843,70,80,83,80,80,83,27.70118073,3.889088708,83,22.99355476
5844,77,86,77,77,86,83,48.42985199,4.448079353,83,86.26651299
5845,77,81,68,68,81,83,42.12616948,4.572478697,83,80.37654291
5846,77,77,68,68,75,83,62.92651574,7.082648224,83,158.8309975
5847,70,69,66,66,67,83,49.50964457,4.747002485,83,125.5297992
5848,70,86,77,77,86,83,42.88063856,7.966177034,83,88.04701675
5849,70,80,68,68,80,83,28.8772216,3.573332121,83,0
5850,77,67,66,66,67,83,43.01147779,2.176108969,83,63.51333806
5851,77,67,66,66,67,83,54.42524261,6.258806695,83,138.0724595
5852,77,86,83,80,86,83,46.71007195,3.14072339,83,80.73492733
5853,77,86,77,77,86,83,41.52883679,6.899259589,83,0
5854,70,86,77,77,86,83,19.20083591,0.998869381,83,0
5855,77,76,68,68,76,83,40.85952094,6.024901613,83,70.29790471
5856,70,86,77,77,86,83,44.414853,6.77138218,83,56.4020054
5857,70,76,66,66,70,83,35.69830277,4.472353213,83,59.94602148
5858,77,66,68,68,66,83,56.22851771,4.174940389,83,108.0014656
5859,77,66,68,68,87,83,34.85948792,2.900176461,83,0
5860,70,86,80,80,86,83,46.24829978,4.543984912,83,88.28161
5861,77,86,77,77,86,83,32.31450367,4.081631287,83,0
5862,77,78,68,68,78,83,58.14340113,7.625365034,83,114.3950262
5863,77,86,77,77,86,83,53.33126918,4.275693294,83,125.9079523
5864,70,66,83,80,86,83,37.26594409,6.211037043,83,0
5865,77,80,83,80,80,83,53.51851037,4.924377037,83,89.70652901
5866,77,66,68,68,66,83,46.11578479,5.551922198,83,64.48452135
5867,77,83,68,68,83,83,57.32315452,3.087848602,83,119.0789541
5868,77,80,68,68,75,83,66.70915654,7.090278307,83,157.6226819
5869,70,75,68,68,75,83,43.03113285,4.013965348,83,50.22422602
5870,70,82,66,66,82,83,23.67569542,5.82728809,83,0
5871,77,71,68,68,75,83,53.12612198,5.156784194,83,126.3236917
5872,77,86,77,77,86,83,61.62140082,3.74873931,83,138.527774
5873,77,83,68,68,83,83,47.84141061,4.923792196,83,50.19005263
5874,77,71,80,80,71,83,40.15196507,3.564699162,83,38.91834859
5875,77,86,77,77,86,83,51.11501296,7.619115867,83,97.41653406
5876,77,86,77,77,86,83,32.2306217,5.450649437,83,0
5877,70,86,80,80,86,83,52.16718123,6.082912614,83,72.13294246
5878,77,86,80,80,86,83,25.15486196,3.700889581,83,0
5879,77,83,80,80,86,83,47.7086093,4.370613661,83,15.90976494
5880,77,67,68,68,80,83,43.4831717,5.805848874,83,67.82738827
5881,77,86,77,77,86,83,35.69587435,4.823528936,83,0
5882,70,71,80,80,71,83,48.10850615,4.181699761,83,122.9314828
5883,70,86,77,77,86,83,37.94013232,4.103596164,83,57.43430863
5884,77,82,66,66,82,83,35.62673121,7.28036008,83,56.46460321
5885,77,80,67,67,80,83,56.39385893,6.071356851,83,90.24749266
5886,70,65,66,66,65,83,22.81675318,3.921701644,83,0
5887,77,82,66,66,82,83,45.2983865,1.901522168,83,5.48405503
5888,77,83,66,66,67,83,42.4588334,4.854636183,83,69.77650347
5889,77,80,68,68,80,83,39.69200638,6.310609315,83,4.782040455
5890,70,67,68,68,78,83,49.13809168,4.173524723,83,121.8543559
5891,70,86,77,77,86,83,65.43117028,1.637243841,83,224.3515748
5892,70,86,80,80,86,83,37.48417489,6.389826954,83,38.2079108
5893,77,86,77,77,86,83,27.63665754,4.051414616,83,0
5894,77,65,66,66,65,83,57.7990684,5.795743067,83,170.7814075
5895,70,83,68,68,75,83,35.4695596,2.86953674,83,57.40633389
5896,77,86,80,80,86,83,37.00077832,6.767307077,83,32.79531869
5897,70,65,83,80,84,83,43.97687859,2.267322505,83,71.91316339
5898,77,86,80,80,86,83,35.29215528,2.808282671,83,0
5899,70,82,66,66,82,83,40.92595604,5.509701629,83,68.03728483
5900,70,87,68,68,83,83,24.78130803,2.823555913,83,0
5901,70,78,80,80,78,83,55.22013329,4.284009655,83,137.2853257
5902,77,78,68,68,78,83,56.017424,4.031668312,83,125.9817313
5903,70,71,68,68,87,83,40.83534648,5.007049905,83,56.30085168
5904,77,80,68,68,75,83,57.77197899,6.166821133,83,94.55296985
5905,77,66,68,68,66,83,35.50567493,7.645982249,83,53.41552773
5906,70,78,68,68,78,83,37.9355327,3.573202209,83,57.45040746
5907,77,80,66,66,67,83,35.00187936,1.784052444,83,17.52267629
5908,70,86,80,80,86,83,46.22661795,8.475717821,83,94.02264811
5909,70,78,80,80,78,83,43.7301099,3.748765176,83,109.2440554
5910,77,78,68,68,78,83,53.18418525,0.910936859,83,72.08108692
5911,70,66,68,68,66,83,21.45380819,6.560746614,83,6.928376378
5912,77,70,68,68,80,83,50.5799957,5.02855212,83,103.4670779
5913,77,86,80,80,86,83,35.74526365,7.718407757,83,37.76751678
5914,70,86,80,80,86,83,35.98043049,4.480395837,83,45.95860364
5915,77,82,66,66,82,83,31.40457649,1.765635554,83,0
5916,70,80,68,68,80,83,49.64821612,3.767428478,83,76.89047267
5917,70,86,80,80,86,83,41.58341909,1.897735682,83,49.08448827
5918,77,86,83,80,86,83,29.62399582,5.058149442,83,0
5919,70,86,80,80,86,83,39.36774372,2.528374686,83,14.99060246
5920,77,87,67,67,87,83,64.08625761,6.694252523,83,177.6605122
5921,70,67,68,68,67,83,31.30179657,3.439286227,83,25.95287776
5922,77,86,80,80,86,83,56.3812247,2.299988855,83,147.2760775
5923,77,72,68,68,67,83,43.93836189,6.260138987,83,86.26720064
5924,77,86,83,80,86,83,28.42422357,3.753068546,83,0.641752854
5925,77,82,66,66,82,83,47.54942709,6.724621969,83,64.24812356
5926,77,67,68,68,78,83,47.12092359,6.367670592,83,73.44107322
5927,70,67,68,68,75,83,35.46443733,2.932853186,83,31.58532772
5928,77,67,80,80,86,83,43.82562383,4.234987829,83,8.834687687
5929,77,86,80,80,86,83,43.86863344,3.830150345,83,117.1605322
5930,77,71,66,66,71,83,55.8966592,2.796593207,83,168.9988778
5931,77,87,68,68,83,83,29.96599476,5.103473371,83,50.14941839
5932,77,86,80,80,86,83,35.3509761,3.167226951,83,1.15181457
5933,70,72,83,80,84,83,35.06196958,4.645853404,83,5.849351421
5934,70,86,80,80,86,83,44.15444385,4.609547332,83,65.87226603
5935,77,71,68,68,75,83,20.38959867,2.117720035,83,0
5936,77,86,80,80,86,83,32.28040276,3.589187128,83,0
5937,70,66,68,68,66,83,44.16166654,7.740826284,83,92.07815765
5938,70,86,80,80,86,83,33.64478081,5.053399332,83,0
5939,70,80,68,68,80,83,58.66565208,3.811692145,83,184.8620269
5940,70,86,80,80,86,83,64.26593286,3.928609221,83,192.0415082
5941,70,87,68,68,83,83,42.45134814,4.728011279,83,59.11202897
5942,70,84,68,68,70,83,26.54558659,3.976935191,83,0
5943,70,86,80,80,86,83,51.78995239,5.34395415,83,98.49152139
5944,70,82,68,68,75,83,41.47646167,5.496667926,83,47.06854993
5945,70,80,68,68,80,83,36.91665959,5.681582374,83,85.43156934
5946,77,86,80,80,86,83,33.23015822,2.723717341,83,0
5947,70,86,80,80,86,83,59.67265631,4.473732586,83,161.8550335
5948,70,65,66,66,65,83,56.57876271,5.237280233,83,115.577602
5949,70,75,68,68,75,83,50.57523955,6.027422908,83,73.50538292
5950,70,78,68,68,78,83,27.24916293,3.220004753,83,1.465307475
5951,70,72,83,80,80,83,42.8031066,4.96529226,83,68.48077287
5952,77,86,80,80,86,83,28.7637129,5.710574828,83,0
5953,70,66,68,68,66,83,38.0956894,5.033777075,83,61.27342688
5954,77,86,80,80,86,83,26.16348702,4.255636773,83,3.808595393
5955,77,86,80,80,86,83,48.42513005,5.96490659,83,108.2519551
5956,70,82,68,68,75,83,34.1446643,5.381457276,83,43.47127807
5957,77,83,68,68,75,83,40.74611549,7.116649172,83,95.1432811
5958,77,86,80,80,86,83,37.40667304,4.451778446,83,0
5959,70,87,67,67,87,83,53.74189439,5.631285068,83,139.0784407
5960,70,85,68,68,78,83,42.90662073,4.880298486,83,92.96372814
5961,70,86,80,80,86,83,35.41725486,4.96015836,83,37.4460092
5962,77,72,68,68,67,83,38.17302595,4.958992072,83,42.9835272
5963,77,86,80,80,86,83,44.34128459,3.813206357,83,48.92070708
5964,70,78,68,68,78,83,44.44313183,3.231649521,83,91.0686549
5965,70,86,80,80,86,83,43.45670841,3.522060796,83,85.41792283
5966,70,86,80,80,86,83,39.13034318,4.206005245,83,51.4222282
5967,70,86,80,80,86,83,49.55796962,5.938854387,83,123.280255
5968,70,76,68,68,76,83,69.80646724,4.073705734,83,243.116431
5969,70,79,68,68,75,83,38.89672051,5.638217235,83,89.8353039
5970,70,86,80,80,86,83,53.05396642,4.846586698,83,135.6866589
5971,70,82,66,66,82,83,42.42660148,5.283774861,83,43.83676645
5972,70,75,83,80,84,83,55.11297491,2.682860179,83,150.4954073
5973,77,86,80,80,86,83,37.50838176,4.428917612,83,14.93603787
5974,77,84,68,68,70,83,40.25540164,3.136458502,83,31.32329081
5975,70,66,68,68,66,83,50.28730358,2.40636337,83,103.0822029
5976,77,86,80,80,86,83,44.27223368,4.531776181,83,74.84327014
5977,70,83,68,68,75,83,33.47132504,4.82113677,83,42.00913541
5978,70,86,80,80,86,83,44.58066838,6.03561074,83,87.88843345
5979,70,86,80,80,86,83,39.83997723,5.340682445,83,102.0674389
5980,70,70,68,68,76,83,32.15493023,3.01923088,83,49.88354449
5981,77,86,80,80,86,83,14.70747982,6.334241303,83,0
5982,77,70,68,68,76,83,31.12482244,6.110190484,83,10.76970124
5983,77,66,68,68,87,83,53.59440967,3.419773011,83,82.57668389
5984,70,69,66,66,67,83,40.17137924,5.953685942,83,77.37630858
5985,70,70,68,68,80,83,35.62894607,3.844000355,83,1.122233205
5986,70,87,68,68,84,83,29.52962719,5.141314566,83,0
5987,70,86,66,66,86,83,42.33137722,3.904032091,83,72.82388632
5988,70,86,80,80,86,83,44.56510589,4.97890124,83,79.87380939
5989,77,80,68,68,75,83,41.35793916,3.885980827,83,89.39112444
5990,70,65,80,80,65,83,31.19205501,5.025232973,83,2.609871798
5991,77,82,66,66,82,83,37.05926541,5.121625252,83,23.25546739
5992,70,78,68,68,78,83,55.60978808,3.125751454,83,145.7800332
5993,70,86,80,80,86,83,43.51438274,7.253326928,83,103.3912307
5994,77,87,66,66,67,83,31.81591417,3.853636975,83,14.70166591
5995,70,72,83,80,84,83,52.90680255,1.869166009,83,129.0915004
5996,77,84,66,66,70,83,40.97396823,4.260918403,83,0
5997,77,72,68,68,67,83,32.78859664,2.342023368,83,0
5998,77,67,66,66,67,83,44.91747218,5.124156189,83,54.53693161
5999,77,65,68,68,75,83,39.51819863,5.377497481,83,51.71547211
6000,70,69,66,66,67,83,34.21612893,6.722153698,83,32.86509063
6001,70,78,68,68,78,83,31.6295766,3.273757934,83,0
6002,70,86,80,80,86,83,23.44316645,4.199757423,83,0
6003,77,76,83,80,86,83,39.14574572,6.449701567,83,54.54129377
6004,70,86,80,80,86,83,54.80650242,5.248839124,83,99.52853813
6005,77,86,80,80,86,83,46.88341422,4.816503754,83,118.5055589
6006,77,78,68,68,78,83,38.55491868,3.965694754,83,56.80432779
6007,70,78,68,68,78,83,33.35859735,3.98535073,83,18.36985277
6008,70,66,68,68,66,83,33.65103199,6.093278384,83,56.35092286
6009,77,83,68,68,83,83,57.92157904,1.122023339,83,115.5441845
6010,77,78,68,68,78,83,30.26376337,4.743431293,83,2.055341124
6011,70,86,68,68,75,83,23.80564702,3.485902165,83,0
6012,70,86,66,66,86,83,44.8196309,7.367642035,83,85.25189701
6013,70,84,68,68,87,83,37.58448386,2.825244602,83,47.43704793
6014,70,86,80,80,86,83,34.370469,5.349965492,83,49.42982206
6015,70,84,68,68,84,83,42.88251773,3.528214371,83,95.57036469
6016,77,65,68,68,75,83,49.01467989,5.327324249,83,120.2007516
6017,77,66,68,68,66,83,23.06798548,2.45302154,83,0
6018,77,82,66,66,82,83,20.73986192,4.348069908,83,0
6019,77,80,67,67,80,83,46.19598053,4.777284169,83,56.84548314
6020,77,75,68,68,75,83,34.08648083,2.716603675,83,27.80325147
6021,70,83,68,68,83,83,35.32287527,3.234031033,83,0
6022,70,69,66,66,67,83,50.62936259,6.303730126,83,127.4698271
6023,70,67,68,68,78,83,44.22885294,5.013903537,83,92.02149433
6024,70,66,68,68,66,83,45.56261637,4.730725044,83,61.15016557
6025,70,66,68,68,66,83,50.74005984,5.370779575,83,97.45826701
6026,70,67,68,68,78,83,31.06356926,7.087986383,83,23.1867645
6027,70,76,68,68,76,83,41.26240358,3.555378652,83,51.90928522
6028,77,86,83,80,86,83,40.51152603,6.417704511,83,16.09860174
6029,70,65,80,80,65,83,53.3396788,1.537737901,83,50.86232683
6030,70,67,68,68,78,83,39.71170866,6.677756833,83,37.37128827
6031,77,75,66,66,67,83,57.49362322,5.982603289,83,154.1669962
6032,70,75,68,68,75,83,36.90932723,5.23385766,83,62.0406025
6033,70,65,80,80,65,83,49.03620203,5.86553291,83,94.64938639
6034,77,86,83,80,78,83,28.51149592,5.827940211,83,0
6035,70,74,66,66,67,83,51.12789987,3.930899261,83,113.3149221
6036,70,80,83,80,78,83,47.87261479,5.313756154,83,86.56303541
6037,70,86,80,80,86,83,45.02566279,4.508366062,83,76.86561705
6038,77,68,68,68,81,83,53.76638392,5.2594623,83,167.0034408
6039,77,87,68,68,83,83,44.16282988,4.177275488,83,61.77703167
6040,77,87,68,68,83,83,48.84143075,3.902566465,83,96.90520345
6041,70,75,83,80,84,83,40.69580839,5.30138428,83,33.15362711
6042,70,73,66,66,67,83,41.02578131,4.866512598,83,100.2627209
6043,70,83,68,68,83,83,54.36955828,2.224736092,83,149.8181493
6044,70,80,83,80,80,83,26.89261144,3.55885267,83,0
6045,70,86,80,80,86,83,36.39242098,4.77098948,83,8.087891465
6046,77,80,68,68,75,83,30.98444279,4.687064999,83,41.00388772
6047,77,75,68,68,75,83,38.37934711,6.399896528,83,109.7397952
6048,70,76,68,68,76,83,33.39048954,3.69953189,83,30.82981001
6049,70,86,83,80,80,83,53.35239614,5.371065135,83,75.47398397
6050,70,86,66,66,86,83,35.71287827,5.356616563,83,94.97666134
6051,77,75,68,68,75,83,40.97445394,4.672747455,83,102.1764365
6052,77,75,68,68,75,83,47.04310236,5.280707153,83,46.84653221
6053,77,86,83,80,86,83,52.36649292,7.493030455,83,75.30115459
6054,70,67,66,66,67,83,54.40879637,5.001516926,83,107.0642925
6055,70,82,66,66,82,83,51.12582261,5.617541046,83,129.0542275
6056,70,78,80,80,78,83,34.56772985,2.765960611,83,30.7032993
6057,77,85,83,80,78,83,46.79471283,5.494053831,83,68.26299448
6058,70,75,68,68,75,83,64.87537918,1.214234166,83,222.2453676
6059,70,86,80,80,86,83,47.16898109,4.455040629,83,82.29714125
6060,70,86,66,66,86,83,47.65440775,4.454332902,83,58.37849594
6061,70,86,80,80,86,83,44.39816398,6.810114181,83,127.5499003
6062,70,83,68,68,75,83,40.70619259,5.622965887,83,79.33544973
6063,70,67,68,68,75,83,36.28188709,3.547635224,83,11.67385873
6064,70,78,80,80,78,83,41.05775778,2.327816064,83,76.0136305
6065,77,68,83,80,81,83,55.42807401,3.925683474,83,100.8084598
6066,70,86,80,80,86,83,41.24058425,5.301043758,83,45.00525877
6067,70,67,83,80,80,83,45.19724347,6.671949095,83,112.0984361
6068,70,74,66,66,67,83,51.21552688,4.315812003,83,102.9273725
6069,77,75,68,68,75,83,44.05112443,3.478822789,83,21.39659644
6070,77,80,83,80,78,83,34.59127314,4.691182879,83,22.51343262
6071,77,86,80,80,86,83,61.90963117,5.29599987,83,149.0196177
6072,77,78,68,68,78,83,40.65560904,3.282059867,83,47.9541507
6073,70,81,83,80,78,83,53.39521119,2.926212062,83,101.3556803
6074,77,86,80,80,86,83,44.95868352,3.960632797,83,60.09125832
6075,77,80,68,68,75,83,21.77205168,5.073667912,83,0
6076,70,70,66,66,70,83,40.65381785,6.310698897,83,80.60378373
6077,77,86,66,66,86,83,36.81145098,1.487870357,83,0
6078,70,82,66,66,82,83,27.20310825,3.113265357,83,0
6079,77,86,80,80,86,83,43.46178739,7.962787071,83,84.72171254
6080,70,86,80,80,86,83,32.82838365,4.009959721,83,46.4807758
6081,77,67,68,68,67,83,42.01463815,2.074624225,83,69.61472288
6082,77,78,68,68,78,83,45.71738994,3.508179996,83,109.1021702
6083,70,86,66,66,86,83,24.25596785,5.214616165,83,0
6084,77,86,66,66,86,83,34.0519545,5.283463523,83,20.49250632
6085,70,86,66,66,86,83,29.15976433,5.563478016,83,27.64559124
6086,77,67,68,68,75,83,35.12217699,3.370603253,83,13.38530506
6087,77,83,68,68,67,83,55.81995198,3.843305863,83,120.1328594
6088,77,72,80,80,65,83,40.56355046,4.814740344,83,66.24128538
6089,70,86,66,66,86,83,38.66734469,4.137429327,83,43.05511606
6090,77,86,66,66,86,83,40.977293,3.623453187,83,89.00185205
6091,70,73,67,67,84,83,28.79725623,5.545956649,83,0
6092,77,78,80,80,78,83,52.57289817,4.292284654,83,119.2360833
6093,70,75,68,68,66,83,40.37497734,3.829620485,83,38.48482641
6094,77,80,83,80,78,83,50.06942093,5.62309813,83,101.7906572
6095,77,83,68,68,83,83,41.06551215,3.644001737,83,31.58885149
6096,70,78,68,68,78,83,53.47592451,5.022957128,83,113.8781488
6097,70,72,67,67,84,83,38.50994403,4.405181164,83,0
6098,77,86,83,80,86,83,53.4915034,4.472711662,83,130.297324
6099,77,86,66,66,86,83,63.73894286,3.157364192,83,115.0251668
6100,70,80,83,80,78,83,24.37585284,5.814685782,83,0
6101,77,86,66,66,86,83,40.70882809,3.139642678,83,57.9142197
6102,70,65,68,68,75,83,37.59139333,6.41830137,83,39.71137016
6103,70,83,68,68,83,83,22.21721485,7.44748932,83,0
6104,70,67,66,66,67,83,24.46078591,6.259392767,83,0
6105,70,75,68,68,75,83,36.10676915,6.042837339,83,36.09179865
6106,77,86,83,80,86,83,38.74127154,4.757935505,83,3.72451025
6107,70,78,68,68,78,83,43.25323684,8.006456937,83,59.97672178
6108,77,66,68,68,66,83,34.44219482,3.146910189,83,15.51478712
6109,70,86,66,66,86,83,43.69207479,3.290894259,83,110.1780186
6110,77,80,66,66,70,83,39.65280091,8.063055588,83,23.66601708
6111,77,80,66,66,80,83,60.90997694,2.607704916,83,142.0141691
6112,77,80,83,80,78,83,30.95667731,3.811609841,83,19.6553428
6113,77,78,83,80,78,83,37.14618785,4.632391951,83,44.2984152
6114,77,78,66,66,86,83,45.33837094,3.249048265,83,90.27766384
6115,70,78,68,68,78,83,57.17988345,5.452142204,83,186.9147685
6116,70,76,67,67,84,83,44.98270849,5.460038094,83,58.63122287
6117,70,67,83,80,78,83,56.1419897,2.44059197,83,123.4719341
6118,70,78,80,80,78,83,35.87246266,4.189664021,83,42.68110874
6119,77,75,80,80,66,83,46.31954707,7.203902697,83,81.26608751
6120,70,81,66,66,86,83,31.97079009,5.933423779,83,19.94428168
6121,77,67,68,68,87,83,42.51204404,6.368397415,83,49.67195688
6122,70,78,83,80,78,83,36.58901941,1.512252412,83,32.20555511
6123,77,66,68,68,66,83,47.38958932,3.517693314,83,45.4274952
6124,77,86,66,66,86,83,50.69339773,4.891722424,83,79.17182281
6125,77,75,66,66,67,83,29.73379134,4.810115309,83,0
6126,77,66,68,68,66,83,44.75315169,4.497713819,83,31.20251513
6127,70,69,83,80,86,83,37.43606578,3.51934578,83,61.68327466
6128,77,87,68,68,87,83,30.56684253,6.011229025,83,0
6129,70,77,68,68,67,83,27.71856584,4.227868431,83,5.007941179
6130,77,71,66,66,67,83,68.19428637,3.833298463,83,174.2356614
6131,77,86,66,66,86,83,31.29558565,2.96357034,83,0
6132,77,65,68,68,67,83,33.9858213,7.440782304,83,0
6133,77,86,66,66,86,83,25.43260741,4.187985591,83,0
6134,70,70,68,68,70,83,53.17206167,9.56293763,83,103.9223144
6135,77,82,66,66,82,83,42.03480062,1.986460547,83,21.22375827
6136,70,86,66,66,86,83,47.27475019,4.642825654,83,110.003127
6137,77,75,68,68,75,83,60.31162859,6.256222517,83,163.5028327
6138,70,86,66,66,86,83,39.71629997,6.410780417,83,41.68048474
6139,77,81,83,80,81,83,38.53448158,4.902069472,83,39.91608891
6140,70,87,68,68,83,83,43.48107003,3.412894225,83,106.6538862
6141,70,86,66,66,86,83,55.62121696,8.322593389,83,67.81062857
6142,77,80,83,80,80,83,38.86463299,5.588966079,83,0
6143,70,86,66,66,86,83,29.3906608,4.861549866,83,0
6144,77,87,68,68,75,83,43.23654924,7.520986639,83,56.56555759
6145,77,83,66,66,67,83,51.64226919,4.236158704,83,166.3074186
6146,70,84,83,80,80,83,42.44939996,4.819816432,83,74.92120841
6147,77,71,68,68,87,83,52.86278167,6.099824179,83,108.8759015
6148,77,80,83,80,78,83,46.22505163,5.678521279,83,106.9469987
6149,70,71,66,66,86,83,25.04811705,7.997694738,83,0
6150,70,86,66,66,86,83,47.11349397,4.861138594,83,69.54990197
6151,70,75,68,68,75,83,46.01383051,1.779910688,83,123.4101252
6152,77,86,66,66,86,83,42.8441185,4.507728339,83,82.82696461
6153,70,86,66,66,86,83,37.15161784,5.837373944,83,45.69647364
6154,77,86,66,66,86,83,47.47534265,3.917692659,83,95.00918074
6155,77,66,68,68,66,83,27.7687066,4.556194309,83,0
6156,77,83,66,66,67,83,49.16749985,5.53430313,83,100.2563981
6157,77,78,68,68,78,83,52.10972541,5.676402333,83,110.9280661
6158,77,84,67,67,84,83,44.21488561,3.081491897,83,36.96733891
6159,77,78,68,68,78,83,52.29923544,4.36135519,83,93.56688638
6160,70,67,83,80,78,83,31.50519441,5.613371872,83,0
6161,77,76,68,68,76,83,43.66289721,5.529973727,83,32.59493172
6162,77,80,83,80,80,83,44.19430144,4.62646881,83,0
6163,77,86,66,66,86,83,40.14335851,5.404849426,83,58.63854092
6164,77,86,66,66,86,83,38.96748387,5.116503822,83,51.93358722
6165,70,86,66,66,86,83,50.91032847,1.344446105,83,163.3648509
6166,77,78,83,80,78,83,40.23917477,4.765632736,83,64.95446099
6167,77,83,68,68,75,83,36.16256867,5.862791669,83,30.91676978
6168,70,86,66,66,86,83,22.39825538,6.540384846,83,0
6169,70,67,83,80,78,83,32.11262955,4.315406017,83,0
6170,77,80,83,80,78,83,47.13883011,3.541397154,83,95.07846102
6171,77,86,66,66,86,83,53.07745062,4.551500546,83,128.2915053
6172,77,80,83,80,80,83,43.78653186,2.211148203,83,44.23263205
6173,70,83,68,68,83,83,40.53960553,3.861056653,83,51.86501902
6174,70,67,83,80,78,83,45.70708814,2.455147249,83,80.91359595
6175,77,86,66,66,86,83,55.17313327,5.463317737,83,112.2331221
6176,77,67,83,80,78,83,41.63266722,4.692104469,83,15.95415121
6177,77,86,66,66,86,83,39.8778754,5.072282398,83,67.2650909
6178,77,83,68,68,83,83,55.32466091,6.936130304,83,104.0526892
6179,77,67,68,68,75,83,52.70830678,3.37478211,83,119.570825
6180,77,86,66,66,86,83,42.95168881,7.976673863,83,51.56714278
6181,70,72,68,68,67,83,47.64881948,6.182118554,83,107.770706
6182,70,86,66,66,86,83,34.66267508,1.04271809,83,45.85075197
6183,70,75,68,68,75,83,16.99362546,5.59403512,83,0
6184,77,86,66,66,86,83,38.35654857,5.775699039,83,46.15237105
6185,70,71,66,66,71,83,66.47702271,5.867828072,83,157.9964884
6186,70,86,66,66,86,83,48.30240335,4.688793444,83,95.1032584
6187,77,86,66,66,86,83,60.03385764,7.063289021,83,117.8290822
6188,70,80,68,68,75,83,62.43637624,5.353764498,83,176.6562138
6189,70,86,66,66,86,83,32.28610032,4.133053548,83,0
6190,70,86,66,66,86,83,48.88182634,5.648602539,83,129.4596525
6191,70,77,68,68,75,83,46.10715524,2.556899258,83,107.4865556
6192,70,71,66,66,71,83,52.12887609,6.982231697,83,109.1471198
6193,70,86,66,66,86,83,35.82749187,4.606342524,83,31.87709009
6194,77,86,66,66,86,83,37.8047516,4.273081581,83,0
6195,77,67,66,66,71,83,54.24806682,3.159910592,83,131.7836282
6196,70,86,66,66,86,83,40.98550634,4.806655884,83,51.57098831
6197,77,75,66,66,67,83,37.42622648,5.518959711,83,0
6198,77,83,68,68,83,83,37.21089406,4.641217003,83,34.9315436
6199,70,86,66,66,86,83,28.44249451,4.440074731,83,0
6200,70,86,66,66,86,83,50.87619412,3.145198749,83,132.0250477
6201,70,82,66,66,82,83,44.44156135,4.548462584,83,95.26110896
6202,70,83,68,68,83,83,43.52101763,6.300855678,83,87.03008172
6203,77,86,68,68,75,83,47.27994491,4.772435126,83,74.58765052
6204,77,71,68,68,87,83,43.54254789,3.876874665,83,84.13726826
6205,77,67,83,80,78,83,38.47174147,3.752860334,83,59.42454888
6206,70,66,80,80,78,83,51.52921235,2.998329441,83,122.1943788
6207,77,75,68,68,75,83,27.40973409,5.269421578,83,0
6208,77,71,67,67,84,83,42.78732714,4.843224698,83,88.31040191
6209,77,86,66,66,86,83,43.07389565,5.765475928,83,72.37648419
6210,70,86,66,66,86,83,29.80402918,5.091531423,83,0
6211,77,86,66,66,86,83,39.38972505,6.685379502,83,0
6212,77,78,68,68,78,83,41.34520472,2.97522167,83,52.51880364
6213,70,76,67,67,84,83,56.08948438,4.787530852,83,57.08109475
6214,70,86,66,66,86,83,31.51098465,6.158813821,83,0
6215,70,80,68,68,75,83,45.6115212,4.702530978,83,83.00401782
6216,77,78,68,68,87,83,33.45393983,2.06158158,83,32.06032872
6217,77,80,83,80,78,83,44.44616351,4.707454005,83,66.40326545
6218,77,67,66,66,67,83,46.45912293,5.613184569,83,21.8826097
6219,70,78,68,68,78,83,56.11349381,5.670969946,83,115.2753003
6220,70,86,83,80,78,83,22.18349555,5.519632617,83,0
6221,70,83,68,68,83,83,27.74126499,5.071917672,83,0
6222,77,80,83,80,78,83,54.81298424,3.706603689,83,136.5774656
6223,77,83,68,68,83,83,28.66956475,7.153685669,83,7.384366753
6224,77,86,66,66,86,83,43.58186076,6.838404293,83,79.88298062
6225,77,86,83,80,86,83,55.95407957,8.001088252,83,133.5536216
6226,70,82,68,68,75,83,44.05438572,6.565584595,83,79.83538088
6227,77,86,66,66,86,83,65.08544718,6.608769352,83,168.2968241
6228,77,86,66,66,86,83,56.48051759,2.86788466,83,105.7160105
6229,77,66,68,68,66,83,34.11107361,6.126811214,83,31.15203426
6230,77,86,66,66,86,83,50.15092496,2.982812111,83,59.47312475
6231,77,78,68,68,78,83,31.18500518,5.501678144,83,0
6232,77,86,66,66,86,83,36.78442485,1.845472625,83,14.42033397
6233,77,83,68,68,83,83,32.04377892,7.143048434,83,0
6234,70,86,66,66,86,83,48.40153092,5.819035025,83,117.6605185
6235,77,86,66,66,86,83,44.42722296,5.356516849,83,49.26713564
6236,77,72,67,67,72,83,35.2315212,4.625959101,83,18.05310759
6237,70,86,66,66,86,83,47.716313,4.164769432,83,134.2479634
6238,77,78,68,68,78,83,45.30318127,4.331711166,83,66.86578582
6239,70,70,68,68,84,83,40.18007356,3.130957586,83,78.32558003
