TV,Radio,Social Media,Sales
38,15.20246594,2.346264462,128.9935813
32,14.48736052,0.931805763,111.1881219
91,35.48887371,6.478934029,324.6273336
30,11.87771692,0.521646686,105.5402871
53,17.7104836,0.670137979,185.0330295
87,34.45287378,5.827060764,308.2204699
92,27.8684782,2.766438696,323.4020966
97,38.91395638,9.088162781,349.3943713
99,34.47576407,4.93427199,347.5524099
68,16.41037116,3.082835585,243.3430795
73,17.20243034,5.265145607,263.0079568
73,31.85438735,5.430961826,260.1410479
20,7.325061924,1.587892055,70.88148393
38,17.17151486,4.116564215,139.0004943
79,28.23216199,4.76982045,280.3209694
48,7.395379413,2.925949505,172.524878
79,26.65916629,5.058853639,286.0745214
28,15.98710355,0.831085792,95.67204115
61,21.98199898,4.021468949,220.8382216
59,19.15990669,4.831583416,212.4086283
99,33.3817234,8.147554697,349.6352619
66,22.43386587,0.874304744,232.4095312
12,2.689973086,1.873918167,46.74453019
14,4.702788925,1.325031956,47.20872537
37,11.56440578,3.196670639,129.1776006
95,24.08392299,3.537059462,338.2973414
74,20.71704181,3.564433801,263.5298439
85,27.47012019,5.023978417,304.9218522
17,14.6946038,0.474445692,60.56969734
42,12.05907089,1.472850958,146.8234527
60,17.8876588,4.215976155,219.1544568
32,11.21930355,0.656788657,114.7290885
29,22.05660505,4.372790192,102.160097
56,22.65913506,0.484667648,201.9764459
11,7.322336297,1.174883484,36.9690515
57,23.27044919,5.741407966,204.2368808
95,38.05125413,3.180587039,337.0168508
70,18.39714752,1.654340278,248.034799
46,15.43266188,1.018386283,154.8304186
84,28.06256577,3.420994554,294.0207823
72,26.44800535,3.509245812,256.3737002
14,6.167699608,0.901902768,45.77378949
52,18.25418226,2.745603394,182.7775529
13,2.879753335,0.221099517,40.56580781
76,31.36438375,7.209496962,269.9524569
93,23.00790846,4.42627669,330.7429786
31,7.682984504,1.443827375,110.0272035
31,20.5097048,1.575745303,110.6422897
62,16.99203482,3.781429364,219.1695306
47,18.76508582,6.298226829,160.5020705
87,37.93348578,7.081628466,305.2916435
52,12.04481355,0.370684494,187.710916
94,34.83022342,6.007376739,330.30906
14,3.492288507,1.662926385,51.36711319
45,14.18460355,5.545421141,153.5787045
20,6.533529151,0.389875207,68.65396305
63,27.00388098,4.800652099,221.1447837
80,31.5992473,5.409547295,280.2136399
85,28.20271003,7.586978644,300.0219219
88,24.62803209,9.751647012,314.4924171
26,8.09305976,2.677550763,91.56749737
47,11.6137875,1.815052726,164.6803039
75,30.5037236,3.850431399,269.8695308
63,20.16504866,3.549288353,225.4633762
90,32.90465972,5.083271911,321.5275916
69,17.55118962,3.143709747,246.2388495
45,10.90863806,3.192073711,158.3131509
40,18.15010991,3.230139036,145.522259
60,14.86021668,4.607362648,212.9957539
46,13.18020546,3.23549134,160.0951532
68,25.61370018,6.464483068,241.0343466
38,9.060266838,0.887353031,139.2286275
76,27.59610149,3.303434183,275.4277547
20,7.75687576,2.572286867,67.57490362
78,30.88048795,10.18875485,280.1919658
85,22.85941276,7.506443292,300.249264
56,22.81045197,2.525908541,205.4840995
39,18.17030662,4.848508766,133.4247192
78,28.71579999,6.852004197,278.8508346
54,16.17955891,2.089970315,190.2520081
25,19.23206627,4.730563384,85.6443847
65,23.25107396,2.460484219,232.107967
85,33.41836523,4.973469351,304.3024959
59,23.46416167,3.671607869,210.486536
57,12.48040325,1.319113037,203.9487779
28,4.501081536,1.91382614,99.73547127
18,1.864835189,1.06921254,65.06488853
29,6.043136607,2.687085163,101.7190725
95,28.03957327,2.83256978,335.6043224
60,22.60144502,6.898288302,213.7171527
60,22.51866848,8.211918044,208.827418
64,21.4781953,7.187973139,233.4035373
71,28.98931813,4.510760387,250.1517552
100,30.4451489,7.897284137,353.7459182
72,24.49953205,3.518819199,257.4434401
99,30.96792254,5.586192961,352.8213765
43,15.03138623,0.742116974,152.049374
89,41.55373951,6.947762673,313.0552815
68,29.22260357,4.406522888,238.0909092
40,21.78629319,7.451511141,139.5172092
51,20.67313753,2.285148533,183.6163499
17,0.000683948,0.672619169,58.09863066
47,2.014777418,1.070821747,165.5760459
32,0.084174691,0.64327624,113.3008572
45,11.86478335,1.576683416,159.5095337
46,11.41002235,2.694955186,158.8004728
49,20.77180963,3.689627871,170.2013952
65,26.9743057,5.266266037,231.3513943
74,21.97087596,8.203744409,263.4299319
75,19.52474885,2.011565642,272.4127729
33,10.39803735,1.31512554,117.7516434
80,24.74200406,1.469919578,284.1730009
17,13.33245508,3.854678784,61.39875271
100,36.76158596,6.258340608,356.4412903
13,2.807795774,0.60165589,48.15867528
87,29.11492788,6.434981931,310.0488048
80,24.00926522,0.277916714,288.6605546
25,5.308684631,1.459211679,89.75857399
65,22.50506462,6.523355861,227.624483
15,7.650640038,3.483067269,56.34621181
90,30.82298689,1.891624828,322.8478529
87,24.73827816,3.608007687,313.1932687
87,29.32736229,1.618873632,310.1228399
35,14.82454522,1.765247886,122.065538
58,18.24844637,0.464631537,207.2787158
11,1.5308523,2.412231941,36.97050118
85,32.61828343,7.461405498,301.7104781
64,25.28047404,1.795472681,223.8618866
69,13.21271627,2.51343887,245.4635049
38,5.433861834,4.68229946,134.7842978
42,9.042435583,0.400175497,150.4635226
10,3.779924037,1.188229762,40.69590144
88,25.78893457,5.871907356,315.0931833
18,4.32467821,1.383422123,60.91377507
77,28.53692221,3.714551546,271.690631
24,10.26587715,4.105277331,84.1969111
87,21.65560783,4.342996442,306.9010938
64,25.13907969,3.249423621,231.6576938
20,3.655618827,0.901505113,59.49157912
68,18.70863089,1.950714199,244.4055513
20,1.957628612,0.873307408,68.32842672
43,14.92235288,2.357322546,152.2054523
70,23.17539059,4.579829006,245.5141816
64,22.85908473,7.595223422,226.7274918
41,8.207210536,0.054399134,143.4926191
23,12.3698842,0.564642432,82.77529468
52,17.29692445,1.341983961,182.6859507
23,4.523879459,3.658953779,83.35221964
61,29.98807828,5.491511053,215.1537313
51,13.87461816,3.553056769,188.0915735
18,7.929312525,2.364400595,68.20662226
77,21.26509998,5.22210992,272.8654886
39,10.88633139,0.109931925,133.678656
33,0.94680009,0.659368424,118.0929681
10,7.085628089,0.620930871,36.56273
16,5.671721291,0.712198048,53.79021764
37,7.770454122,1.797070674,135.7213798
33,7.047832451,1.939791634,114.6774526
71,24.37537742,3.050471293,253.8599728
75,20.62311544,6.519578952,265.8166987
19,12.52181267,1.924052672,66.91309675
77,19.19058531,1.96627845,279.2244259
74,20.40464594,3.936969494,263.2191068
70,15.29255881,2.437563019,251.7579931
33,3.92726748,2.376656144,118.5082625
58,11.7731273,0.101324028,209.2938943
13,11.95248101,3.326804424,52.44377341
80,18.78109394,4.054434455,283.5399283
34,7.767692583,2.769472522,117.971425
19,0.194576476,1.235674585,64.57192004
78,26.82739706,2.389919757,277.9719036
38,7.882629022,0.921557242,137.5862512
94,26.87287001,2.585689594,333.0484425
68,30.35777737,4.303529107,241.2753185
27,14.02210263,1.088194757,98.92909094
57,16.68509976,0.667511487,201.0811349
76,31.20750747,4.292261144,271.222418
97,25.47353261,1.533320645,343.6733749
53,15.31054288,2.280185979,191.4832078
15,11.35623505,0.85939064,51.32043539
87,29.35332175,6.940423544,303.5941572
54,14.11905996,4.21564213,190.2844643
37,6.460701926,1.332038473,132.4269998
25,5.739965646,0.235851848,83.4309074
67,22.05171417,3.380999278,240.361592
93,32.52159528,6.428194995,326.6530006
58,16.22488015,3.386847875,210.5247184
59,15.41542077,1.707459574,211.176946
90,26.77426032,5.958191412,318.5450016
99,28.34481642,5.939716823,348.2742503
47,14.26513655,0.454169997,166.3548254
100,27.31829646,3.269504966,356.2562363
20,14.13534024,3.890982839,69.83370712
53,15.73860438,4.224996581,190.6822352
38,16.08943737,2.525347278,138.0269028
19,7.529380566,0.663731937,68.48861968
69,22.99736022,5.937954803,241.1762462
23,17.88277776,0.724534451,80.75858475
25,1.833772485,1.466704533,90.30092951
39,5.906967275,3.5879983,140.0247392
100,31.6462889,6.52108481,356.5177011
12,2.201477322,0.166173465,44.99813919
46,17.94687212,1.643429846,158.6679165
15,0.61637615,1.584732553,48.19920075
91,23.74340747,6.509060472,318.145612
79,17.40233918,4.550484424,282.6928978
23,7.568249276,1.344170818,79.20466841
96,33.98063924,6.003671155,347.4850616
70,29.74677107,4.842879655,245.158013
95,27.60890998,5.965674717,342.374752
75,28.10015017,6.641151306,265.4659135
62,22.15719329,1.174740673,223.0432993
99,34.85208783,4.438102223,351.0736614
33,20.90396594,5.870763969,114.9270444
16,6.352914129,5.654725259,64.56053498
49,15.76031391,2.761035651,179.3932673
14,4.269271761,1.705284552,49.11321626
72,26.13477794,2.501086045,258.4322606
63,24.33760554,3.647264547,223.2373898
66,20.88661089,4.727851849,237.1121183
76,18.62923764,3.880480663,271.1326152
88,35.50607789,5.870154103,311.5114489
25,7.690011836,0.572313335,87.90067563
76,16.70931471,1.792285775,269.7375692
20,4.636437872,5.109243538,72.46791334
19,4.906580811,3.263641471,66.57050729
15,3.773286785,0.135074302,55.67421374
14,5.478510793,2.250340619,49.66101465
24,11.79796872,5.560012566,82.13347229
75,31.22615523,4.872158084,262.6487631
27,3.349022876,0.783864614,93.19571336
14,2.470891055,1.029124697,49.76578638
72,18.15760992,3.376908824,254.4566617
72,8.623786376,2.562239937,256.173987
82,33.96648288,9.127437448,294.9693245
66,18.74451161,3.009174444,234.7771716
83,26.01949395,4.824377926,295.053625
61,11.73759835,1.040604116,218.9726225
64,13.46172084,1.849160984,229.4978002
18,6.498471407,1.634970554,59.63995335
61,26.14881955,1.866911198,219.0783537
34,12.35039071,6.24012692,118.3347584
68,29.3015032,0.673080227,238.6757108
30,9.253700544,1.377505526,106.9208496
48,14.29858127,1.588769981,167.8567745
22,2.685571253,2.783753323,84.11566339
25,11.1329506,2.882927209,89.41418055
88,31.64099255,4.554771672,310.4803676
78,19.51895384,1.820807646,282.9319733
10,3.986323355,0.030038227,38.67562299
20,8.995115117,0.684036129,65.54022346
38,9.608401774,0.266972471,137.5672188
51,23.05943072,4.309633654,177.4958727
89,21.76612646,2.193168407,317.4710443
40,9.790167854,5.124846848,141.2633298
38,22.37705463,5.517499206,134.1887091
44,16.23221563,0.81339399,161.4546797
99,32.67209561,1.801486331,349.3763302
36,10.60419906,3.560618087,135.3563456
14,1.304559995,2.523884417,49.64602089
41,9.632766329,3.042221761,146.9465532
43,4.246828009,1.182699755,151.641576
34,8.35330882,0.260972544,114.3825324
75,28.55660496,4.744486496,264.7857008
39,11.37745937,1.56084676,143.5997589
56,24.39503194,7.606384879,210.5689447
30,5.927109027,3.881455379,104.5832771
80,27.70590537,7.419605849,286.5328686
15,7.094611415,3.51582302,54.92793416
25,11.09535068,0.337279593,90.70924854
49,10.05574197,3.472817536,179.1315561
93,25.98992347,4.655323383,333.3198427
54,21.73992856,5.195618185,188.3637431
22,4.85349411,0.017377461,80.92197504
46,19.51073972,3.107126419,163.2310879
30,10.55740569,3.122487155,108.6490758
40,19.53033704,2.761218278,140.7327718
11,1.77342788,1.882742602,40.81688385
18,11.60578187,1.587599101,63.09085922
97,27.20282364,8.986277187,343.7695329
79,17.94459692,2.623383499,277.9127111
44,17.26939778,4.424545391,158.5720707
88,31.53306437,4.70058828,312.5797894
29,15.36355775,6.625992213,106.9995338
40,15.21581134,2.527104197,143.5374924
32,10.99662027,0.740323295,111.4535967
65,18.05932459,1.510221039,231.3045141
13,13.86154644,1.778025776,45.80862974
45,10.97413389,0.165895992,155.5045801
80,23.62942306,4.262442573,282.8596166
76,18.66574964,2.119379814,271.825973
90,32.03602195,2.232688226,316.3712379
32,12.97443837,5.112082652,117.097778
52,12.8135709,3.97040315,182.977191
24,5.095979276,2.833283442,82.39930061
15,7.033246644,4.29895887,53.62777047
10,4.952233443,2.039853759,37.94248252
59,17.56421199,2.188043777,210.812733
47,7.617127951,2.274600961,163.3418086
77,31.41643985,5.671164791,272.4063387
29,12.86904427,5.144390057,100.2770539
38,16.84811459,3.975007849,142.2229816
48,10.37404092,2.612899858,166.2003482
30,21.09502383,7.972159086,108.2983242
36,7.870507587,1.157604556,129.358352
86,30.72875275,3.691274704,307.2977603
70,17.12263904,0.29907415,250.7257902
86,21.64940648,0.404270733,309.6652149
21,10.86014433,1.318393616,75.89440591
81,22.41030226,2.189639013,287.637807
41,13.32463678,5.088006037,141.314699
76,29.04312897,1.68483329,273.9691943
57,25.31524585,3.522263977,203.7718264
98,26.1898417,0.681756659,345.962898
72,22.29004916,2.95721943,254.3806868
99,41.96460607,9.476641246,357.392992
23,5.564666466,0.327746146,82.64871392
10,1.294193924,0.12850286,41.21001616
27,5.595845332,1.583301743,98.55411089
87,27.02176623,1.799590879,309.1409745
53,14.34088963,1.005351601,187.4408659
80,18.86747737,2.041285539,281.5009425
63,18.44423052,0.952442375,220.344136
42,23.23917706,3.820399478,147.2263754
70,21.5538865,2.029129901,247.150991
64,22.35807756,2.546508726,226.9880817
75,27.70803536,2.231371578,266.9140375
22,0.215380634,2.2912306,77.9952183
82,26.01084466,4.803605016,290.4587084
66,29.88664663,5.667107554,230.667327
28,14.07938991,5.9702183,97.31993362
74,26.87738758,3.516430061,265.1394241
29,6.276701916,3.998939566,103.3118478
32,9.28981776,1.167053883,113.1278448
23,5.939914052,0.572550121,80.29530381
17,6.782228139,2.37336051,61.89592054
76,30.98988307,8.301339322,268.3858364
10,7.109840315,0.35804823,35.87378251
73,28.96041023,2.673042346,261.3611269
74,27.15731801,4.948756954,266.65539
72,19.8837268,6.352685239,257.8459605
65,24.69295619,1.758171533,231.1410974
78,28.99112621,6.265845002,275.4868697
83,26.50247528,5.901473185,296.3267871
25,7.431420102,1.020490189,87.52421849
51,12.78804679,3.632374533,185.5518229
50,14.7442409,2.676620177,176.9105105
73,30.6636907,4.071548218,261.9545474
64,21.06923812,4.019544084,226.4382638
25,4.097286683,2.29020686,89.30548354
16,10.08901804,1.471514796,53.55799661
30,9.444382492,1.526273315,108.423201
99,32.49040456,8.220533067,347.693601
78,34.10820913,5.137124807,272.7931535
21,11.16659227,1.464148126,69.80773201
76,17.48860583,2.950997206,268.9224504
74,26.13517633,5.781930642,263.3726776
23,14.39672785,3.09997532,84.3023981
95,36.20915318,6.000879589,341.2521798
35,7.886447626,1.758378079,124.2568582
90,36.33821886,6.054413782,321.1344333
41,7.143984704,1.185990305,142.4169063
31,11.05497474,0.739569127,114.7531983
96,34.00593633,4.602944767,340.1997788
38,10.84290228,0.306923754,133.9282262
55,15.3353317,0.111007824,198.5276446
41,9.144210529,0.180242273,152.7138975
64,14.11271658,3.313544954,227.1903317
58,19.21888874,0.582177191,209.0179563
75,30.9009463,7.483428371,263.4491801
77,32.71817895,4.068253588,271.5422959
89,28.3891393,2.447626741,318.3029878
40,12.18911788,2.852072048,145.9098049
85,22.61804745,4.160026631,301.3706769
16,10.15692231,2.584043071,51.48248853
17,5.063592359,1.535619761,63.19952192
59,9.284500795,0.800781459,212.2717173
53,25.68728247,5.371543508,192.0977956
72,34.51243521,6.146297355,258.3754259
51,14.28433335,1.914859941,181.2581603
90,30.45575787,4.061587268,319.1462523
16,6.004431969,2.725432887,56.85809932
50,18.90277978,0.953107406,180.3298596
25,7.340897283,3.250947615,87.33887423
79,23.67214647,2.209946727,283.4302118
82,31.74991035,4.827938725,286.0666786
88,23.86766113,5.853575844,314.6008061
19,4.182629353,3.338355193,68.17931746
67,10.44756548,2.178328312,236.9798995
77,18.65217152,1.370781655,272.3489452
82,24.48892201,2.559907081,297.2994034
26,12.27610125,0.022498266,90.01227664
34,13.35447854,0.734024403,117.2463276
62,23.86330204,4.208564348,221.4837689
10,7.931488441,5.022012056,34.77154801
72,23.69108173,1.627593518,253.2699162
17,4.755853353,5.440347967,58.43598521
92,36.50269966,5.544405637,327.5925024
40,11.38543827,0.766831031,140.4416289
68,20.71881535,0.144885367,244.4277846
49,19.77045829,2.139144069,173.8782046
72,23.0710855,0.934353612,253.6512936
89,22.66199853,3.082472526,314.8244547
20,0.898598086,0.364684826,71.64470129
41,18.82047294,2.036738638,146.0486457
17,12.91914773,1.904300714,58.44532347
23,12.8642464,0.024461348,84.68370693
70,28.84317427,5.226574958,253.9130819
22,3.268480628,0.009526957,78.80989575
35,7.820341463,0.16292609,120.9375094
60,22.22851939,1.901751815,212.5162269
61,21.00894901,5.042353102,220.0359021
40,7.852243612,0.349657474,144.1559099
19,10.36054593,1.354422273,70.07419924
59,25.75238399,3.388303521,209.8044787
10,2.296818223,0.334893148,40.51910041
58,20.79986713,4.461833955,209.1945385
48,10.45590551,1.708632243,170.3719886
35,17.76937744,1.421504768,123.8685578
28,19.75022142,4.689765848,98.1061183
56,11.62903347,6.679102573,194.5256135
89,26.90236509,3.092274781,317.3168665
70,16.12366782,4.368896191,253.1724036
29,6.870957676,0.228259393,102.7241955
85,29.82247184,7.304243425,303.2443019
96,30.36214848,6.714957659,340.8595692
67,24.34232653,3.136783252,233.9109001
56,16.82069081,2.86187438,201.5816832
46,15.79668978,0.59689445,160.986847
65,16.42661311,4.59993881,235.1325966
21,9.750389723,4.396804065,74.25911521
48,18.0594551,1.632843105,173.4901605
28,18.92451704,1.884703111,103.6206304
77,28.06346238,5.958229036,273.3941501
71,14.15400564,2.185417096,248.9141465
77,29.79930364,4.062496317,273.202171
64,17.95098004,0.156159603,231.2788009
35,9.413349211,0.104001063,123.2758262
21,1.551312742,0.198567755,70.55455871
50,23.18930833,2.019916653,173.833527
40,13.84088825,4.726136465,141.6677011
26,5.770653662,0.878954101,93.03341835
94,28.42763576,4.239315357,326.2694128
22,0.861286937,0.129393639,76.14281235
26,7.202913475,1.408307077,89.79028845
45,24.60749369,2.55372225,162.6508972
37,16.69619826,4.790839785,131.2500263
54,18.61129829,5.139317624,192.1091752
80,23.68899056,8.226684392,285.2438359
74,19.41571685,2.783297563,258.443524
97,28.90739759,3.861604872,344.2288883
89,36.89091987,10.29764311,317.8664887
34,5.161887001,0.592363282,126.0282242
62,24.31903081,0.722076955,220.6699758
43,7.640104606,2.263525827,150.1102653
26,2.208687393,0.194148665,94.32551695
81,20.57784486,4.50390565,290.3717146
92,22.48136498,3.371126652,326.3936019
32,10.83204359,5.108585918,106.450803
46,16.88243352,4.72763659,168.5041441
19,9.22885874,1.70702226,66.80199669
40,15.5960957,3.286725772,133.021187
76,32.02831924,6.749787308,274.0390217
43,11.1208882,0.769497292,152.4371646
18,0.0262955,2.08232788,62.97088923
85,40.19445822,5.326762155,296.2102472
70,19.74894387,5.599312885,247.890795
46,22.8870475,1.144771295,169.4468283
29,11.39467134,2.510669081,102.9582036
20,13.07810577,0.249820404,71.48069286
83,33.36304269,2.612161332,300.0458537
18,9.71688467,1.20773669,64.97856795
99,41.46858112,7.520477072,357.133617
28,4.27751947,0.617684626,99.01487053
24,4.583280072,1.76559653,88.89097675
59,17.85584792,4.287900392,209.5932192
11,8.231312431,0.304835686,35.63796975
65,22.01819072,3.352790007,233.5250041
83,25.39696363,2.810283955,293.4955055
25,8.441300609,3.061993427,94.78572882
52,23.79065914,0.464672096,182.0172522
93,25.01357137,4.893950399,336.3264626
80,26.88480845,6.158385471,280.6608775
87,25.71992906,4.324441808,311.6053074
90,31.10307277,6.854287446,322.6051055
18,8.838122541,2.715304509,66.89880637
70,17.63694287,4.824467434,252.7448024
56,11.11142837,2.25649175,199.6925537
36,15.54358234,4.829662566,129.3323791
76,28.33102033,5.703993932,270.4629073
100,29.08925518,2.287391235,354.7647676
30,10.83082132,3.734457823,103.3493972
46,8.763920379,8.357128383,163.6670703
76,21.01323375,3.657839506,268.536964
28,5.200063473,2.294252711,100.8682615
93,27.81154194,4.878628858,330.0737233
81,32.15203051,8.363874342,286.3104178
12,7.46670429,1.363468221,38.13925808
16,2.2842643,1.365836702,59.33841514
53,14.10567486,1.324027483,188.1229704
56,19.91416231,6.070675656,198.1224608
79,26.37176232,4.775905732,279.998199
71,32.11362476,2.522217397,255.7732487
84,31.46617665,3.115435233,300.6009998
66,15.63237993,5.234691726,232.1468805
13,3.084029135,1.00780763,50.59803638
62,17.79116447,0.878425861,216.1390948
34,7.110267429,3.588867403,119.8437713
28,4.164198677,0.357389068,99.89737179
72,19.4392213,2.993106463,256.1426344
36,14.29764842,4.724222889,128.1369482
40,8.565813523,0.975294751,143.4349155
93,25.48811975,2.778442938,332.9933237
98,30.37795016,3.96458204,351.3836194
66,26.21942701,2.934109357,236.0969659
70,17.89838701,2.524896129,248.1270603
37,11.26805079,2.303197825,132.8280043
81,20.55172834,5.130861803,287.1502956
88,25.79314124,3.094833521,317.0374264
82,22.56523143,2.541684877,294.1029625
97,23.98940195,4.887500214,347.3104195
63,20.91620696,4.093511379,218.830545
81,23.874,3.774874678,289.3677748
47,11.1915046,1.468351074,170.671078
31,9.957561981,0.387034004,116.3549948
66,24.83128365,7.701144623,237.953122
86,22.51839983,0.449688118,308.9307731
60,17.74524356,5.489125047,214.1153027
76,20.75626701,1.645051456,270.6672913
84,17.79784434,2.45772109,299.0457753
29,17.56867227,2.001044064,104.6554025
88,28.50814283,5.1302272,311.0813249
57,18.17476033,2.498876616,199.278153
29,5.765039526,6.088674508,103.7651204
14,6.754820647,4.942437287,47.02611484
56,21.46041579,2.388734762,202.760593
64,24.05736443,8.153003774,226.6036939
62,22.7802953,6.853968812,218.216213
92,34.42143164,8.177003715,326.096435
79,20.6830343,2.820506276,281.4104149
33,10.89567751,2.858010734,121.3269117
34,11.56340328,1.727947024,121.9495696
38,6.110769556,1.937174888,133.4760122
40,23.49000867,5.241414394,147.5658151
74,27.4972281,4.245206285,260.7008823
35,10.35124977,0.936024016,125.2761007
38,12.76650992,0.102854565,142.3570945
75,29.03335197,1.937485672,265.9656193
74,15.5431867,1.502156333,263.1378881
62,18.54551399,0.811841133,221.3185087
80,24.29031744,7.600781837,281.1765126
99,37.95497728,3.772530977,348.6417083
88,33.12247008,10.45510884,313.3414466
14,0.50890917,1.278568268,47.78985827
45,10.77079934,4.423494837,161.5821401
29,14.54674449,1.244351752,101.0405115
55,18.05470687,3.922401368,193.6525137
43,5.738747528,0.043311281,152.0515512
97,35.88463577,2.264974023,346.3527557
20,3.799751394,2.624138468,66.45367692
50,22.22292707,3.600054733,174.8927672
32,10.36859883,2.023882836,111.453157
100,33.65814441,6.51658012,356.3362079
69,20.7102426,5.120845126,250.4564617
64,11.24505485,1.363032749,229.217894
16,9.561229256,1.786776024,49.16942945
87,36.25456287,5.905905777,311.2083867
11,5.584323781,0.170465605,39.21297668
34,17.36318028,4.198920401,118.859904
24,12.01662106,2.06448085,84.99258673
74,21.16288162,2.039521432,262.6597435
63,20.91947204,0.450401007,219.6017346
99,26.53623007,3.80369576,351.6684932
72,11.3926569,4.185864342,258.2394533
95,28.5315743,5.572196695,331.594008
55,14.18862454,4.034137594,196.161492
16,1.656750399,0.038167672,56.4627635
24,6.371852119,1.305288031,84.80889175
28,8.992457813,3.349611025,103.7700567
26,11.36433328,1.521586172,93.32296279
87,33.30849773,7.820146668,310.8965435
27,8.244629705,1.142500735,91.69977322
97,33.35293523,5.652608391,344.2254063
30,19.17715593,3.393101262,110.2396605
38,7.908774227,0.143314224,139.5053064
66,15.01433754,3.656985086,230.8171989
87,22.69202611,2.513637746,309.6042336
42,13.48211131,1.979575976,150.7074655
63,15.49398588,0.383257582,222.6903721
58,18.8625911,7.744558511,207.6358469
98,29.72194699,5.393795763,348.4970199
92,28.84839121,2.581624373,331.3565856
25,4.132424517,2.2690036,92.56307125
99,35.34863664,3.077833251,350.3274806
34,17.91425703,3.047221413,116.2559525
58,16.21319014,1.808076507,204.6553016
53,14.44984131,1.122940162,192.4357787
85,24.36995576,3.57934547,305.1813506
36,13.80111588,1.731192518,129.2366754
34,1.383724862,1.830701441,124.8653926
94,29.84551294,2.783840955,332.5900956
45,16.6104103,0.00097659,155.2336339
43,18.68496658,1.243232714,158.2727043
74,25.67430718,3.229394656,255.856644
99,48.87116125,8.292207745,349.1560315
85,20.84691258,8.21413169,297.1053817
19,7.174030772,0.31830096,65.32239428
58,14.69851591,1.463555453,202.8868815
55,20.04545281,3.068510586,196.5427867
50,15.86048486,2.900916224,184.5395186
51,12.40064246,0.276897522,184.5479788
23,12.42231673,0.151505969,85.69000563
63,22.72019,2.46555663,222.9110745
76,22.22593968,2.580100287,272.9416164
68,18.20170852,3.65305148,242.8010569
95,33.91345228,6.737153756,337.8234552
13,9.975807172,4.087393544,53.3680028
83,26.74193614,3.619405288,300.5207358
78,20.62100212,1.426906349,277.9782531
44,15.83934271,0.993123152,157.7260806
16,3.886887275,1.722977656,54.57855736
54,17.88647662,2.236199275,191.6377878
25,8.077997265,0.739072022,89.39045885
89,29.55612297,6.364723126,310.4725062
43,13.20914931,1.987019937,151.1689243
80,23.59775824,7.812127296,282.5939877
91,25.30746615,3.608188794,320.4397694
46,6.828532561,4.305234817,158.6215801
32,14.80241086,4.810377057,108.8853159
95,27.71756398,7.05784165,340.6237637
98,33.92428664,7.869647949,350.2593982
78,21.96746823,2.471420712,277.4594362
50,13.42866192,2.739675375,178.1463431
54,15.39714942,2.588692921,192.9638874
31,17.93169575,6.166019182,109.8232067
34,14.99603995,1.984357576,115.6900484
61,22.40469773,6.194422557,218.13099
49,16.67239093,2.471372347,175.1861676
15,3.578435619,0.504868131,54.32301471
86,34.12647526,6.036185407,304.7199358
40,5.903771109,3.454079966,139.4600968
79,24.13102522,4.384600824,283.4678628
47,14.73574073,0.827430976,168.4997705
14,5.599582378,2.536887018,45.55690769
51,11.85768831,0.976363129,184.2395531
47,18.34351719,1.261528644,167.4081017
51,19.80563998,1.57626412,179.2364139
53,17.97812572,3.066072741,190.3354223
96,30.85279773,10.12766664,344.6565241
47,10.45375486,0.938999298,164.5722371
98,27.33731038,2.839123372,350.1683343
96,32.98619486,5.525464692,342.0394521
50,18.73230444,2.183080952,178.6355576
80,23.19605289,8.143661019,283.1998889
86,30.95791818,4.851285555,309.7449531
65,17.07409018,1.832808412,236.7067244
19,9.174730453,1.239992811,70.87944522
18,10.86748903,0.690997745,67.39598752
37,10.40371072,0.263531928,133.9506811
18,7.745910759,1.059993514,56.79460661
34,10.64010399,0.805867329,116.151319
35,13.51560013,2.032471444,125.1482062
24,18.9731144,5.827214413,91.0654531
59,18.05024365,2.889912691,210.5037124
20,9.02380286,1.837913545,70.50156181
79,31.03149745,0.39838658,279.7149704
19,10.87774957,4.665977177,67.66277336
62,16.05487189,1.791704679,219.7573225
65,22.2209252,5.664413416,229.7089662
81,29.27447207,6.035831622,292.177771
30,17.31812448,0.263189631,110.0161747
84,27.30421498,6.617741832,298.9910789
22,11.34566071,0.030706718,79.61416319
58,17.39836485,3.796159847,207.624235
62,21.34402806,1.262535921,222.592925
21,14.65992703,3.07256704,71.92646932
15,2.524965192,4.075476124,54.68286208
83,24.96773561,6.371890502,294.6586689
22,8.277327114,0.572917278,71.99035308
28,7.492119318,1.454800109,99.43162185
24,5.369133391,0.821603124,89.40602806
73,23.60921933,3.105811614,256.9016473
31,7.231927741,5.155800945,111.7938657
38,15.1755205,3.707866988,139.3446605
34,14.60687996,2.153001784,118.692777
39,14.01002933,5.185134443,146.0565226
63,22.61215309,5.02351081,228.6158922
25,11.50047978,0.639035727,95.2140988
50,13.41767007,5.549605841,180.8107207
25,9.788056925,0.503682531,92.84837436
43,12.51243715,2.496333383,149.2324311
55,12.20695949,5.385105587,196.4569343
97,38.15692117,8.104644048,338.2614835
32,3.523750421,0.028430966,115.1220044
71,17.55050904,4.041451356,252.3732128
66,24.52006676,7.789470963,235.6225023
58,17.11009877,1.23426039,211.9927344
64,20.36203851,1.527641801,228.7836731
73,20.36512667,4.010355503,259.5772624
45,10.52286115,1.8555802,162.7540906
78,20.72400777,5.503499783,274.793308
54,23.65763584,3.84699715,186.2853227
