Benefit per order,Sales per customer,Customer Id,Order Customer Id,Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Product Card Id,Product Category Id,Product Price,Delivery Status
136.5099945,278.5899963,16744,16744,73191,1360,49.15999985,327.75,0.49000001,1,327.75,278.5899963,136.5099945,1360,73,327.75,Shipping on time
-27.53000069,275.3099976,16743,16743,73190,1360,52.43999863,327.75,-0.100000001,1,327.75,275.3099976,-27.53000069,1360,73,327.75,Late delivery
51.13999939,272.0299988,16742,16742,73189,1360,55.72000122,327.75,0.189999998,1,327.75,272.0299988,51.13999939,1360,73,327.75,Late delivery
23.64999962,268.7600098,16741,16741,73188,1360,59,327.75,0.090000004,1,327.75,268.7600098,23.64999962,1360,73,327.75,Late delivery
95.18000031,262.2000122,16740,16740,73187,1360,65.55000305,327.75,0.360000014,1,327.75,262.2000122,95.18000031,1360,73,327.75,Advance shipping
120.4499969,245.8099976,16739,16739,73186,1360,81.94000244,327.75,0.49000001,1,327.75,245.8099976,120.4499969,1360,73,327.75,Shipping canceled
13.10999966,327.75,16738,16738,73185,1360,0,327.75,0.039999999,1,327.75,327.75,13.10999966,1360,73,327.75,Late delivery
152.5,324.4700012,16737,16737,73184,1360,3.279999971,327.75,0.469999999,1,327.75,324.4700012,152.5,1360,73,327.75,Late delivery
40.15000153,321.2000122,16736,16736,73183,1360,6.559999943,327.75,0.129999995,1,327.75,321.2000122,40.15000153,1360,73,327.75,Shipping on time
27.97999954,317.9200134,16735,16735,73182,1360,9.829999924,327.75,0.090000004,1,327.75,317.9200134,27.97999954,1360,73,327.75,Shipping on time
31.45999908,314.6400146,16734,16734,73181,1360,13.10999966,327.75,0.100000001,1,327.75,314.6400146,31.45999908,1360,73,327.75,Advance shipping
101.1900024,311.3599854,16733,16733,73180,1360,16.38999939,327.75,0.330000013,1,327.75,311.3599854,101.1900024,1360,73,327.75,Late delivery
104.6900024,309.7200012,16732,16732,73179,1360,18.03000069,327.75,0.340000004,1,327.75,309.7200012,104.6900024,1360,73,327.75,Late delivery
53.34000015,304.8099976,16731,16731,73178,1360,22.94000053,327.75,0.180000007,1,327.75,304.8099976,53.34000015,1360,73,327.75,Shipping on time
-67.11000061,298.25,16730,16730,73177,1360,29.5,327.75,-0.230000004,1,327.75,298.25,-67.11000061,1360,73,327.75,Advance shipping
25.95999908,294.980011,16729,16729,73176,1360,32.77999878,327.75,0.090000004,1,327.75,294.980011,25.95999908,1360,73,327.75,Advance shipping
43.25999832,288.4200134,16728,16728,73175,1360,39.33000183,327.75,0.150000006,1,327.75,288.4200134,43.25999832,1360,73,327.75,Late delivery
99.80000305,285.1400146,16727,16727,73174,1360,42.61000061,327.75,0.349999994,1,327.75,285.1400146,99.80000305,1360,73,327.75,Shipping canceled
-24.52000046,278.5899963,16726,16726,73173,1360,49.15999985,327.75,-0.090000004,1,327.75,278.5899963,-24.52000046,1360,73,327.75,Shipping on time
31.11000061,275.3099976,16725,16725,73172,1360,52.43999863,327.75,0.109999999,1,327.75,275.3099976,31.11000061,1360,73,327.75,Advance shipping
-129.2200012,272.0299988,16724,16724,73171,1360,55.72000122,327.75,-0.479999989,1,327.75,272.0299988,-129.2200012,1360,73,327.75,Advance shipping
33.59000015,268.7600098,16723,16723,73170,1360,59,327.75,0.129999995,1,327.75,268.7600098,33.59000015,1360,73,327.75,Late delivery
88.62000275,262.2000122,16722,16722,73169,1360,65.55000305,327.75,0.340000004,1,327.75,262.2000122,88.62000275,1360,73,327.75,Late delivery
105.6999969,245.8099976,16721,16721,73168,1360,81.94000244,327.75,0.430000007,1,327.75,245.8099976,105.6999969,1360,73,327.75,Shipping canceled
85.22000122,327.75,16720,16720,73167,1360,0,327.75,0.25999999,1,327.75,327.75,85.22000122,1360,73,327.75,Advance shipping
158.9900055,324.4700012,16719,16719,73166,1360,3.279999971,327.75,0.49000001,1,327.75,324.4700012,158.9900055,1360,73,327.75,Advance shipping
22.47999954,321.2000122,16718,16718,73165,1360,6.559999943,327.75,0.07,1,327.75,321.2000122,22.47999954,1360,73,327.75,Late delivery
50.86999893,317.9200134,16717,16717,73164,1360,9.829999924,327.75,0.159999996,1,327.75,317.9200134,50.86999893,1360,73,327.75,Late delivery
84.94999695,314.6400146,16716,16716,73163,1360,13.10999966,327.75,0.270000011,1,327.75,314.6400146,84.94999695,1360,73,327.75,Late delivery
77.83999634,311.3599854,16715,16715,73162,1360,16.38999939,327.75,0.25,1,327.75,311.3599854,77.83999634,1360,73,327.75,Late delivery
145.5700073,309.7200012,16714,16714,73161,1360,18.03000069,327.75,0.469999999,1,327.75,309.7200012,145.5700073,1360,73,327.75,Advance shipping
128.0200043,304.8099976,16713,16713,73160,1360,22.94000053,327.75,0.419999987,1,327.75,304.8099976,128.0200043,1360,73,327.75,Late delivery
108.2699966,298.25,16712,16712,73159,1360,29.5,327.75,0.360000014,1,327.75,298.25,108.2699966,1360,73,327.75,Late delivery
103.2399979,294.980011,16711,16711,73158,1360,32.77999878,327.75,0.349999994,1,327.75,294.980011,103.2399979,1360,73,327.75,Shipping on time
25.37999916,288.4200134,16710,16710,73157,1360,39.33000183,327.75,0.090000004,1,327.75,288.4200134,25.37999916,1360,73,327.75,Advance shipping
122.6100006,285.1400146,16709,16709,73156,1360,42.61000061,327.75,0.430000007,1,327.75,285.1400146,122.6100006,1360,73,327.75,Late delivery
-46.52000046,278.5899963,16708,16708,73155,1360,49.15999985,327.75,-0.170000002,1,327.75,278.5899963,-46.52000046,1360,73,327.75,Late delivery
-403.8800049,275.3099976,16707,16707,73154,1360,52.43999863,327.75,-1.470000029,1,327.75,275.3099976,-403.8800049,1360,73,327.75,Late delivery
81.61000061,272.0299988,16706,16706,73153,1360,55.72000122,327.75,0.300000012,1,327.75,272.0299988,81.61000061,1360,73,327.75,Shipping on time
70.68000031,268.7600098,16705,16705,73152,1360,59,327.75,0.25999999,1,327.75,268.7600098,70.68000031,1360,73,327.75,Advance shipping
55.06000137,262.2000122,16704,16704,73151,1360,65.55000305,327.75,0.209999993,1,327.75,262.2000122,55.06000137,1360,73,327.75,Advance shipping
83.08000183,245.8099976,16703,16703,73150,1360,81.94000244,327.75,0.340000004,1,327.75,245.8099976,83.08000183,1360,73,327.75,Late delivery
91.76999664,327.75,16702,16702,73149,1360,0,327.75,0.280000001,1,327.75,327.75,91.76999664,1360,73,327.75,Late delivery
110.3199997,324.4700012,16701,16701,73148,1360,3.279999971,327.75,0.340000004,1,327.75,324.4700012,110.3199997,1360,73,327.75,Shipping on time
102.7799988,321.2000122,16700,16700,73147,1360,6.559999943,327.75,0.319999993,1,327.75,321.2000122,102.7799988,1360,73,327.75,Advance shipping
139.8800049,317.9200134,16699,16699,73146,1360,9.829999924,327.75,0.439999998,1,327.75,317.9200134,139.8800049,1360,73,327.75,Shipping on time
35.54999924,314.6400146,16698,16698,73145,1360,13.10999966,327.75,0.109999999,1,327.75,314.6400146,35.54999924,1360,73,327.75,Late delivery
149.4499969,311.3599854,16697,16697,73144,1360,16.38999939,327.75,0.479999989,1,327.75,311.3599854,149.4499969,1360,73,327.75,Late delivery
116.1500015,309.7200012,16696,16696,73143,1360,18.03000069,327.75,0.379999995,1,327.75,309.7200012,116.1500015,1360,73,327.75,Shipping on time
103.0199966,304.8099976,16695,16695,73142,1360,22.94000053,327.75,0.340000004,1,327.75,304.8099976,103.0199966,1360,73,327.75,Advance shipping
143.1600037,298.25,16694,16694,73141,1360,29.5,327.75,0.479999989,1,327.75,298.25,143.1600037,1360,73,327.75,Advance shipping
11.21000004,294.980011,16693,16693,73140,1360,32.77999878,327.75,0.039999999,1,327.75,294.980011,11.21000004,1360,73,327.75,Late delivery
138.4400024,288.4200134,16692,16692,73139,1360,39.33000183,327.75,0.479999989,1,327.75,288.4200134,138.4400024,1360,73,327.75,Late delivery
142.5700073,285.1400146,16691,16691,73138,1360,42.61000061,327.75,0.5,1,327.75,285.1400146,142.5700073,1360,73,327.75,Shipping on time
133.7200012,278.5899963,16690,16690,73137,1360,49.15999985,327.75,0.479999989,1,327.75,278.5899963,133.7200012,1360,73,327.75,Shipping canceled
71.58000183,275.3099976,16689,16689,73136,1360,52.43999863,327.75,0.25999999,1,327.75,275.3099976,71.58000183,1360,73,327.75,Advance shipping
27.20000076,272.0299988,16688,16688,73135,1360,55.72000122,327.75,0.100000001,1,327.75,272.0299988,27.20000076,1360,73,327.75,Shipping canceled
112.8799973,268.7600098,16687,16687,73134,1360,59,327.75,0.419999987,1,327.75,268.7600098,112.8799973,1360,73,327.75,Late delivery
28.84000015,262.2000122,16686,16686,73133,1360,65.55000305,327.75,0.109999999,1,327.75,262.2000122,28.84000015,1360,73,327.75,Late delivery
113.0699997,245.8099976,16685,16685,73132,1360,81.94000244,327.75,0.460000008,1,327.75,245.8099976,113.0699997,1360,73,327.75,Shipping canceled
110.7799988,327.75,16684,16684,73131,1360,0,327.75,0.340000004,1,327.75,327.75,110.7799988,1360,73,327.75,Late delivery
87.61000061,324.4700012,16683,16683,73130,1360,3.279999971,327.75,0.270000011,1,327.75,324.4700012,87.61000061,1360,73,327.75,Late delivery
92.5,321.2000122,16682,16682,73129,1360,6.559999943,327.75,0.289999992,1,327.75,321.2000122,92.5,1360,73,327.75,Late delivery
82.66000366,317.9200134,16681,16681,73128,1360,9.829999924,327.75,0.25999999,1,327.75,317.9200134,82.66000366,1360,73,327.75,Late delivery
141.5899963,314.6400146,16680,16680,73127,1360,13.10999966,327.75,0.449999988,1,327.75,314.6400146,141.5899963,1360,73,327.75,Late delivery
149.4499969,311.3599854,16679,16679,73126,1360,16.38999939,327.75,0.479999989,1,327.75,311.3599854,149.4499969,1360,73,327.75,Advance shipping
83.62999725,309.7200012,16678,16678,73125,1360,18.03000069,327.75,0.270000011,1,327.75,309.7200012,83.62999725,1360,73,327.75,Late delivery
39.61999893,304.8099976,16677,16677,73124,1360,22.94000053,327.75,0.129999995,1,327.75,304.8099976,39.61999893,1360,73,327.75,Late delivery
29.82999992,298.25,16676,16676,73123,1360,29.5,327.75,0.100000001,1,327.75,298.25,29.82999992,1360,73,327.75,Shipping on time
126.8399963,294.980011,16675,16675,73122,1360,32.77999878,327.75,0.430000007,1,327.75,294.980011,126.8399963,1360,73,327.75,Advance shipping
141.3300018,288.4200134,16674,16674,73121,1360,39.33000183,327.75,0.49000001,1,327.75,288.4200134,141.3300018,1360,73,327.75,Shipping on time
142.5700073,285.1400146,16673,16673,73120,1360,42.61000061,327.75,0.5,1,327.75,285.1400146,142.5700073,1360,73,327.75,Late delivery
5.570000172,278.5899963,16672,16672,73119,1360,49.15999985,327.75,0.02,1,327.75,278.5899963,5.570000172,1360,73,327.75,Late delivery
126.6399994,275.3099976,16671,16671,73118,1360,52.43999863,327.75,0.460000008,1,327.75,275.3099976,126.6399994,1360,73,327.75,Shipping on time
98.75,272.0299988,16670,16670,73117,1360,55.72000122,327.75,0.360000014,1,327.75,272.0299988,98.75,1360,73,327.75,Advance shipping
94.05999756,268.7600098,16669,16669,73116,1360,59,327.75,0.349999994,1,327.75,268.7600098,94.05999756,1360,73,327.75,Advance shipping
-29.62999916,262.2000122,16668,16668,73115,1360,65.55000305,327.75,-0.109999999,1,327.75,262.2000122,-29.62999916,1360,73,327.75,Late delivery
83.08000183,245.8099976,16667,16667,73114,1360,81.94000244,327.75,0.340000004,1,327.75,245.8099976,83.08000183,1360,73,327.75,Late delivery
114.7099991,327.75,16666,16666,73113,1360,0,327.75,0.349999994,1,327.75,327.75,114.7099991,1360,73,327.75,Shipping on time
36.66999817,324.4700012,16665,16665,73112,1360,3.279999971,327.75,0.109999999,1,327.75,324.4700012,36.66999817,1360,73,327.75,Advance shipping
28.27000046,321.2000122,16664,16664,73111,1360,6.559999943,327.75,0.090000004,1,327.75,321.2000122,28.27000046,1360,73,327.75,Advance shipping
-216.1799927,317.9200134,16663,16663,73110,1360,9.829999924,327.75,-0.680000007,1,327.75,317.9200134,-216.1799927,1360,73,327.75,Late delivery
90.62000275,314.6400146,16662,16662,73109,1360,13.10999966,327.75,0.289999992,1,327.75,314.6400146,90.62000275,1360,73,327.75,Late delivery
62.27000046,311.3599854,16661,16661,73108,1360,16.38999939,327.75,0.200000003,1,327.75,311.3599854,62.27000046,1360,73,327.75,Shipping on time
-640.2000122,309.7200012,16660,16660,73107,1360,18.03000069,327.75,-2.069999933,1,327.75,309.7200012,-640.2000122,1360,73,327.75,Late delivery
-213.3699951,304.8099976,16659,16659,73106,1360,22.94000053,327.75,-0.699999988,1,327.75,304.8099976,-213.3699951,1360,73,327.75,Advance shipping
-218.6199951,298.25,16658,16658,73105,1360,29.5,327.75,-0.730000019,1,327.75,298.25,-218.6199951,1360,73,327.75,Shipping canceled
73.73999786,294.980011,16657,16657,73104,1360,32.77999878,327.75,0.25,1,327.75,294.980011,73.73999786,1360,73,327.75,Late delivery
100.9499969,288.4200134,16656,16656,73103,1360,39.33000183,327.75,0.349999994,1,327.75,288.4200134,100.9499969,1360,73,327.75,Late delivery
128.3099976,285.1400146,16655,16655,73102,1360,42.61000061,327.75,0.449999988,1,327.75,285.1400146,128.3099976,1360,73,327.75,Late delivery
136.5099945,278.5899963,16654,16654,73101,1360,49.15999985,327.75,0.49000001,1,327.75,278.5899963,136.5099945,1360,73,327.75,Shipping on time
61.93999863,275.3099976,16653,16653,73100,1360,52.43999863,327.75,0.230000004,1,327.75,275.3099976,61.93999863,1360,73,327.75,Shipping on time
27.20000076,272.0299988,16652,16652,73099,1360,55.72000122,327.75,0.100000001,1,327.75,272.0299988,27.20000076,1360,73,327.75,Shipping on time
72.55999756,268.7600098,16651,16651,73098,1360,59,327.75,0.270000011,1,327.75,268.7600098,72.55999756,1360,73,327.75,Shipping on time
55.06000137,262.2000122,16650,16650,73097,1360,65.55000305,327.75,0.209999993,1,327.75,262.2000122,55.06000137,1360,73,327.75,Advance shipping
-807.4199829,474.9500122,10759,10759,6783,191,25,99.98999786,-1.700000048,5,499.9500122,474.9500122,-807.4199829,191,9,99.98999786,Late delivery
-59.38999939,296.9500122,10041,10041,4135,365,3,59.99000168,-0.200000003,5,299.9500122,296.9500122,-59.38999939,365,17,59.99000168,Late delivery
-244.8600006,293.9500122,10041,10041,4135,365,6,59.99000168,-0.829999983,5,299.9500122,293.9500122,-244.8600006,365,17,59.99000168,Late delivery
141.1000061,293.9500122,8541,8541,56973,365,6,59.99000168,0.479999989,5,299.9500122,293.9500122,141.1000061,365,17,59.99000168,Late delivery
99.20999908,283.4500122,8707,8707,5895,365,16.5,59.99000168,0.349999994,5,299.9500122,283.4500122,99.20999908,365,17,59.99000168,Late delivery
-3.680000067,283.4500122,6268,6268,56357,365,16.5,59.99000168,-0.01,5,299.9500122,283.4500122,-3.680000067,365,17,59.99000168,Late delivery
65.23999786,260.9599915,6636,6636,6326,365,38.99000168,59.99000168,0.25,5,299.9500122,260.9599915,65.23999786,365,17,59.99000168,Shipping on time
71.38999939,254.9600067,7468,7468,3975,365,44.99000168,59.99000168,0.280000001,5,299.9500122,254.9600067,71.38999939,365,17,59.99000168,Late delivery
63.74000168,254.9600067,10588,10588,8163,365,44.99000168,59.99000168,0.25,5,299.9500122,254.9600067,63.74000168,365,17,59.99000168,Late delivery
113.1399994,245.9600067,376,376,53413,365,53.99000168,59.99000168,0.460000008,5,299.9500122,245.9600067,113.1399994,365,17,59.99000168,Late delivery
101.2300034,224.9600067,5007,5007,53202,365,74.98999786,59.99000168,0.449999988,5,299.9500122,224.9600067,101.2300034,365,17,59.99000168,Late delivery
49,245,6280,6280,3987,502,5,50,0.200000003,5,250,245,49,502,24,50,Late delivery
48.99000168,195.9499969,1989,1989,8578,627,4,39.99000168,0.25,5,199.9499969,195.9499969,48.99000168,627,29,39.99000168,Late delivery
70.33000183,242.5,633,633,55906,502,7.5,50,0.289999992,5,250,242.5,70.33000183,502,24,50,Shipping on time
109.25,237.5,146,146,10164,502,12.5,50,0.460000008,5,250,237.5,109.25,502,24,50,Late delivery
-160.6100006,188.9499969,10166,10166,58239,627,11,39.99000168,-0.850000024,5,199.9499969,188.9499969,-160.6100006,627,29,39.99000168,Late delivery
87.33999634,181.9499969,7468,7468,3975,627,18,39.99000168,0.479999989,5,199.9499969,181.9499969,87.33999634,627,29,39.99000168,Late delivery
68.86000061,220,8986,8986,54128,502,30,50,0.310000002,5,250,220,68.86000061,502,24,50,Late delivery
56.54999924,217.5,8986,8986,54128,502,32.5,50,0.25999999,5,250,217.5,56.54999924,502,24,50,Late delivery
76.12999725,217.5,2339,2339,5042,502,32.5,50,0.349999994,5,250,217.5,76.12999725,502,24,50,Late delivery
30.75,205,9272,9272,51298,502,45,50,0.150000006,5,250,205,30.75,502,24,50,Late delivery
128.6900024,494.9500122,639,639,31115,191,5,99.98999786,0.25999999,5,499.9500122,494.9500122,128.6900024,191,9,99.98999786,Late delivery
-674.9299927,449.9599915,6489,6489,27099,191,50,99.98999786,-1.5,5,499.9500122,449.9599915,-674.9299927,191,9,99.98999786,Late delivery
33.22000122,293.9500122,9704,9704,22924,365,6,59.99000168,0.109999999,5,299.9500122,293.9500122,33.22000122,365,17,59.99000168,Late delivery
98.33999634,290.9500122,7955,7955,45772,365,9,59.99000168,0.340000004,5,299.9500122,290.9500122,98.33999634,365,17,59.99000168,Late delivery
60.47000122,287.9500122,5564,5564,31239,365,12,59.99000168,0.209999993,5,299.9500122,287.9500122,60.47000122,365,17,59.99000168,Late delivery
124.7200012,283.4500122,10013,10013,28193,365,16.5,59.99000168,0.439999998,5,299.9500122,283.4500122,124.7200012,365,17,59.99000168,Late delivery
115.1800003,239.9600067,12223,12223,30921,365,59.99000168,59.99000168,0.479999989,5,299.9500122,239.9600067,115.1800003,365,17,59.99000168,Shipping on time
-127.4000015,245,4497,4497,20529,502,5,50,-0.519999981,5,250,245,-127.4000015,502,24,50,Late delivery
84,240,5728,5728,24661,502,10,50,0.349999994,5,250,240,84,502,24,50,Shipping on time
21.73999977,173.9600067,5728,5728,24661,627,25.98999977,39.99000168,0.129999995,5,199.9499969,173.9600067,21.73999977,627,29,39.99000168,Shipping on time
-13.3199997,283.4500122,1575,1575,31697,365,16.5,59.99000168,-0.050000001,5,299.9500122,283.4500122,-13.3199997,365,17,59.99000168,Late delivery
16.44000053,260.9599915,5820,5820,37276,365,38.99000168,59.99000168,0.059999999,5,299.9500122,260.9599915,16.44000053,365,17,59.99000168,Shipping on time
9,179.9600067,8608,8608,37180,627,20,39.99000168,0.050000001,5,199.9499969,179.9600067,9,627,29,39.99000168,Late delivery
35.09999847,225,3104,3104,40645,502,25,50,0.159999996,5,250,225,35.09999847,502,24,50,Late delivery
60.18000031,207.5,47,47,34631,502,42.5,50,0.289999992,5,250,207.5,60.18000031,502,24,50,Shipping on time
39.38999939,121.1999969,7060,7060,31905,893,3.75,24.98999977,0.330000013,5,124.9499969,121.1999969,39.38999939,893,40,24.98999977,Late delivery
1.129999995,37.5,6408,6408,46951,502,12.5,50,0.029999999,1,50,37.5,1.129999995,502,24,50,Advance shipping
26.25,74.98999786,2431,2431,46725,191,25,99.98999786,0.349999994,1,99.98999786,74.98999786,26.25,191,9,99.98999786,Late delivery
35.09999847,129.9900055,6497,6497,45198,403,0,129.9900055,0.270000011,1,129.9900055,129.9900055,35.09999847,403,18,129.9900055,Shipping on time
65,129.9900055,9011,9011,45418,403,0,129.9900055,0.5,1,129.9900055,129.9900055,65,403,18,129.9900055,Shipping on time
20.97999954,128.6900024,6497,6497,45198,403,1.299999952,129.9900055,0.159999996,1,129.9900055,128.6900024,20.97999954,403,18,129.9900055,Shipping on time
59.86999893,127.3899994,716,716,42920,403,2.599999905,129.9900055,0.469999999,1,129.9900055,127.3899994,59.86999893,403,18,129.9900055,Late delivery
9.460000038,126.0899963,7393,7393,44485,403,3.900000095,129.9900055,0.079999998,1,129.9900055,126.0899963,9.460000038,403,18,129.9900055,Late delivery
-9.489999771,58.18999863,3405,3405,50213,365,1.799999952,59.99000168,-0.159999996,1,59.99000168,58.18999863,-9.489999771,365,17,59.99000168,Shipping on time
39.06000137,124.7900009,3150,3150,48622,403,5.199999809,129.9900055,0.310000002,1,129.9900055,124.7900009,39.06000137,403,18,129.9900055,Advance shipping
26.20000076,54.59000015,7687,7687,49172,365,5.400000095,59.99000168,0.479999989,1,59.99000168,54.59000015,26.20000076,365,17,59.99000168,Advance shipping
8.289999962,110.4899979,2324,2324,46907,403,19.5,129.9900055,0.079999998,1,129.9900055,110.4899979,8.289999962,403,18,129.9900055,Advance shipping
-13.44999981,50.38999939,7393,7393,44485,365,9.600000381,59.99000168,-0.270000011,1,59.99000168,50.38999939,-13.44999981,365,17,59.99000168,Late delivery
-4.150000095,109.1900024,4594,4594,44027,403,20.79999924,129.9900055,-0.039999999,1,129.9900055,109.1900024,-4.150000095,403,18,129.9900055,Advance shipping
48.54999924,107.8899994,1171,1171,43976,403,22.10000038,129.9900055,0.449999988,1,129.9900055,107.8899994,48.54999924,403,18,129.9900055,Advance shipping
49.02999878,106.5899963,2851,2851,41404,403,23.39999962,129.9900055,0.460000008,1,129.9900055,106.5899963,49.02999878,403,18,129.9900055,Late delivery
35.09999847,97.48999786,2431,2431,46725,403,32.5,129.9900055,0.360000014,1,129.9900055,97.48999786,35.09999847,403,18,129.9900055,Late delivery
0.449999988,44.99000168,223,223,41442,365,15,59.99000168,0.01,1,59.99000168,44.99000168,0.449999988,365,17,59.99000168,Advance shipping
48.75,97.48999786,9189,9189,41640,403,32.5,129.9900055,0.5,1,129.9900055,97.48999786,48.75,403,18,129.9900055,Late delivery
-31.48999977,44.99000168,6827,6827,50000,365,15,59.99000168,-0.699999988,1,59.99000168,44.99000168,-31.48999977,365,17,59.99000168,Late delivery
9.300000191,46.5,6944,6944,47908,502,3.5,50,0.200000003,1,50,46.5,9.300000191,502,24,50,Shipping on time
6.599999905,44,7393,7393,44485,502,6,50,0.150000006,1,50,44,6.599999905,502,24,50,Late delivery
15.52000046,31.67000008,2924,2924,41322,825,0.319999993,31.98999977,0.49000001,1,31.98999977,31.67000008,15.52000046,825,37,31.98999977,Advance shipping
-34.11000061,22.73999977,3546,3546,50419,897,2.25,24.98999977,-1.5,1,24.98999977,22.73999977,-34.11000061,897,40,24.98999977,Late delivery
-47.43000031,290.980011,9082,9082,50364,957,9,299.980011,-0.159999996,1,299.980011,290.980011,-47.43000031,957,43,299.980011,Late delivery
11.52000046,287.980011,716,716,42920,957,12,299.980011,0.039999999,1,299.980011,287.980011,11.52000046,957,43,299.980011,Late delivery
27.89999962,278.980011,6944,6944,47908,957,21,299.980011,0.100000001,1,299.980011,278.980011,27.89999962,957,43,299.980011,Shipping on time
97.63999939,278.980011,2324,2324,46907,957,21,299.980011,0.349999994,1,299.980011,278.980011,97.63999939,957,43,299.980011,Advance shipping
33,263.980011,11782,11782,42712,957,36,299.980011,0.129999995,1,299.980011,263.980011,33,957,43,299.980011,Advance shipping
122.6600037,260.980011,8511,8511,51110,957,39,299.980011,0.469999999,1,299.980011,260.980011,122.6600037,957,43,299.980011,Late delivery
-195.5700073,254.9799957,2851,2851,41404,957,45,299.980011,-0.769999981,1,299.980011,254.9799957,-195.5700073,957,43,299.980011,Late delivery
84.16000366,248.9799957,7393,7393,44485,957,51,299.980011,0.340000004,1,299.980011,248.9799957,84.16000366,957,43,299.980011,Late delivery
120.5299988,245.9799957,9011,9011,45418,957,54,299.980011,0.49000001,1,299.980011,245.9799957,120.5299988,957,43,299.980011,Shipping on time
67.19999695,239.9799957,9011,9011,45418,957,60,299.980011,0.280000001,1,299.980011,239.9799957,67.19999695,957,43,299.980011,Shipping on time
82.41000366,1230,14170,14170,70617,1351,270,1500,0.07,1,1500,1230,82.41000366,1351,64,1500,Advance shipping
-23.97999954,110.4899979,10366,10366,64559,403,19.5,129.9900055,-0.219999999,1,129.9900055,110.4899979,-23.97999954,403,18,129.9900055,Late delivery
38.22000122,109.1900024,10366,10366,64559,403,20.79999924,129.9900055,0.349999994,1,129.9900055,109.1900024,38.22000122,403,18,129.9900055,Late delivery
0.899999976,45,5576,5576,64775,502,5,50,0.02,1,50,45,0.899999976,502,24,50,Late delivery
17.34000015,197.0099945,412,412,67147,305,1.99000001,199,0.090000004,1,199,197.0099945,17.34000015,305,38,199,Advance shipping
-44.29000092,391.980011,8697,8697,11338,1004,8,399.980011,-0.109999999,1,399.980011,391.980011,-44.29000092,1004,45,399.980011,Shipping on time
80.91999817,248.9799957,8697,8697,11338,957,51,299.980011,0.330000013,1,299.980011,248.9799957,80.91999817,957,43,299.980011,Shipping on time
13.71000004,27.96999931,12713,12713,69160,1346,3.109999895,31.07999992,0.49000001,1,31.07999992,27.96999931,13.71000004,1346,59,31.07999992,Late delivery
164.0899963,452.0400085,13383,13383,69830,1349,0,452.0400085,0.360000014,1,452.0400085,452.0400085,164.0899963,1349,62,452.0400085,Late delivery
118.8499985,252.8800049,14684,14684,71131,1352,0,252.8800049,0.469999999,1,252.8800049,252.8800049,118.8499985,1352,65,252.8800049,Advance shipping
-78.3199997,447.519989,13112,13112,69559,1349,4.519999981,452.0400085,-0.180000007,1,452.0400085,447.519989,-78.3199997,1349,62,452.0400085,Late delivery
67.12999725,447.519989,13238,13238,69685,1349,4.519999981,452.0400085,0.150000006,1,452.0400085,447.519989,67.12999725,1349,62,452.0400085,Late delivery
131.5399933,438.480011,13236,13236,69683,1349,13.56000042,452.0400085,0.300000012,1,452.0400085,438.480011,131.5399933,1349,62,452.0400085,Shipping on time
201.7899933,420.3999939,13394,13394,69841,1349,31.63999939,452.0400085,0.479999989,1,452.0400085,420.3999939,201.7899933,1349,62,452.0400085,Advance shipping
79.66000366,227.5899963,14531,14531,70978,1352,25.29000092,252.8800049,0.349999994,1,252.8800049,227.5899963,79.66000366,1352,65,252.8800049,Shipping on time
-69.61000061,397.7999878,13031,13031,69478,1349,54.24000168,452.0400085,-0.180000007,1,452.0400085,397.7999878,-69.61000061,1349,62,452.0400085,Shipping on time
74.72000122,393.269989,13264,13264,69711,1349,58.77000046,452.0400085,0.189999998,1,452.0400085,393.269989,74.72000122,1349,62,452.0400085,Advance shipping
599.25,1275,14299,14299,70746,1351,225,1500,0.469999999,1,1500,1275,599.25,1351,64,1500,Advance shipping
184.4299927,384.230011,13029,13029,69476,1349,67.80999756,452.0400085,0.479999989,1,452.0400085,384.230011,184.4299927,1349,62,452.0400085,Advance shipping
9.489999771,379.7099915,13496,13496,69943,1349,72.33000183,452.0400085,0.029999999,1,452.0400085,379.7099915,9.489999771,1349,62,452.0400085,Shipping on time
132.8999939,379.7099915,13370,13370,69817,1349,72.33000183,452.0400085,0.349999994,1,452.0400085,379.7099915,132.8999939,1349,62,452.0400085,Advance shipping
66.44999695,379.7099915,13208,13208,69655,1349,72.33000183,452.0400085,0.180000007,1,452.0400085,379.7099915,66.44999695,1349,62,452.0400085,Late delivery
410.8500061,1245,14297,14297,70744,1351,255,1500,0.330000013,1,1500,1245,410.8500061,1351,64,1500,Late delivery
86.40000153,287.9899902,1673,1673,67718,58,12,299.9899902,0.300000012,1,299.9899902,287.9899902,86.40000153,58,4,299.9899902,Shipping on time
17.04999924,65.58999634,450,450,62545,24,14.39999962,79.98999786,0.25999999,1,79.98999786,65.58999634,17.04999924,24,2,79.98999786,Late delivery
-54.99000168,99.98999786,3605,3605,65704,191,0,99.98999786,-0.550000012,1,99.98999786,99.98999786,-54.99000168,191,9,99.98999786,Late delivery
19.79999924,98.98999786,6980,6980,46064,191,1,99.98999786,0.200000003,1,99.98999786,98.98999786,19.79999924,191,9,99.98999786,Late delivery
24.75,98.98999786,2927,2927,10764,191,1,99.98999786,0.25,1,99.98999786,98.98999786,24.75,191,9,99.98999786,Late delivery
