customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
53,77,0,89,89,19,89,89,70,78,78,78,78,78,89,77,89,83.65,1465.75,Yes
49,77,0,89,89,1,89,78,70,78,78,78,89,89,89,77,89,90.1,90.1,No
57,70,0,78,78,69,89,78,68,89,78,89,78,89,89,84,89,82.45,5555.3,No
48,70,0,89,78,61,89,78,78,78,78,78,89,78,78,84,78,20.25,1278.8,No
54,77,0,89,78,43,89,89,68,89,89,78,78,78,78,77,78,66.25,2907.35,No
56,70,0,89,78,6,89,78,78,78,78,78,89,78,78,77,78,19.5,146.3,Yes
57,77,0,78,78,1,89,78,68,78,78,78,78,78,78,77,78,51.25,51.25,Yes
49,77,0,89,78,56,89,78,70,78,78,78,89,89,89,77,78,89.7,4952.95,No
50,70,0,89,78,70,78,78,68,89,89,89,78,89,89,84,78,64.55,4504.9,No
50,77,0,78,78,1,89,78,68,78,78,78,78,78,78,77,89,45.6,45.6,Yes
49,77,0,89,89,49,89,89,70,78,89,89,89,89,78,79,89,93.65,4520.15,No
49,70,0,78,78,6,89,78,68,78,78,78,89,78,78,77,89,49.65,267.35,Yes
50,70,0,89,89,32,89,78,68,89,89,89,89,78,89,84,78,73.6,2316.85,No
57,70,1,89,78,72,89,89,70,89,78,89,89,89,89,84,89,109.75,8075.35,No
53,77,0,78,89,37,89,78,68,89,89,78,89,78,78,84,78,61.45,2302.35,No
55,70,0,89,78,69,89,78,70,89,89,78,89,89,89,79,89,106.4,7251.9,No
56,70,0,89,78,26,89,78,68,78,89,89,78,89,89,77,78,81.9,2078.55,No
49,70,0,89,89,58,89,89,70,78,89,89,89,89,89,79,89,105.2,6225.4,No
55,77,0,78,78,24,89,89,68,78,78,78,78,78,78,79,78,54.6,1242.25,No
50,77,0,89,89,5,89,78,78,78,78,78,78,78,78,79,78,20.55,99.45,No
53,77,0,89,89,15,89,78,78,78,78,78,78,78,78,77,89,20,288.05,Yes
49,70,0,89,89,30,89,78,78,78,78,78,89,78,78,84,78,19.7,599.25,No
48,70,0,89,78,55,89,89,68,89,89,78,78,78,78,79,89,66.05,3462.1,No
50,70,0,89,78,25,78,78,68,78,78,78,89,89,78,77,89,34,853,Yes
53,77,1,89,78,10,89,78,70,78,89,89,89,89,78,77,89,92.5,934.1,Yes
53,77,0,89,89,44,78,78,68,89,89,89,89,78,89,84,89,54.05,2375.2,No
52,70,0,78,78,47,89,78,68,89,89,78,78,78,78,79,89,58.9,2813.05,No
51,70,0,89,89,13,89,78,70,78,78,78,89,89,89,77,78,88.35,1222.8,Yes
54,70,0,89,89,49,89,89,70,78,89,89,89,89,89,84,89,107.95,5293.2,Yes
51,70,0,89,78,64,89,78,70,89,78,78,78,89,89,79,89,96.9,6314.35,No
57,77,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,19.1,19.1,No
54,77,0,78,78,20,89,78,68,78,78,78,89,78,78,77,78,50,1003.05,No
50,70,0,89,78,37,78,78,68,89,78,78,78,89,78,84,78,45.4,1593.1,No
51,77,0,89,89,30,89,89,70,78,78,78,78,89,78,77,78,85.45,2509.95,No
53,70,0,78,78,38,89,89,68,89,89,89,78,89,89,79,78,84.1,3187.65,No
50,70,1,78,78,1,89,89,70,78,78,78,78,78,78,77,89,74.45,74.45,Yes
51,70,0,78,78,37,89,78,68,78,78,78,89,89,89,77,89,64.75,2345.2,Yes
52,70,0,89,78,52,78,78,68,89,89,89,89,89,89,84,78,66.25,3330.1,No
54,77,0,78,89,71,89,78,68,89,89,89,78,89,78,84,89,76.9,5522.7,No
57,77,0,78,78,26,89,78,70,78,89,89,78,89,78,77,78,89.8,2335.3,Yes
48,77,0,78,78,66,89,89,68,89,89,89,89,78,89,84,89,74.6,4798.4,No
57,77,0,89,78,72,89,89,70,89,89,89,78,89,89,84,89,116.95,8594.4,No
57,77,0,78,89,25,78,78,68,89,78,78,89,89,78,79,89,40.65,970.55,No
53,77,0,89,89,69,89,89,70,89,89,89,78,89,89,84,89,114.35,7665.8,No
49,77,0,89,89,53,89,89,68,89,89,78,78,78,89,84,78,69.7,3686.05,No
53,70,0,78,78,12,89,78,70,78,78,89,89,89,89,79,78,95.5,1115.15,Yes
54,77,0,78,78,26,89,78,70,78,78,89,78,89,89,77,89,98.65,2537,No
56,77,0,78,78,21,89,78,68,78,78,89,78,78,89,77,78,61.65,1393.6,No
52,70,0,78,89,1,89,78,70,78,78,78,89,89,89,77,89,89.35,89.35,No
52,77,0,78,78,48,89,89,70,89,78,78,78,78,89,77,89,95.4,4445.3,No
53,70,0,89,78,26,78,78,68,89,78,89,78,78,78,79,78,35.4,978.6,No
49,77,0,89,78,60,89,78,78,78,78,78,78,78,78,84,78,19.95,1258.15,No
54,77,0,78,78,18,89,78,78,78,78,78,89,78,78,77,78,19.25,331.35,No
53,70,1,78,78,10,78,78,68,78,78,78,78,78,78,77,89,29.65,291.4,Yes
52,77,0,89,89,5,89,89,70,89,78,89,78,78,78,77,89,84.5,453.75,Yes
50,70,0,78,89,4,89,78,78,78,78,78,78,78,78,79,89,20.4,84.75,No
48,77,0,89,89,65,89,89,78,78,78,78,78,78,78,84,78,24.75,1715.1,No
51,77,0,89,89,70,89,89,78,78,78,78,78,78,78,84,78,25.35,1715.15,No
57,77,0,78,78,18,89,89,70,78,78,89,78,78,89,77,89,90.7,1597.25,Yes
48,77,0,78,89,62,89,78,78,78,78,78,78,78,78,84,78,20,1250.1,No
56,70,0,89,89,66,89,78,68,89,78,78,89,89,78,84,89,59.75,3996.8,No
57,70,0,89,89,65,89,89,68,89,89,78,78,89,89,84,89,82.5,5215.1,No
54,70,1,78,78,3,89,78,70,78,78,78,78,78,78,77,89,70.3,235.5,Yes
57,70,0,78,78,34,89,78,78,78,78,78,78,78,78,77,78,20.35,673.2,No
48,77,0,89,89,16,89,89,70,78,78,89,78,89,78,77,89,90.8,1442.2,No
48,70,0,78,78,54,89,89,70,89,78,89,89,89,89,79,89,103.95,5639.05,Yes
50,70,1,78,78,50,89,89,70,78,78,89,89,89,89,77,89,104.95,5222.35,No
52,77,0,89,78,71,89,78,70,78,89,89,78,89,89,84,89,105.25,7291.75,No
56,70,0,78,78,10,89,89,70,78,78,78,89,78,78,77,89,74.75,799.65,Yes
57,70,0,78,78,1,89,78,68,78,78,78,78,78,78,77,89,50.8,50.8,Yes
57,77,0,78,78,18,89,89,78,78,78,78,89,78,78,79,78,23.75,424.5,No
56,77,0,78,78,4,89,78,68,78,78,78,89,89,78,77,89,61.3,249.4,No
53,70,0,89,89,58,89,89,68,89,78,89,78,89,78,84,78,75.8,4415.75,No
54,70,0,89,78,56,89,89,70,89,78,78,78,89,89,79,89,98,5270.6,No
57,77,0,78,78,2,89,78,70,78,78,78,78,89,78,77,89,80.25,144.55,Yes
57,77,0,89,78,32,89,89,70,78,78,89,89,78,78,77,89,78.9,2447.95,Yes
54,77,0,89,89,56,78,78,68,89,89,78,78,89,78,79,89,52,2884.9,No
50,77,0,78,78,36,89,89,70,78,78,78,89,78,89,77,89,84.75,3050.15,Yes
51,70,0,78,78,4,89,89,68,78,78,78,78,89,78,77,89,64.4,253,No
48,77,0,78,78,53,89,89,70,78,78,78,78,89,78,77,78,85.45,4517.25,Yes
54,77,0,78,78,10,89,78,68,78,78,78,89,78,78,77,89,45.8,436.2,No
56,77,0,78,78,4,78,78,68,78,78,78,78,78,78,77,78,30.5,118.4,No
53,77,0,89,89,1,89,78,78,78,78,78,78,78,78,77,78,19.9,19.9,Yes
57,70,0,89,78,51,89,78,70,78,78,78,78,78,78,77,78,69.15,3649.6,No
55,77,1,78,78,12,89,89,70,78,78,89,89,89,89,77,89,99.45,1200.15,Yes
56,70,0,78,78,6,78,78,68,78,78,78,89,89,89,79,89,49.25,255.6,No
50,77,0,89,89,63,78,78,68,78,89,89,78,78,78,84,78,39.35,2395.05,No
53,70,0,78,78,1,89,78,70,78,78,78,89,78,78,77,89,70.6,70.6,Yes
53,70,0,89,78,48,89,89,70,78,89,78,78,89,89,77,89,105.1,5083.55,No
57,70,0,78,78,5,89,78,70,78,78,78,78,89,78,77,89,81,389.6,Yes
53,70,0,78,89,35,89,78,78,78,78,78,78,78,78,79,89,20.1,644.5,No
50,77,0,78,78,6,89,78,70,78,89,78,78,89,78,77,89,84.85,523.5,Yes
51,77,0,78,78,2,89,78,78,78,78,78,78,78,78,77,78,19.75,39.3,No
50,70,0,78,78,50,89,78,78,78,78,78,78,78,78,79,78,19.75,989.05,No
52,70,0,78,78,33,89,78,70,78,78,78,78,78,78,77,89,70.4,2406.1,No
53,77,0,78,78,31,89,78,78,78,78,78,78,78,78,84,78,20.45,638.55,No
53,70,0,89,89,9,89,78,78,78,78,78,89,78,78,84,78,20.35,191.1,No
48,70,0,89,89,54,89,89,68,78,89,89,78,89,89,77,89,86.2,4524.05,No
56,70,0,78,78,46,89,78,70,89,89,89,78,89,78,79,89,95.65,4664.2,No
52,77,0,78,89,34,89,89,70,89,89,78,78,89,89,79,89,103.8,3470.8,No
57,77,0,89,89,71,89,89,70,89,78,78,89,89,89,84,89,97.2,6910.3,No
57,70,0,89,89,63,89,78,68,89,89,89,78,78,78,84,78,63.55,4014.2,No
54,70,0,78,78,51,89,89,78,78,78,78,78,78,78,84,78,24.95,1288,No
54,70,1,78,78,26,89,89,70,78,89,78,78,89,78,77,89,89.15,2277.65,Yes
52,70,0,89,78,64,89,78,70,89,78,89,78,89,89,84,89,99,6375.8,No
55,70,1,89,78,1,78,78,68,78,78,78,89,78,78,77,89,24.8,24.8,Yes
51,77,1,89,78,61,89,89,70,78,89,78,78,78,78,79,89,85.55,5251.75,No
54,70,0,78,78,15,89,78,70,78,78,89,89,89,89,77,89,94,1505.45,No
50,77,0,78,78,64,89,89,70,78,89,78,78,89,89,79,89,105.65,6903.1,Yes
49,70,0,78,78,18,89,89,68,78,78,78,78,78,78,77,89,50.3,913.3,No
56,70,0,89,89,57,89,78,70,78,89,78,78,89,89,79,89,95,5535.8,No
57,77,0,89,89,14,89,78,68,89,89,78,78,78,89,84,89,61.4,815.55,No
56,77,1,78,78,18,89,89,70,78,89,78,78,78,78,77,89,80.55,1411.65,No
55,70,1,89,78,72,89,89,70,89,78,78,89,78,78,84,78,78.5,5602.25,No
55,77,0,89,78,70,89,89,70,89,89,89,78,89,89,84,78,114.3,8244.3,No
50,70,0,78,78,38,89,78,78,78,78,78,89,78,78,84,78,20.05,741.5,No
51,77,0,89,89,68,89,78,68,89,89,89,78,78,78,84,78,62.65,4375.8,No
53,77,0,78,78,13,89,78,70,78,78,78,78,78,89,77,89,80.85,1008.7,Yes
54,77,1,89,78,65,89,89,70,89,89,78,78,89,78,84,89,92.7,5968.4,No
52,70,0,78,78,30,89,89,70,78,78,89,89,89,89,77,78,100.45,3096.9,No
56,77,0,89,78,51,89,89,68,78,78,78,78,89,89,84,89,75.2,3901.25,No
50,70,0,78,78,31,89,89,70,89,78,89,78,78,78,77,89,84.75,2613.4,No
55,70,0,89,78,9,89,78,70,78,78,78,89,89,89,77,78,89.45,853.1,Yes
57,70,0,89,89,72,89,89,68,89,89,89,78,78,89,84,89,79.5,5661.7,No
54,77,0,78,78,10,89,89,68,78,78,78,78,89,89,77,89,72.15,794.25,Yes
53,70,0,78,78,37,89,78,78,78,78,78,89,78,78,79,89,19.8,695.05,No
49,70,0,78,78,2,89,78,68,78,78,89,78,89,89,77,78,76.4,160.8,Yes
55,77,0,78,78,55,89,78,70,89,89,78,78,89,89,79,89,100.9,5552.05,No
57,77,0,78,89,33,89,89,70,89,78,89,89,78,89,77,89,95.3,3275.15,No
55,70,0,89,89,46,89,78,70,78,78,89,89,78,89,79,78,90.95,4236.6,No
55,70,0,78,89,1,89,78,68,89,78,78,78,78,78,77,78,54.5,54.5,No
55,70,1,78,78,20,89,89,68,78,78,78,78,78,89,77,89,61.6,1174.35,Yes
48,77,0,89,78,9,89,78,70,78,89,89,78,78,78,77,89,79.9,741.7,Yes
53,77,1,78,78,32,89,89,70,78,78,78,78,89,89,77,89,96.15,3019.25,Yes
52,70,0,89,89,19,89,78,68,78,78,89,89,78,78,77,89,49.6,962.9,No
51,70,0,89,78,70,89,89,68,89,78,89,78,78,78,84,78,65.3,4759.75,Yes
50,70,0,78,89,61,89,89,78,78,78,78,78,78,78,84,89,25,1498.35,No
55,77,0,78,78,26,89,78,68,78,78,78,78,78,78,77,78,45.45,1233.15,No
49,77,0,89,78,45,89,89,70,78,89,89,78,89,89,77,89,107.75,4882.8,No
49,77,0,89,89,62,89,89,70,78,78,89,78,89,78,84,89,89.1,5411.65,No
54,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,19.65,19.65,Yes
56,70,0,78,78,3,89,78,68,78,78,78,78,78,78,77,78,44.75,148.05,No
48,70,0,89,89,41,89,89,70,89,89,89,89,78,89,79,89,101.6,3930.55,No
53,77,0,89,89,67,89,78,70,78,89,89,78,89,89,84,78,103.15,6895.5,No
55,77,0,78,78,1,89,89,70,78,78,78,78,89,78,77,89,84.65,84.65,Yes
49,70,0,89,78,71,89,89,70,89,89,78,78,89,78,79,78,95.65,6856.95,No
51,70,0,89,89,37,89,78,68,89,89,78,89,89,89,79,78,75.1,2658.8,No
52,77,0,89,78,60,89,78,68,89,89,78,78,78,78,84,89,61.35,3766.2,No
50,70,1,89,78,1,89,78,70,78,78,78,78,78,78,77,89,69.55,69.55,Yes
57,70,0,78,78,6,89,78,78,78,78,78,78,78,78,77,78,19.7,129.55,No
56,70,0,78,78,13,78,78,68,78,89,78,78,78,78,77,89,31.05,347.25,Yes
57,70,0,89,89,11,89,78,68,89,78,78,78,78,78,77,78,51,581.7,No
50,77,0,78,78,7,89,78,68,89,78,78,78,78,78,77,89,51,354.05,Yes
50,70,0,89,89,10,89,78,70,78,78,78,78,89,89,77,89,88.85,929.45,No
54,77,0,89,78,34,89,78,78,78,78,78,89,78,78,84,78,20.05,679,No
49,70,0,78,78,62,89,78,68,89,78,78,89,78,89,84,89,65.1,3846.75,No
57,77,0,89,78,64,89,89,68,78,89,78,78,78,89,79,89,70.15,4480.7,No
54,70,0,89,89,1,89,78,68,78,78,78,78,78,78,77,89,44.35,44.35,Yes
51,77,0,78,78,25,89,78,78,78,78,78,78,78,78,84,89,20.75,499.4,No
54,70,0,78,78,26,89,78,68,78,89,89,78,78,78,79,89,56.05,1553.2,No
48,77,0,78,89,10,89,78,78,78,78,78,78,78,78,79,89,19.95,219.5,No
57,70,0,78,78,53,89,89,70,89,89,89,78,89,78,79,78,98.6,5311.85,No
54,70,0,78,78,7,89,78,70,78,78,78,78,89,78,77,89,79.7,586.05,Yes
54,77,0,78,78,33,89,78,70,78,89,89,78,78,78,77,89,79,2576.8,No
54,70,1,89,78,71,89,78,70,78,89,89,78,78,89,84,78,89.45,6435.25,No
51,70,0,78,78,29,89,89,70,78,78,78,89,78,78,77,89,74.2,1993.25,No
52,77,0,89,89,24,89,89,68,89,78,78,78,89,89,77,78,81,1923.85,No
49,77,0,89,89,20,89,78,68,78,78,89,78,78,78,77,89,49.6,939.8,No
52,70,0,78,78,1,89,89,70,78,78,78,78,89,78,77,89,84.6,84.6,No
49,77,0,78,89,54,89,89,68,78,89,78,78,78,78,77,89,55,3092.65,Yes
54,70,1,78,78,5,89,78,70,78,78,89,89,89,78,77,89,84.85,415.55,Yes
50,70,0,89,89,72,89,89,68,89,78,89,89,89,89,84,89,84.2,5986.55,No
51,77,0,89,78,52,89,78,70,89,89,89,78,89,89,84,89,106.3,5487,No
56,70,0,78,78,9,89,78,70,78,78,78,78,78,78,77,78,69.05,651.5,No
50,70,0,78,78,1,89,78,68,78,78,78,78,78,78,77,89,45.4,45.4,No
56,77,1,78,78,1,89,89,70,78,78,78,89,78,78,77,89,73.65,73.65,Yes
54,77,0,89,89,33,89,78,68,78,78,89,78,89,89,79,89,73.9,2405.05,Yes
53,70,0,89,78,55,89,89,70,78,78,89,89,78,78,77,89,77.75,4458.15,Yes
52,77,0,89,89,69,89,89,70,78,78,78,78,89,89,84,89,99.35,6856.45,No
55,77,0,78,78,1,89,78,68,89,78,78,89,78,78,77,89,50.75,50.75,No
55,77,0,78,78,54,89,89,68,89,78,89,78,89,89,84,78,87.1,4735.2,No
53,77,0,78,89,33,89,78,78,78,78,78,89,78,78,79,89,20.15,682.15,No
55,77,1,89,78,45,89,89,70,78,89,89,78,89,78,79,89,98.7,4525.8,No
48,70,0,78,89,11,78,78,68,78,78,78,78,78,78,77,78,25.2,321.05,No
50,77,0,78,78,6,89,78,68,89,89,78,78,78,78,77,89,55.7,335.65,No
51,77,0,78,78,21,89,78,68,89,78,89,78,89,78,77,78,65.35,1424.4,No
50,70,0,89,89,65,89,89,78,78,78,78,78,78,78,84,89,25.3,1748.55,No
48,70,1,89,78,6,89,89,70,78,78,78,78,78,89,77,89,84.35,474.9,Yes
56,70,0,78,78,8,89,78,70,89,78,78,89,89,78,77,78,84.95,668.4,Yes
50,77,0,78,78,11,89,78,70,78,78,78,78,78,78,77,89,73.85,926.25,Yes
50,77,0,89,89,43,89,89,78,78,78,78,78,78,78,84,78,24.25,1077.95,No
55,77,0,89,89,49,78,78,68,78,89,78,78,89,89,79,89,51.8,2541.25,Yes
49,70,1,89,78,1,89,78,68,78,78,78,78,78,78,77,78,46,46,Yes
52,77,1,78,78,15,89,78,70,78,78,78,78,78,89,77,89,79.4,1156.1,Yes
55,77,0,89,89,60,89,78,68,89,89,89,78,78,78,84,78,60.5,3694.45,No
52,77,0,78,78,17,78,78,68,78,78,78,78,78,78,77,78,25.1,382.8,No
51,77,1,89,78,16,89,78,70,78,78,78,78,78,78,77,89,71.8,1167.8,Yes
49,77,0,89,89,35,89,78,78,78,78,78,78,78,78,79,78,20.05,746.75,No
54,77,1,89,78,44,89,89,70,78,89,78,89,78,89,79,78,88.4,3912.9,Yes
52,70,0,89,89,12,78,78,68,78,78,78,78,78,78,79,78,30.25,368.85,No
56,77,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,20.2,20.2,No
53,70,0,78,78,28,89,78,68,89,89,78,78,78,78,79,89,59.9,1654.7,No
54,77,0,89,78,70,89,89,78,78,78,78,78,78,78,84,78,25.15,1940.85,No
49,70,0,78,89,5,89,78,68,78,78,78,78,78,78,77,78,46,221.7,Yes
54,77,0,78,78,18,89,78,70,78,89,89,89,89,89,77,78,101.3,1794.65,No
54,77,0,89,78,70,89,89,68,89,78,78,78,89,89,84,89,76.95,5289.8,No
51,70,0,89,89,9,89,89,68,78,89,78,89,78,78,77,89,55.3,501.2,No
48,70,1,78,78,67,89,78,70,89,89,78,78,89,78,84,89,92.45,6140.85,No
48,70,0,78,78,1,89,78,68,89,78,78,78,78,78,77,89,48.45,48.45,No
50,70,0,89,89,18,89,78,78,78,78,78,78,78,78,84,78,19.35,309.25,No
54,77,0,78,78,4,89,89,68,78,78,78,78,78,78,77,78,51.75,201.1,Yes
55,77,1,89,89,71,89,78,70,89,89,89,78,78,78,79,89,86.7,6179.35,No
57,77,0,89,89,30,89,89,70,89,89,78,78,89,78,77,89,94.4,2838.7,Yes
50,77,0,89,78,1,89,78,68,89,78,89,78,78,78,77,78,55.7,55.7,No
56,70,0,78,78,55,89,89,70,89,78,89,89,78,78,79,89,84.25,4589.85,No
51,77,0,78,78,59,89,78,68,78,78,89,78,89,78,77,89,64.65,3735.45,No
50,70,0,78,78,1,89,78,70,78,78,78,78,78,78,77,89,70.15,70.15,Yes
53,70,0,89,78,7,89,78,70,78,78,78,89,78,78,77,89,69.2,477.55,No
49,77,0,89,89,45,89,78,68,89,78,78,78,78,78,84,78,54.65,2553.7,No
49,70,0,89,89,54,89,89,78,78,78,78,78,78,78,79,89,24.75,1342.15,No
54,77,0,89,89,51,89,89,78,78,78,78,78,78,78,79,89,23.95,1216.35,No
53,70,1,89,78,72,89,89,70,78,89,89,89,89,89,79,78,105,7578.05,No
57,77,0,89,78,44,89,78,68,89,89,78,78,78,78,79,89,59.85,2603.95,No
53,77,0,78,78,2,89,78,78,78,78,78,78,78,78,77,78,20.05,42.7,No
57,70,0,78,78,66,89,89,70,78,78,89,78,89,78,79,89,92.15,6056.9,No
50,77,0,89,89,68,78,78,68,89,89,78,78,89,78,79,78,44.8,2983.65,No
56,70,0,78,78,31,89,78,78,78,78,78,78,78,78,84,78,20.9,689.35,No
57,70,1,78,78,21,89,89,70,78,78,78,78,89,89,77,89,95.4,2025.1,No
55,77,0,78,89,21,89,89,70,89,78,78,89,78,78,77,78,80.35,1747.2,No
50,70,0,89,89,55,89,89,68,89,78,89,78,89,89,84,89,85.1,4657.95,No
48,77,0,78,78,9,78,78,68,78,78,78,89,89,78,77,89,34.7,296.1,Yes
56,77,1,89,78,71,89,89,70,89,89,89,78,89,89,84,89,115.05,8016.6,No
52,70,0,78,78,1,89,78,70,78,78,78,78,78,89,77,89,81.1,81.1,Yes
52,77,0,89,89,22,89,78,78,78,78,78,78,78,78,79,78,19.95,433.5,No
51,70,0,89,89,1,89,78,78,78,78,78,89,78,78,77,78,20.55,20.55,Yes
54,70,0,78,78,61,89,89,70,78,78,89,89,89,89,84,89,106.6,6428.4,Yes
50,70,0,89,78,67,89,89,68,78,89,89,78,89,89,84,78,86.15,5883.85,No
54,70,1,78,78,14,89,78,70,89,89,78,89,78,78,77,78,78.85,1043.8,No
57,77,0,89,78,59,89,89,70,89,89,89,78,89,78,77,89,106.75,6252.9,Yes
55,77,1,89,78,21,89,78,70,78,78,89,89,89,78,77,78,86.55,1857.25,No
55,77,0,78,78,4,78,78,68,89,89,78,78,78,78,77,78,42.4,146.4,No
57,70,0,78,78,3,89,78,70,78,78,78,78,89,89,77,89,89.45,240.45,Yes
52,77,0,89,78,70,89,89,78,78,78,78,89,78,78,84,78,24.25,1724.15,No
48,70,0,78,78,3,89,78,70,78,89,78,78,89,89,77,89,97.9,315.3,Yes
56,77,1,78,78,21,89,78,78,78,78,78,78,78,78,79,78,20.5,429.55,No
56,77,0,78,78,20,89,78,78,78,78,78,78,78,78,77,89,19.6,356.15,No
54,77,0,89,89,22,89,78,78,78,78,78,78,78,78,79,78,20.25,488.25,No
54,77,0,78,78,1,89,78,68,78,78,78,78,78,89,77,89,55.7,55.7,Yes
56,70,0,78,78,63,89,78,78,78,78,78,78,78,78,84,89,20.6,1298.7,No
56,70,0,89,89,70,89,78,78,78,78,78,78,78,78,84,78,19.8,1378.75,No
53,77,0,78,78,13,89,78,70,78,89,89,78,78,78,77,89,79.8,973.45,Yes
54,70,0,78,78,5,89,78,70,78,78,78,89,89,78,77,78,80.2,384.25,No
48,70,0,89,89,72,89,89,70,89,89,89,78,89,89,84,89,116.4,8543.25,No
54,70,0,78,78,13,78,78,68,78,89,78,89,78,78,77,89,31.65,389.95,No
49,77,0,89,78,61,89,78,70,78,89,89,78,78,89,77,78,94.15,5731.85,No
53,77,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,20.65,20.65,No
56,70,1,89,78,56,89,89,70,78,78,78,78,78,78,77,89,76.85,4275.75,No
52,70,0,78,78,4,89,78,78,78,78,78,78,78,78,77,78,20.15,84.5,No
51,77,0,78,78,35,89,89,68,89,78,78,78,78,78,84,78,55.25,1924.1,No
53,70,0,89,78,18,78,78,68,78,78,89,78,89,78,77,89,39.05,669.85,Yes
50,77,0,89,78,72,89,89,68,78,89,89,89,89,89,84,78,82.15,5784.3,No
56,70,1,78,78,49,89,89,70,89,89,89,89,78,89,79,78,103,5166.2,No
50,70,0,89,78,44,89,89,70,89,89,89,89,78,78,77,89,95.1,4060.55,No
48,70,1,89,78,3,89,78,70,78,78,78,78,89,78,77,89,83.9,267.4,Yes
53,70,0,89,89,37,89,89,70,78,89,89,78,78,89,77,89,95.15,3532.85,No
57,77,0,89,78,61,89,89,68,78,89,89,89,89,89,79,89,79.8,4914.8,No
52,77,0,89,78,70,89,89,68,89,78,89,78,78,89,84,89,74.8,5315.8,No
53,70,1,78,78,1,89,78,70,78,78,78,78,78,78,77,89,69.85,69.85,Yes
53,70,0,78,78,41,89,78,78,78,78,78,89,78,78,77,78,20.45,775.6,No
49,77,0,89,89,70,89,89,68,89,89,89,78,78,89,79,78,78.35,5445.95,No
52,70,0,78,78,1,89,78,68,78,78,78,78,89,78,77,89,53.55,53.55,Yes
52,77,0,78,78,51,89,78,78,78,78,78,78,78,78,79,78,19.1,1007.8,No
56,70,0,89,89,42,89,78,78,78,78,78,89,78,78,84,78,20,833.55,No
50,70,0,89,89,70,89,89,70,89,89,89,78,78,78,84,78,93.9,6579.05,Yes
56,77,0,78,78,48,89,78,78,78,78,78,89,78,78,79,78,19.95,1004.5,No
53,77,0,89,89,68,89,89,70,89,89,89,78,89,89,84,89,113.15,7856,Yes
55,70,0,78,78,48,89,89,78,78,78,78,78,78,78,84,78,24,1183.05,No
50,70,1,89,78,26,89,78,70,78,89,78,78,78,89,77,78,84.95,2169.75,Yes
54,77,0,89,78,11,89,89,70,78,89,78,78,78,78,77,89,80.5,896.9,Yes
52,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,89,19.3,19.3,Yes
49,70,0,78,78,27,89,78,78,78,78,78,78,78,78,79,78,19.15,501.35,No
49,70,1,78,78,46,89,78,70,78,89,89,78,89,78,79,89,91.3,4126.35,No
49,77,0,78,78,1,89,78,68,78,78,89,89,78,78,77,89,49.65,49.65,Yes
55,70,0,78,78,46,89,78,68,78,78,89,78,78,78,84,78,54.35,2460.15,Yes
48,77,0,89,89,25,89,78,78,78,78,78,78,78,78,77,89,19.15,477.6,No
55,77,0,78,78,4,89,78,70,78,78,78,78,89,89,77,89,88.45,370.65,Yes
53,77,0,78,78,13,89,78,78,78,78,78,89,78,78,84,78,19.75,265.75,No
52,77,0,89,78,31,89,78,68,89,89,89,78,78,89,79,89,75.5,2424.45,No
48,70,0,89,89,23,89,89,70,78,78,78,78,89,78,77,89,83.75,1849.95,No
50,70,0,78,78,2,89,78,78,78,78,78,78,78,78,77,78,19.4,61.05,No
53,70,0,78,78,65,89,89,78,78,78,78,89,78,78,84,78,26.5,1698.55,No
54,77,1,78,78,22,89,89,70,78,78,78,78,89,78,77,89,90.5,1910.6,Yes
54,70,0,89,89,55,89,78,78,78,78,78,89,78,78,79,78,19.15,998.1,No
50,77,0,89,78,9,89,78,70,78,89,89,78,89,78,77,89,94.85,890.6,Yes
51,77,0,89,89,7,89,78,70,78,78,78,89,78,78,77,89,69.95,529.5,Yes
50,70,0,89,89,35,78,78,68,78,78,78,89,89,78,79,78,40.9,1383.6,No
57,77,0,78,78,6,89,78,68,89,78,89,78,89,89,84,89,80.25,493.4,No
49,70,0,78,78,1,89,78,68,89,78,78,78,78,78,77,89,48.6,48.6,Yes
57,77,0,78,78,17,89,78,70,78,78,78,78,78,78,77,89,70.8,1207,No
56,77,0,89,89,10,89,78,68,78,78,89,89,89,78,77,78,60.2,563.5,No
54,77,0,78,89,15,89,78,68,78,78,89,78,78,78,79,78,55.2,864.55,No
50,70,1,78,78,40,78,78,68,89,89,78,89,89,89,77,89,55.8,2109.35,Yes
57,70,0,89,89,13,89,78,68,89,78,78,78,78,78,79,78,54.15,701.05,No
52,77,0,89,78,29,89,89,70,78,89,78,78,78,78,77,89,80.15,2265.25,Yes
49,70,0,78,78,3,89,89,70,78,78,78,89,78,78,77,89,75.5,220.6,Yes
54,70,1,89,78,58,89,89,70,78,78,78,89,89,89,77,89,100.4,5749.8,No
57,70,0,78,78,45,89,78,68,89,89,78,89,78,78,79,89,62.55,2796.45,No
51,70,0,89,89,72,89,89,68,89,89,89,78,78,78,84,89,70.45,5165.7,No
