customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
51,77,0,89,89,72,89,89,70,89,78,89,78,89,89,79,89,106.1,7848.5,No
53,77,0,78,78,12,89,78,78,78,78,78,78,78,78,79,78,20.05,267,No
54,77,0,89,89,72,89,89,78,78,78,78,78,78,78,84,89,25.2,1798.9,No
54,77,1,89,78,1,89,89,70,78,78,78,78,78,78,77,89,73.55,73.55,Yes
51,70,1,78,78,23,89,78,70,89,78,78,89,78,78,77,89,75.4,1643.55,No
52,77,0,78,78,72,78,98,68,89,89,89,78,89,89,84,89,65.55,4807.45,No
54,70,0,78,78,26,89,89,70,78,78,89,89,78,78,77,89,80.7,2193,No
53,70,0,78,78,21,89,78,70,78,89,89,78,89,89,79,89,104.55,2239.4,No
55,77,0,89,78,60,89,89,78,78,78,78,78,78,78,79,78,24.15,1505.9,No
56,77,0,78,78,12,89,78,78,78,78,78,78,78,78,77,78,20.45,255.35,No
52,77,0,89,78,16,89,89,70,78,78,78,78,78,78,77,89,75.4,1189.4,No
57,70,0,89,78,63,89,89,68,89,89,78,78,89,89,79,89,79.7,4786.15,No
52,70,1,78,78,22,89,78,70,89,89,78,89,78,78,77,78,81.7,1820.9,No
53,70,0,89,89,32,89,78,68,89,89,89,78,78,89,77,78,76.3,2404.15,No
55,70,1,78,78,3,89,89,70,78,89,78,78,78,78,77,89,79.4,205.05,Yes
57,70,0,78,78,13,89,78,70,78,89,89,89,78,78,77,89,81.15,952.3,Yes
48,70,0,89,89,68,89,89,70,78,89,78,78,89,89,84,89,103.75,7039.45,No
56,70,0,89,89,30,89,78,70,78,78,89,78,78,89,79,78,86.45,2538.05,No
53,70,0,78,78,16,89,78,70,78,89,78,89,78,78,77,78,75.1,1212.85,No
48,77,0,78,78,33,89,78,70,78,89,78,78,78,78,84,78,80.6,2651.1,No
53,77,0,89,78,72,89,78,78,78,78,78,78,78,78,84,78,19.3,1304.8,No
52,70,1,78,78,4,89,89,70,78,78,78,89,78,89,77,89,84.6,360.1,Yes
52,70,0,78,78,12,78,98,68,89,78,78,78,78,78,79,89,33.6,435.45,No
54,70,1,89,78,4,89,89,70,78,78,78,78,89,78,77,89,83.25,308.05,No
54,70,0,78,78,6,89,89,70,89,78,78,89,78,78,77,89,79.05,434.5,Yes
50,70,0,89,78,65,89,89,70,78,89,89,78,89,89,79,89,108.05,7118.9,No
48,70,0,78,78,15,89,78,78,78,78,78,78,78,78,77,78,19.9,320.45,No
48,70,0,78,89,24,89,78,78,78,78,78,78,78,78,79,78,21.05,531.55,No
48,70,0,78,89,13,78,98,68,78,89,78,78,78,78,77,78,30.15,382.2,No
55,77,0,78,78,24,89,78,70,78,78,78,89,78,89,77,89,79.85,2001,No
54,70,0,89,78,72,78,98,68,89,89,89,78,89,89,84,78,65.5,4919.7,No
54,70,0,89,89,54,89,89,70,89,89,78,78,89,89,77,89,104.1,5645.8,No
54,70,0,78,78,3,89,89,70,78,78,78,78,78,78,77,78,74.4,215.8,Yes
54,77,0,89,89,4,89,78,78,78,78,78,78,78,78,77,89,20.5,77.6,No
57,70,1,89,89,32,89,89,70,78,78,89,78,89,78,77,89,91.35,2896.55,No
55,77,1,78,78,35,89,89,70,78,78,89,78,89,89,77,89,99.05,3395.8,Yes
54,77,0,89,89,35,89,78,78,78,78,78,78,78,78,84,78,20.5,759.35,No
52,77,1,78,78,2,89,78,68,78,78,78,78,78,78,77,78,44.95,85.15,Yes
56,70,0,78,78,8,89,78,70,78,89,78,89,78,78,77,78,75.6,535.55,No
56,77,0,78,78,22,89,78,68,89,78,78,89,78,78,77,78,55.1,1253.15,No
48,70,0,78,78,15,89,78,68,89,78,89,78,78,78,77,78,58.95,955.15,No
53,77,0,78,78,22,89,89,70,78,78,78,78,89,89,77,89,95.1,2162.6,No
57,77,0,89,78,1,89,78,68,78,78,78,78,78,78,77,78,44.7,44.7,Yes
51,70,0,89,89,71,89,89,78,78,78,78,78,78,78,84,78,25.45,1813.35,No
56,77,0,78,78,4,89,78,68,89,78,89,89,78,78,77,78,56.75,245.15,No
52,77,0,78,78,25,89,89,68,89,89,89,78,78,89,77,78,81.75,2028.8,No
53,70,0,89,89,32,89,78,70,78,89,78,78,89,78,77,89,86.1,2723.75,No
50,77,1,89,78,7,78,98,68,89,78,78,78,78,78,77,78,29.8,220.45,No
52,77,0,78,78,17,89,78,78,78,78,78,78,78,78,79,89,20.5,365.8,No
57,77,1,89,78,8,89,78,68,89,78,78,89,89,78,77,78,60.9,551.95,No
52,70,1,78,78,56,89,89,68,89,78,89,78,78,89,84,78,73.25,4054.2,No
57,77,0,78,78,1,89,78,68,78,78,78,89,78,78,77,89,45.7,45.7,Yes
57,77,1,78,78,8,89,78,70,89,78,78,78,89,89,77,78,100.3,832.35,Yes
52,77,0,78,78,7,89,78,78,78,78,78,78,78,78,77,78,19.25,112.3,Yes
55,77,0,78,89,3,89,78,78,78,78,78,89,78,78,77,78,20.85,60.65,No
51,70,0,78,78,71,89,78,68,89,89,89,78,89,78,84,78,77.35,5550.1,No
51,70,0,78,78,2,89,89,70,78,78,78,78,89,89,77,89,96,174.8,Yes
55,70,0,78,78,1,89,78,70,78,78,78,78,89,89,77,78,90.55,90.55,Yes
53,77,0,89,78,49,89,89,70,89,89,78,89,89,78,77,89,93.85,4733.1,No
48,77,0,78,78,58,89,78,68,78,89,89,78,89,78,84,78,70.1,4048.95,No
56,77,1,89,78,44,78,98,68,78,89,78,89,78,78,77,89,30.35,1359.7,Yes
48,70,0,89,89,59,89,78,68,78,89,78,89,89,89,84,89,75.95,4542.35,No
50,77,0,78,78,71,89,89,70,89,78,89,78,89,89,84,89,108.05,7532.15,Yes
53,77,0,78,78,1,89,78,70,78,78,78,78,78,78,77,89,69.9,69.9,Yes
53,70,0,78,78,11,89,89,70,78,78,78,78,78,78,77,78,75.25,888.65,No
54,77,1,89,78,62,89,89,70,78,89,89,89,89,89,79,89,103.75,6383.35,Yes
54,70,0,89,89,35,89,78,68,89,78,78,78,78,78,79,89,54.95,1916,No
51,70,0,78,78,20,89,78,78,78,78,78,78,78,78,77,89,19.5,413,No
49,77,0,89,89,40,89,78,78,78,78,78,78,78,78,84,78,19.6,808.95,No
50,70,0,78,78,39,89,78,68,89,78,78,78,78,78,79,89,47.85,1886.4,No
56,77,0,78,78,1,89,89,70,78,78,78,78,78,89,77,89,86.6,86.6,Yes
56,70,0,89,89,72,89,89,78,78,78,78,78,78,78,84,78,23.75,1679.25,No
57,70,1,89,78,33,89,89,70,78,89,78,78,78,78,77,89,80.6,2656.5,Yes
50,70,0,78,78,12,89,78,68,78,78,78,78,78,78,77,78,43.8,540.95,No
51,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,19.75,19.75,No
57,77,0,78,89,27,89,78,78,78,78,78,78,78,78,77,78,19.15,537.35,No
51,77,0,89,89,34,89,78,78,78,78,78,78,78,78,79,78,19.6,678.8,No
49,70,0,89,78,56,89,78,70,89,78,89,78,78,78,84,78,80.3,4513.65,No
56,70,0,78,78,58,89,89,78,78,78,78,78,78,78,84,78,24.35,1423.85,No
52,70,0,89,89,22,89,89,78,78,78,78,78,78,78,84,78,25.25,555.4,No
57,70,0,89,89,10,89,89,78,78,78,78,78,78,78,84,78,26.1,225.55,No
55,77,0,78,78,13,89,78,78,78,78,78,89,78,78,84,78,20,268.45,No
51,70,0,78,78,35,89,89,70,78,89,78,78,78,78,77,78,85.3,2917.5,Yes
54,70,0,78,78,34,89,78,70,78,78,78,78,78,78,77,89,70,2416.1,Yes
49,70,1,78,78,4,89,89,70,78,78,78,78,89,89,77,89,94.3,424.45,Yes
50,77,0,89,78,72,89,78,78,78,78,78,89,78,78,84,78,20.7,1492.1,No
51,77,0,78,78,2,89,78,68,78,78,78,78,89,89,77,78,70.3,132.4,No
56,70,0,78,78,7,89,78,70,78,78,89,78,89,89,77,89,95.35,660.9,Yes
49,77,1,89,78,27,89,89,70,78,78,78,78,78,78,77,89,75.5,1893.95,Yes
56,77,0,89,89,4,89,78,70,78,78,78,78,78,78,77,89,69.55,284.9,No
56,70,0,78,78,37,89,78,78,78,78,78,78,78,78,84,78,19.85,784.25,No
55,77,0,78,78,21,89,78,78,78,78,78,78,78,78,77,78,20,417.7,No
50,70,1,89,78,53,89,89,70,78,78,78,89,89,89,79,89,95.85,5016.25,No
57,70,0,78,78,18,89,89,70,78,78,78,78,78,89,77,89,90.1,1612.75,Yes
54,70,0,78,78,2,89,78,70,78,78,78,78,78,78,77,78,68.95,119.75,Yes
56,77,0,89,89,32,89,89,70,89,78,78,78,89,89,77,89,99.55,3204.65,Yes
54,77,1,89,78,23,89,78,78,78,78,78,78,78,78,79,89,20.75,485.2,No
48,77,0,78,78,3,89,78,68,89,78,78,89,78,78,77,89,50.15,160.85,No
54,70,0,89,89,71,78,98,68,89,89,78,89,89,89,84,78,58.65,4145.25,No
55,77,0,78,78,9,89,78,70,78,78,78,78,89,89,77,89,95.9,827.45,No
52,70,0,78,78,1,89,78,68,78,89,78,78,78,78,77,78,49.5,49.5,No
52,77,0,89,89,18,89,78,68,78,78,89,78,78,89,77,78,57.45,990.85,Yes
51,77,0,89,89,12,89,78,68,78,78,78,89,78,89,79,78,53.65,696.35,Yes
55,77,0,89,78,71,89,89,68,89,89,89,78,78,89,84,89,80.1,5585.4,No
57,70,0,78,78,64,89,89,78,78,78,78,89,78,78,79,89,24.4,1601.2,No
51,77,0,78,78,4,78,98,68,78,78,78,78,78,89,77,89,40.05,162.45,No
57,70,0,78,78,23,89,78,78,78,78,78,78,78,78,77,89,19.5,470.2,No
49,70,0,89,89,39,89,78,68,89,78,78,89,78,78,77,78,51.05,2066,No
51,77,0,89,78,28,89,78,68,89,78,78,78,78,78,79,78,54.35,1426.45,No
56,70,1,78,78,5,89,78,70,78,89,78,78,89,78,77,89,84.7,392.5,No
55,70,1,89,78,45,89,78,70,78,78,89,78,78,89,77,89,86.1,3861.45,No
55,77,0,78,78,37,89,78,70,78,78,78,89,78,78,77,89,70.35,2552.9,No
55,70,1,89,78,60,89,78,70,89,89,89,78,89,89,84,89,110,6668.35,No
52,77,1,78,78,8,89,89,70,78,78,89,78,89,89,77,89,100.6,819.4,Yes
54,70,0,78,78,47,89,89,70,89,78,89,78,89,78,79,78,94.9,4615.25,No
56,77,0,89,89,26,89,89,70,78,78,78,89,89,78,77,89,83.75,2070.6,Yes
52,70,1,89,89,3,89,78,70,89,78,78,78,89,78,77,89,88.3,273.75,Yes
56,70,0,89,89,50,89,78,70,78,78,78,89,78,78,77,89,69.75,3557.7,No
49,77,0,89,89,27,89,89,68,78,78,78,78,89,89,77,78,71.6,1957.1,No
52,70,1,78,78,8,89,78,70,78,78,89,78,89,89,77,89,92.1,729.95,Yes
50,70,0,89,78,62,89,89,78,78,78,78,89,78,78,84,78,23.65,1416.75,No
56,70,0,89,78,71,89,78,68,89,78,89,78,89,89,84,78,81.85,5924.4,No
49,77,0,78,78,66,89,89,78,78,78,78,89,78,78,84,78,25.1,1697.7,No
54,77,0,89,89,68,89,89,70,89,89,89,78,89,89,84,89,114.7,7849.85,No
52,70,0,78,78,13,78,98,68,78,78,89,78,89,89,77,78,49.15,649.4,No
52,77,0,89,78,56,89,78,70,78,78,78,78,78,89,79,89,80.9,4557.5,No
57,77,0,89,78,38,89,78,70,89,89,78,78,78,78,77,89,79.45,3013.05,Yes
49,77,1,78,78,14,89,78,70,78,78,78,78,89,89,77,78,90.45,1266.1,Yes
49,70,0,78,89,16,89,78,78,78,78,78,78,78,78,79,89,19.3,360.35,No
55,70,0,89,89,14,89,78,70,78,78,78,78,78,78,77,78,70.2,1046.5,No
52,77,0,89,89,32,89,78,70,78,78,78,89,78,78,77,89,69.75,2347.9,Yes
51,70,0,78,78,8,89,78,68,89,78,78,78,78,78,79,78,54.25,447.75,No
51,70,0,89,89,43,89,89,70,78,78,89,89,89,89,77,89,99.3,4209.95,No
48,70,0,78,78,52,89,89,68,89,78,89,89,89,78,79,78,74,3877.65,No
52,77,0,78,78,3,89,78,68,78,78,78,78,78,78,77,89,50.25,152.3,No
50,77,0,78,78,29,89,78,78,78,78,78,78,78,78,79,89,19.8,572.2,No
56,70,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,19.65,19.65,Yes
49,77,1,78,78,12,78,98,68,78,78,89,78,78,89,77,89,43.65,526.95,Yes
51,70,0,89,89,16,78,98,68,78,78,78,89,78,89,77,89,35.5,552.7,No
55,70,0,78,78,40,89,89,68,78,78,89,78,89,89,79,89,80.75,3208.65,No
53,70,0,78,78,5,78,98,68,78,78,89,78,78,89,77,78,39.5,210.75,Yes
53,77,0,89,78,40,89,89,70,78,78,78,78,89,89,77,89,97.1,3706.95,Yes
51,70,0,78,78,36,89,78,78,78,78,78,78,78,78,79,78,19.55,620.75,No
54,70,0,78,78,5,89,78,70,78,78,78,78,78,89,77,89,80,412.5,Yes
49,70,0,78,78,10,89,78,70,89,78,78,78,89,78,77,89,84.7,832.05,Yes
50,77,0,89,89,2,89,78,70,78,78,78,89,89,89,77,89,89.55,185.55,Yes
48,77,0,78,78,23,89,89,70,78,78,78,78,89,78,77,89,90.6,1943.2,Yes
54,77,0,89,89,26,89,78,78,78,78,78,78,78,78,79,89,20.05,505.9,No
52,70,1,89,78,72,89,89,70,89,89,89,89,89,89,84,89,112.4,8046.85,No
49,70,0,89,78,34,89,78,68,78,78,78,89,78,78,77,78,50.2,1815.3,No
55,77,0,78,78,10,89,78,68,89,78,78,89,89,78,77,78,62.25,612.95,No
51,70,0,78,78,14,89,78,68,89,78,78,78,78,78,79,78,55.7,795.15,No
48,70,0,78,78,23,89,89,70,89,78,78,78,89,78,77,89,90.05,2169.8,Yes
57,77,0,89,78,47,89,78,78,78,78,78,89,78,78,84,78,19.65,973.1,No
55,77,0,89,78,24,89,78,70,89,78,78,78,78,89,77,89,89.25,2210.2,No
53,77,0,89,78,49,89,89,70,78,89,78,89,89,89,77,89,99.05,4853.75,Yes
56,77,1,78,78,20,89,78,68,89,78,78,78,78,78,79,78,54,1055.9,No
54,70,0,78,78,2,89,78,70,78,78,78,78,78,78,77,78,69.75,144.55,Yes
51,70,0,78,78,2,89,78,68,78,89,78,89,78,78,77,89,49.05,91.1,Yes
55,77,0,78,78,22,78,98,68,78,78,89,78,89,89,84,78,56.75,1304.85,No
48,77,0,78,78,7,89,89,70,78,78,89,78,89,89,77,89,98.05,713,Yes
50,77,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,21.1,21.1,No
52,70,0,89,89,59,89,89,70,78,89,78,78,78,89,77,89,96.65,5580.8,No
52,70,0,89,89,58,89,89,78,78,78,78,89,78,78,79,89,24.5,1497.9,No
52,70,0,78,78,41,89,89,70,89,89,89,78,89,89,77,89,114.5,4527.45,Yes
57,70,1,78,78,59,89,89,70,78,89,78,78,78,78,84,89,79.2,4590.35,No
48,70,0,89,89,3,89,78,70,78,78,78,78,78,78,77,89,69.55,200.2,No
48,77,0,78,78,32,89,78,78,78,78,78,78,78,78,84,89,20.05,614.45,No
49,77,1,89,78,46,89,89,70,78,78,89,78,89,89,77,89,98.85,4564.9,No
57,77,0,78,78,2,89,78,70,78,78,78,78,78,89,77,89,80.95,171.15,Yes
57,70,0,89,89,52,89,78,78,78,78,78,78,78,78,79,78,19.6,1012.4,No
52,70,1,78,78,13,89,78,70,78,78,89,78,78,78,77,89,74.3,940.35,Yes
56,70,1,78,78,11,89,78,70,78,78,78,89,89,89,77,78,89.7,1047.7,Yes
55,77,0,78,78,32,89,89,70,89,78,78,78,78,78,77,78,87.65,2766.4,No
55,77,1,89,78,17,89,89,70,78,78,89,78,89,89,77,89,100.45,1622.45,Yes
52,70,0,78,78,16,89,89,70,78,78,78,78,78,78,77,89,74.75,1129.35,No
57,70,0,78,78,51,89,89,70,89,89,89,89,89,89,79,78,107.45,5680.9,No
53,77,0,78,78,29,89,78,68,78,78,89,89,89,89,79,89,75.35,2243.9,No
56,77,0,89,78,70,89,78,68,89,89,89,89,78,78,84,78,64.95,4523.25,No
56,70,0,89,89,71,89,89,70,89,78,89,78,78,89,84,78,100.45,7159.7,No
49,77,0,89,89,41,89,89,68,78,89,89,78,89,78,79,78,68.5,2839.95,No
55,77,0,78,78,1,89,78,70,78,78,78,89,89,78,77,89,80.55,80.55,No
52,70,0,89,78,7,89,78,68,89,78,89,78,89,89,77,78,81.25,580.1,No
52,77,0,89,89,25,89,78,70,78,78,78,89,89,89,79,89,90.4,2178.6,Yes
57,77,0,89,89,67,89,89,70,89,89,78,89,78,78,79,78,89.55,6038.55,No
54,77,0,89,89,5,89,89,68,78,78,78,78,78,78,77,89,55.7,259.4,No
57,77,0,78,89,15,89,89,78,78,78,78,78,78,78,77,89,24.8,324.15,No
52,70,0,89,89,20,89,78,78,78,78,78,78,78,78,77,78,20,417.65,No
56,77,0,89,89,3,89,78,68,78,89,89,89,78,78,77,89,56.15,168.15,Yes
55,77,0,89,89,54,89,89,70,78,89,78,78,89,89,79,89,105.2,5637.85,No
56,77,0,78,78,42,89,78,78,78,78,78,78,78,78,79,89,19.55,839.4,No
55,70,0,89,78,9,89,78,70,78,78,78,78,78,89,77,89,79.75,769.1,No
52,70,0,78,78,63,89,89,70,78,89,78,78,89,89,84,78,97.45,6253,No
48,70,0,89,78,69,89,89,78,78,78,78,78,78,78,84,78,24.25,1641.8,No
57,70,0,78,78,69,89,89,78,78,78,78,78,78,78,84,78,24.6,1678.05,No
51,77,0,89,78,40,89,78,68,78,89,78,78,78,78,77,89,50.15,2058.5,No
48,77,0,78,78,60,78,98,68,89,89,89,89,78,78,84,78,39.6,2424.5,No
57,70,0,78,78,4,89,78,70,89,78,89,89,78,89,77,89,94.4,387.2,Yes
50,70,1,78,78,71,89,89,68,89,89,89,78,89,89,84,78,89.85,6293.45,No
55,70,0,89,78,37,89,89,70,78,78,89,78,78,78,77,89,78.95,2839.65,Yes
51,77,0,89,78,32,89,89,70,78,89,78,89,89,89,77,89,98.85,3145.9,No
49,77,0,78,78,39,89,89,68,78,78,78,78,78,78,84,89,53.85,2200.7,No
56,70,0,78,78,38,89,89,78,78,78,78,78,78,78,79,89,24.25,914.4,No
54,77,0,78,78,52,89,89,70,78,78,89,78,78,89,84,89,89.45,4577.75,No
54,70,0,89,89,48,89,89,70,89,89,78,89,89,89,77,89,105.25,4997.5,No
49,77,0,89,89,70,78,98,68,89,78,89,78,89,89,84,78,59.5,4144.8,No
49,77,0,78,78,20,89,78,70,78,78,78,89,78,78,77,78,70.55,1493.55,No
51,70,0,78,78,50,89,89,68,89,78,89,78,89,89,79,89,82.5,4179.1,No
52,70,0,78,78,19,78,98,68,78,78,78,78,89,89,79,89,44.85,893.55,Yes
48,77,0,89,89,25,89,78,68,89,89,89,78,78,78,79,89,61.6,1611,No
56,77,0,78,78,12,89,78,68,78,89,78,78,78,78,77,89,49.05,593.05,No
56,77,1,89,78,39,89,89,70,78,89,89,78,89,89,77,89,105.65,4284.8,Yes
48,77,0,78,78,7,89,78,70,78,78,89,89,78,78,77,78,74.65,544.55,Yes
57,70,0,89,89,23,89,78,68,89,89,89,78,78,78,79,89,66.25,1533.8,No
48,77,0,78,78,27,89,78,78,78,78,78,78,78,78,77,89,19.4,529.8,No
51,77,1,78,78,47,89,89,70,78,78,78,78,89,78,77,89,86.05,3865.6,No
53,77,0,89,89,26,89,78,78,78,78,78,78,78,78,84,89,19.15,515.75,No
56,70,0,89,78,14,89,89,68,89,78,78,89,89,78,77,89,64.7,941,Yes
53,70,1,89,78,11,89,89,70,78,78,89,78,89,89,77,89,104.05,1133.65,Yes
51,77,0,78,89,2,89,78,78,78,78,78,78,78,78,77,78,19.25,48.35,No
50,70,0,89,89,26,89,78,70,89,89,78,89,78,78,77,78,81.95,2070.05,No
49,70,1,89,78,72,89,89,70,89,89,89,78,89,89,84,89,114.65,8333.95,No
54,70,0,89,89,63,89,78,78,78,78,78,78,78,78,84,78,20,1209.25,No
48,77,0,89,89,71,89,78,78,78,78,78,78,78,78,84,78,19.8,1396.25,No
48,77,0,89,89,11,89,89,68,89,78,78,78,89,78,77,89,65.15,723.35,No
51,77,1,89,78,14,89,78,78,78,78,78,89,78,78,79,78,19.65,228.65,No
57,70,0,78,89,13,89,89,68,89,89,89,78,89,89,84,78,88.95,1161.75,No
49,77,0,78,89,6,89,78,78,78,78,78,78,78,78,77,89,20.2,98.35,No
50,77,1,89,89,11,89,89,70,78,78,78,78,78,78,77,89,75.2,775.3,No
50,77,0,89,78,18,89,89,68,78,89,78,78,78,78,77,78,56.8,1074.65,No
48,77,0,78,78,1,78,98,68,78,78,78,78,78,89,77,89,35.55,35.55,Yes
51,70,0,89,78,32,89,78,70,89,78,78,89,78,78,77,89,75.5,2324.7,No
49,77,0,78,78,29,78,98,68,89,78,78,78,78,78,79,78,35.6,1072.6,No
48,70,0,78,78,3,89,89,68,78,78,78,78,89,78,77,89,60.25,170.5,No
55,70,0,78,78,2,89,89,70,78,78,78,78,89,89,77,89,95.15,196.9,Yes
56,77,0,89,89,13,89,78,70,78,78,89,78,89,89,77,89,96.65,1162.85,Yes
56,70,0,78,78,41,78,98,68,78,89,78,78,78,89,77,89,40.35,1677.85,No
56,70,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,18.85,18.85,No
52,77,0,78,78,7,89,78,68,78,78,78,78,89,78,77,78,54.85,370.4,No
56,70,0,89,78,52,89,78,68,89,78,89,78,89,78,79,89,64.3,3410.6,No
56,70,0,89,89,45,89,89,78,78,78,78,89,78,78,84,89,24.65,1138.8,No
54,77,0,89,78,70,89,89,68,78,89,89,78,89,78,84,78,76.1,5264.25,No
48,70,0,78,78,53,89,78,78,78,78,78,78,78,78,84,78,18.7,1005.7,No
53,70,1,89,78,62,89,89,70,78,89,89,78,89,78,79,89,97.95,5936.55,No
53,70,0,89,78,60,89,89,70,89,89,78,78,78,89,77,89,94.1,5475.9,No
52,70,1,89,78,3,89,78,70,78,78,78,78,89,78,77,89,80.4,224.05,Yes
54,70,1,89,78,23,89,78,70,89,78,78,78,89,89,77,89,95.1,2326.05,No
53,77,0,78,89,1,78,98,68,78,89,78,89,78,78,77,89,31.35,31.35,Yes
57,70,0,78,78,67,89,78,68,89,78,89,78,78,89,79,89,72.35,4991.5,No
48,70,0,78,78,12,89,89,70,78,89,78,89,89,78,77,89,89.75,1052.4,Yes
52,70,1,89,78,71,89,89,68,89,89,89,78,78,89,84,89,82.7,5831.2,No
54,77,0,78,78,25,89,78,78,78,78,78,78,78,78,79,78,19.9,510.8,No
55,70,0,78,78,5,89,89,68,89,78,78,78,78,78,77,89,53.8,283.95,No
52,77,0,78,78,26,89,89,68,78,78,78,78,78,78,79,89,51.55,1295.4,No
53,77,0,89,89,1,89,78,78,78,78,78,78,78,78,79,78,19.65,19.65,No
49,77,1,78,78,70,78,98,68,78,89,89,89,89,78,79,89,44.05,3011.65,No
57,77,0,89,89,72,89,89,70,89,89,89,78,89,89,84,89,114,8093.15,No
54,77,0,89,78,60,89,78,70,78,89,78,78,89,89,79,89,94.4,5610.25,Yes
49,70,1,89,89,32,89,89,70,78,89,78,78,89,89,77,89,100.4,3217.65,No
48,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,89,19.85,19.85,Yes
54,70,0,78,78,14,89,89,68,78,89,78,78,78,78,79,89,54.25,773.2,No
49,70,0,78,78,13,89,89,70,89,78,78,89,78,78,77,89,80,1029.35,No
51,70,0,78,78,6,89,89,70,78,89,89,78,89,89,77,89,109.9,669.45,Yes
50,70,0,78,78,46,89,89,68,89,78,89,89,89,89,84,78,79.2,3593.8,No
48,77,0,78,78,15,89,78,70,78,78,89,89,89,89,77,89,101.35,1553.95,Yes
53,77,1,89,78,43,89,89,70,78,89,78,89,89,78,77,89,94.3,3953.15,No
52,77,0,78,78,39,89,78,68,78,78,78,78,78,78,84,89,49.8,1971.15,No
56,77,1,78,78,21,89,78,68,78,78,89,78,89,78,77,89,60.05,1236.15,Yes
51,77,0,78,78,57,78,98,68,89,78,89,89,89,89,77,89,53.75,3196,No
48,70,0,89,78,53,89,78,70,78,78,78,78,89,89,79,89,93.45,4872.2,No
52,77,0,89,89,18,89,78,70,89,78,89,78,89,78,77,89,87.9,1500.5,No
53,70,0,78,78,1,89,89,68,78,78,78,89,78,89,77,89,60.15,60.15,Yes
55,70,0,89,78,58,89,89,68,89,78,78,78,78,78,79,89,61.05,3478.75,No
56,70,1,78,78,71,89,89,70,78,78,89,89,89,89,84,78,104.05,7413.55,No
48,70,0,78,78,35,89,78,70,78,78,89,78,89,89,79,89,99.25,3532,No
51,77,0,78,78,3,89,78,70,78,78,89,78,78,89,77,78,85.7,256.75,No
54,77,0,78,78,38,89,89,70,89,89,78,89,89,89,79,89,104.85,3887.25,No
56,77,0,89,89,35,89,89,68,89,89,89,78,78,78,84,89,69.15,2490.15,No
49,77,0,78,78,7,89,89,70,78,78,89,89,89,78,77,89,90.45,593.45,Yes
53,70,0,78,78,47,89,78,68,78,78,89,78,89,89,84,78,74.45,3510.3,No
56,70,0,78,78,14,89,78,68,78,89,78,78,78,78,77,78,50.45,765.45,No
52,70,1,89,78,20,89,78,68,78,89,78,89,78,89,77,89,60,1259.35,No
48,77,0,89,78,66,89,89,68,89,89,78,78,89,89,84,78,85.25,5538.35,No
56,77,0,89,78,15,89,78,78,78,78,78,78,78,78,77,89,19.45,340.85,No
53,70,0,78,78,42,89,78,78,78,78,78,78,78,78,84,89,20.75,844.45,No
55,70,0,89,78,17,89,89,70,89,78,78,89,78,78,77,78,78.9,1348.95,No
53,77,0,78,78,37,89,89,70,78,89,78,78,89,89,79,89,104.5,3778,No
54,70,0,78,78,12,89,78,68,78,89,78,78,78,78,77,89,49.4,611.65,No
51,77,0,89,78,53,89,78,70,78,89,78,78,89,89,79,89,94.25,4867.95,Yes
57,70,0,78,78,60,89,89,78,78,78,78,78,78,78,84,78,25,1505.05,No
54,77,0,89,89,18,78,98,68,78,78,78,78,78,78,77,78,25.55,467.85,No
54,77,0,78,78,1,89,89,70,78,78,78,78,78,78,77,89,74.9,74.9,Yes
54,70,0,78,78,3,89,78,70,78,78,78,89,78,78,77,89,70.15,194.2,No
48,70,0,78,89,9,89,78,68,78,78,78,78,89,89,77,89,69.4,571.45,No
53,70,0,78,78,1,89,78,70,78,78,78,78,89,78,77,89,80.25,80.25,Yes
56,77,0,89,78,56,89,89,70,89,89,89,78,78,78,79,89,93.15,5253.95,No
57,77,0,89,89,17,89,78,70,78,78,78,89,78,78,77,89,69,1149.65,Yes
49,70,0,89,89,11,89,89,68,78,78,78,78,78,89,77,89,66.35,740.8,Yes
52,77,0,78,78,7,89,78,70,78,78,78,78,78,78,77,89,69.55,521.35,No
54,70,0,89,89,69,89,78,78,78,78,78,78,78,78,84,78,20.2,1412.65,No
57,77,0,78,78,19,89,89,70,78,78,78,78,78,89,77,89,86,1532.45,Yes
57,70,0,89,89,3,89,78,70,78,78,78,78,78,89,77,89,80.3,250.05,Yes
48,77,0,89,89,54,89,78,78,78,78,78,78,78,78,84,78,20.4,1090.6,No
48,77,0,89,78,62,89,89,78,78,78,78,78,78,78,79,89,23.75,1446.8,No
55,77,0,78,78,24,89,89,70,78,89,78,78,89,78,77,89,90.55,2282.55,Yes
50,70,0,89,89,62,89,89,68,78,78,78,78,89,89,77,89,70.45,4300.45,No
48,77,0,78,78,17,89,89,68,89,78,78,78,78,89,77,78,65.75,1111.2,No
51,77,0,78,78,9,78,98,68,78,78,78,89,78,78,77,89,24.6,190.1,No
