EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,BusinessUnit,AbsentHours
2167,70,86,77,77,86,83,30.20270171,4.648977857,83,13.59702762
2168,77,86,68,68,86,83,29.14930303,4.160556193,83,0
2169,70,81,77,77,78,83,36.54373538,5.293025382,83,25.61006597
2170,77,86,80,80,86,83,32.61171616,7.832165709,83,14.97226585
2171,77,86,68,68,86,83,47.37376788,3.863763597,83,64.172129
2172,70,71,80,80,87,83,43.0500696,3.216352333,83,51.93683169
2173,77,66,80,80,66,83,42.93951671,2.942144718,83,76.75828001
2174,70,76,68,68,76,83,44.01677171,4.105897432,83,126.5105503
2175,77,86,68,68,86,83,41.64292611,3.127775032,83,37.02834111
2176,70,86,77,77,86,83,36.02777737,4.223408569,83,65.43119933
2177,77,66,80,80,66,83,53.13936431,4.872330461,83,84.22983808
2178,70,80,77,77,80,83,47.74418087,3.356829217,83,126.8713684
2179,70,76,77,77,76,83,46.9863272,2.629968095,83,93.38128952
2180,77,67,77,77,80,83,46.22494633,3.168618834,83,62.17414366
2181,77,78,77,77,78,83,46.32852217,4.994080625,83,79.54260342
2182,77,83,77,77,75,83,47.13217908,5.782825416,83,59.06424318
2183,70,86,77,77,86,83,38.54752289,6.541433664,83,57.78878622
2184,77,86,68,68,86,83,28.87307303,3.0171158,83,36.66496493
2185,77,86,68,68,86,83,42.57494526,3.826961655,83,46.89646647
2186,77,75,77,77,75,83,44.32272807,5.539249982,83,18.41157271
2187,77,82,80,80,82,83,40.39860383,2.808310225,83,45.46391554
2188,70,86,77,77,86,83,47.28990121,6.256591917,83,89.92029375
2189,70,69,77,77,86,83,31.77954346,2.862801932,83,0.160926367
2190,77,84,77,77,84,83,39.69002505,6.126403606,83,59.38383429
2191,77,78,77,77,78,83,50.80529854,4.098577111,83,137.0063448
2192,77,86,80,80,86,83,46.47541243,5.509221895,83,75.10040736
2193,77,78,77,77,78,83,42.2362016,5.602798317,83,9.255731308
2194,70,67,77,77,67,83,35.50956485,5.553425448,83,50.14251329
2195,70,72,77,77,67,83,37.14053214,4.342826147,83,58.12530155
2196,77,86,77,77,86,83,42.16465729,5.147397238,83,34.37025296
2197,70,67,77,77,78,83,46.80297302,3.588418731,83,72.1028644
2198,77,84,68,68,84,83,67.3612804,5.139659839,83,150.3511465
2199,77,83,77,77,83,83,55.45083498,4.768839506,83,62.24443968
2200,77,86,68,68,86,83,44.06537688,3.906185351,83,45.11878616
2201,70,72,77,77,67,83,45.93177115,6.044299046,83,64.48340278
2202,70,67,77,77,78,83,25.89283687,6.367146497,83,0
2203,70,86,80,80,86,83,41.95180509,2.658929888,83,67.51218276
2204,70,86,66,66,86,83,42.77689227,5.511921928,83,93.45297623
2205,70,86,66,66,86,83,50.31376927,5.558713698,83,111.7055828
2206,77,80,77,77,75,83,37.39528911,5.67102052,83,24.90538271
2207,70,86,66,66,86,83,65.26904935,5.529244337,83,234.2104547
2208,70,86,68,68,86,83,33.63752018,3.505359055,83,52.1428221
2209,70,86,77,77,86,83,50.47431619,4.645106248,83,87.12646918
2210,77,75,77,77,75,83,32.91452632,5.807487502,83,46.75346397
2211,70,86,77,77,86,83,29.00315453,1.331818322,83,14.73854472
2212,70,86,68,68,86,83,49.03541919,5.816993868,83,155.5370027
2213,70,86,66,66,86,83,51.4460449,2.765426217,83,129.5432027
2214,70,80,77,77,80,83,60.57474678,5.358083913,83,181.6342485
2215,70,86,66,66,86,83,45.75160772,3.228296622,83,100.5611005
2216,77,66,77,77,66,83,39.71334589,6.219701219,83,10.78571773
2217,70,86,77,77,86,83,60.14138582,4.026542663,83,173.3840876
2218,70,86,66,66,86,83,47.16046441,5.638300547,83,81.69332659
2219,70,86,77,77,86,83,49.63393262,4.496685311,83,49.1975095
2220,77,86,77,77,86,83,37.73041316,5.923759413,83,13.46888532
2221,70,86,66,66,86,83,36.67060079,3.957343269,83,50.86532918
2222,77,86,66,66,86,83,38.14419493,4.577209345,83,45.20875612
2223,70,86,77,77,86,83,45.6453869,4.533299444,83,118.2411886
2224,77,84,77,77,78,83,42.80313173,2.479180937,83,46.5315185
2225,77,78,77,77,78,83,69.18941178,3.139270525,83,155.6722669
2226,77,86,66,66,86,83,46.40737479,4.708182358,83,42.98401804
2227,77,70,77,77,70,83,31.93540281,5.420433863,83,22.86683755
2228,77,71,77,77,67,83,32.62073669,2.643395751,83,23.45417887
2229,77,86,66,66,86,83,50.58938716,3.890555388,83,128.5396188
2230,77,86,77,77,86,83,40.2696737,2.88457184,83,0
2231,77,86,66,66,86,83,39.48584924,5.646447802,83,43.97516998
2232,70,77,77,77,67,83,35.36656841,6.376282424,83,17.25203656
2233,70,78,77,77,78,83,64.96005896,7.215176132,83,176.6111711
2234,70,86,77,77,86,83,36.62005456,4.430698656,83,95.12889057
2235,70,86,66,66,86,83,52.2047818,3.368441995,83,130.8243098
2236,77,86,77,77,86,83,39.42868326,1.947468385,83,38.8747758
2237,77,82,67,67,82,83,28.46509226,1.949599255,83,0
2238,77,67,77,77,67,83,29.75672109,4.991871742,83,0
2239,70,75,68,68,84,83,45.03834975,2.813930829,83,70.84063658
2240,70,67,77,77,78,83,22.17594427,4.430762935,83,0
2241,70,67,77,77,67,83,60.51903765,4.00076549,83,139.2420007
2242,77,83,77,77,67,83,41.15149429,4.390640666,83,56.56918662
2243,70,84,77,77,78,83,46.95301543,2.175421071,83,97.43390071
2244,77,83,77,77,75,83,25.13490999,7.094085202,83,0
2245,77,82,77,77,82,83,58.76292202,3.921795049,83,107.4868734
2246,77,86,66,66,86,83,39.18471316,1.739139252,83,25.51964407
2247,70,78,80,80,78,83,13.00128706,6.109721423,83,0
2248,77,78,77,77,78,83,38.04020394,4.091479606,83,34.48168297
2249,70,86,68,68,86,83,48.19972008,5.149492032,83,83.82662926
2250,70,86,66,66,86,83,55.14916143,1.692511,83,164.0803457
2251,77,86,77,77,86,83,51.07416861,1.836624884,83,94.94994333
2252,70,86,66,66,86,83,45.17259857,5.101301591,83,115.9547186
2253,77,70,77,77,67,83,48.63062868,5.455138029,83,80.96500583
2254,70,87,77,77,78,83,26.44900108,5.378354051,83,0
2255,77,87,67,67,87,83,52.39845283,5.068400348,83,65.29851177
2256,70,82,77,77,82,83,28.15389067,4.202907229,83,1.669832803
2257,70,86,66,66,86,83,38.81630623,6.353956168,83,45.94710795
2258,70,75,77,77,75,83,39.96175866,4.8094189,83,75.76291695
2259,70,66,80,80,66,83,36.74605823,5.899721153,83,0
2260,70,80,77,77,78,83,33.71079317,8.397538273,83,0
2261,70,80,77,77,80,83,48.43577199,5.244962527,83,139.1187261
2262,77,86,77,77,86,83,62.25296651,6.182176671,83,170.826866
2263,70,86,77,77,86,83,43.89843265,6.173492504,83,32.72988337
2264,70,83,77,77,86,83,42.3939824,4.97584095,83,117.0543841
2265,70,78,77,77,78,83,32.25456589,3.205741766,83,21.38609958
2266,70,78,68,68,78,83,50.41475845,4.53515803,83,44.65787986
2267,77,67,77,77,78,83,52.88292639,5.324366606,83,97.54137273
2268,70,78,77,77,78,83,33.44307264,6.314169407,83,33.81130611
2269,70,80,67,67,80,83,41.9017825,6.544205744,83,79.33622372
2270,77,86,77,77,86,83,42.69614344,5.283717287,83,53.76593269
2271,70,86,77,77,86,83,29.11514039,4.679469254,83,0
2272,70,83,77,77,83,83,35.37398336,7.335032089,83,0
2273,70,86,66,66,86,83,44.8155757,5.721586303,83,102.1243481
2274,70,66,80,80,66,83,46.48454411,5.082914001,83,139.5149534
2275,70,71,77,77,86,83,39.36228942,4.123506041,83,42.93263481
2276,70,86,66,66,86,83,38.69185179,5.311376253,83,50.08330868
2277,77,66,77,77,86,83,49.66178774,1.567530155,83,99.6187943
2278,70,67,77,77,78,83,42.08170824,6.087322375,83,62.1025147
2279,70,80,77,77,86,83,44.67307822,2.580100304,83,88.78985668
2280,77,78,77,77,78,83,56.86717805,4.801087295,83,99.84998727
2281,70,67,68,68,67,83,59.94902282,0.62262149,83,109.0643048
2282,70,78,77,77,78,83,34.0778634,3.909855595,83,0.506135647
2283,70,78,77,77,78,83,40.95722997,3.868092904,83,89.54654108
2284,77,84,68,68,80,83,26.55875428,3.243592482,83,15.09349378
2285,70,82,68,68,82,83,48.06678574,5.036899896,83,113.1029795
2286,70,78,77,77,78,83,49.27796903,4.522626726,83,128.1683207
2287,70,70,77,77,70,83,38.85773105,2.982424983,83,26.05273587
2288,77,86,68,68,86,83,46.32923557,5.727352187,83,56.5290949
2289,77,86,77,77,86,83,33.37469491,3.814437236,83,0
2290,70,72,77,77,84,83,25.1118773,6.392528628,83,0
2291,70,72,68,68,80,83,46.55655861,7.735090051,83,115.1942612
2292,70,86,68,68,86,83,39.57514152,3.558463438,83,63.57722237
2293,70,86,66,66,86,83,37.59216688,3.063668281,83,40.92542987
2294,77,86,66,66,86,83,33.76114925,6.618054368,83,17.64889653
2295,70,86,77,77,86,83,41.51408387,4.382027498,83,92.04145175
2296,70,83,77,77,80,83,56.83050407,5.316834511,83,144.3203923
2297,70,80,77,77,80,83,46.82260306,4.019548963,83,98.48668514
2298,70,66,80,80,66,83,50.36904229,5.537663677,83,70.70001862
2299,77,86,77,77,86,83,38.43558076,6.887633975,83,11.74457846
2300,77,86,77,77,86,83,36.80603793,3.694461482,83,37.48818403
2301,77,86,68,68,86,83,55.05005933,2.560232272,83,124.1602703
2302,70,78,66,66,78,83,27.0648756,5.767719098,83,0
2303,70,78,77,77,78,83,41.90555654,6.781318128,83,64.78171224
2304,70,86,77,77,86,83,36.3384971,4.849256992,83,31.15985999
2305,77,86,66,66,86,83,43.05117935,5.211076279,83,70.81848811
2306,77,65,77,77,75,83,55.3797388,2.955880105,83,86.13703656
2307,77,70,68,68,76,83,27.43358858,1.845676776,83,9.188300526
2308,77,86,66,66,86,83,56.01572704,6.75756595,83,127.394742
2309,77,82,77,77,82,83,47.00302475,8.614835867,83,71.95646788
2310,77,78,77,77,78,83,30.80635724,4.284584686,83,21.17988823
2311,77,73,77,77,84,83,46.58800215,3.458544034,83,82.00916683
2312,70,67,77,77,78,83,48.90686616,3.85046191,83,135.3150332
2313,77,86,77,77,86,83,56.52265759,3.831049076,83,102.773244
2314,70,78,77,77,78,83,42.34713125,2.458815522,83,93.58299245
2315,70,86,77,77,86,83,50.13417805,4.794186033,83,69.90803109
2316,77,83,77,77,75,83,63.44175814,6.110754951,83,198.1381409
2317,70,87,67,67,87,83,46.07843264,3.987730842,83,50.04313692
2318,77,86,66,66,86,83,32.69922401,4.775602411,83,0
2319,70,65,80,80,65,83,33.48960812,5.270897283,83,14.7440882
2320,77,78,77,77,78,83,29.57298795,7.134039877,83,0
2321,77,83,77,77,75,83,54.22325583,5.460759102,83,60.32643129
2322,70,86,66,66,86,83,42.17936029,6.184630984,83,111.8142178
2323,77,86,77,77,86,83,16.5316709,1.148303595,83,0
2324,77,78,77,77,78,83,36.93587394,5.483587221,83,0
2325,70,86,68,68,86,83,54.33528346,5.747266233,83,126.7102398
2326,77,82,77,77,67,83,37.82650319,4.677210637,83,73.09059876
2327,77,77,77,77,75,83,25.34095223,3.048447669,83,7.862801408
2328,77,86,68,68,84,83,43.83914569,2.925688465,83,66.41561599
2329,70,75,77,77,67,83,38.70581059,3.319681985,83,84.70062646
2330,77,86,66,66,86,83,24.34880773,1.853980255,83,0
2331,70,78,77,77,78,83,33.72159957,3.823164399,83,50.21630981
2332,70,72,68,68,67,83,46.48427297,8.674857135,83,49.02291366
2333,77,78,77,77,78,83,32.71501698,4.086659351,83,5.328738347
2334,70,78,80,80,78,83,33.31348616,4.509081809,83,0
2335,77,83,77,77,83,83,32.28345554,3.128087158,83,0
2336,77,83,77,77,83,83,25.36509277,3.980766897,83,5.164341887
2337,70,78,77,77,78,83,43.84127416,4.395360416,83,75.51336672
2338,77,78,77,77,78,83,44.76252196,6.322122158,83,121.1115382
2339,70,80,77,77,75,83,16.78877375,2.520337882,83,0
2340,77,76,68,68,76,83,50.0721783,5.259815535,83,78.71886464
2341,77,80,77,77,80,83,38.48571406,5.374419795,83,28.66545705
2342,70,80,77,77,78,83,53.13143671,3.743276342,83,102.5024472
2343,77,83,77,77,78,83,33.73448448,3.341892526,83,0
2344,70,75,77,77,75,83,42.36562565,2.170662977,83,80.89876075
2345,77,82,77,77,75,83,53.01771651,4.63010295,83,127.3163646
2346,77,86,68,68,86,83,42.37667424,5.319926669,83,28.75617451
2347,77,86,68,68,86,83,52.15524388,3.470368719,83,124.1491468
2348,70,75,68,68,84,83,35.77471308,4.171387461,83,8.494146215
2349,70,83,77,77,83,83,44.0010203,4.501031549,83,67.43497395
2350,70,80,77,77,80,83,45.12740158,3.266638218,83,79.40464916
2351,70,66,80,80,66,83,43.20320128,3.650553724,83,60.838027
2352,70,86,77,77,86,83,52.27819787,4.227595389,83,177.5081277
2353,77,76,68,68,70,83,37.18015149,5.750827252,83,0
2354,70,78,77,77,78,83,31.05218593,2.096268918,83,10.39531094
2355,70,83,77,77,86,83,43.64133751,5.290857987,83,77.78410405
2356,77,86,77,77,86,83,38.11438009,4.959258113,83,10.13058747
2357,70,78,77,77,86,83,19.57376118,7.181646622,83,0
2358,77,78,77,77,78,83,51.9724179,3.665588178,83,71.32133711
2359,77,86,77,77,86,83,48.54521851,4.423226617,83,35.37735781
2360,70,78,77,77,78,83,36.6334234,4.200707068,83,25.03217665
2361,70,65,67,67,65,83,63.48192751,3.286228121,83,194.6530974
2362,77,83,77,77,83,83,40.70504192,4.365757756,83,50.16281598
2363,77,66,80,80,66,83,41.82018794,4.592283312,83,20.51021197
2364,70,84,77,77,84,83,36.71512177,3.114322522,83,24.47078111
2365,70,83,77,77,84,83,41.34163729,2.092233924,83,110.8983672
2366,70,86,68,68,86,83,29.48386473,2.603607605,83,0
2367,70,86,68,68,86,83,48.91303081,4.629445723,83,132.0560976
2368,70,75,77,77,75,83,40.19695518,2.750675856,83,43.99982612
2369,77,80,77,77,80,83,38.66949691,6.845442958,83,26.15767193
2370,70,80,77,77,80,83,40.96521125,4.595396901,83,68.68931283
2371,77,86,68,68,86,83,34.75591597,5.964331987,83,58.89528417
2372,70,67,77,77,67,83,41.45050997,4.653862751,83,0
2373,70,86,68,68,86,83,44.28577271,4.591638586,83,39.02643188
2374,77,67,77,77,67,83,38.87828158,1.787990047,83,55.23630055
2375,77,86,77,77,86,83,37.97857406,4.295323179,83,52.46032746
2376,70,65,77,77,65,83,46.55931937,1.71009023,83,73.41098698
2377,70,87,77,77,83,83,27.29734519,2.785745342,83,34.12260208
2378,70,84,77,77,84,83,43.14054939,4.561994201,83,84.71145991
2379,77,78,67,67,78,83,54.11208199,3.835056628,83,108.3750014
2380,77,79,68,68,79,83,45.81223612,4.406593377,83,76.1343984
2381,70,78,77,77,78,83,62.71839721,5.264764801,83,206.0169876
2382,70,86,68,68,86,83,41.78383301,5.330955912,83,40.9894174
2383,77,86,77,77,86,83,53.74158432,5.387853812,83,91.49871379
2384,70,80,77,77,75,83,28.42742657,7.786897086,83,0
2385,70,86,77,77,86,83,18.3707418,4.644051119,83,0
2386,70,78,77,77,78,83,18.94093931,4.863355102,83,0
2387,70,67,77,77,78,83,44.28449188,3.99078245,83,122.5904415
2388,70,78,77,77,78,83,43.05655873,6.15702126,83,63.08759617
2389,77,86,77,77,86,83,36.22980432,3.725718988,83,3.850179713
2390,70,76,77,77,76,83,39.45656142,4.831480329,83,92.41546781
2391,70,86,77,77,86,83,48.96631006,4.898266664,83,52.10844834
2392,70,78,77,77,78,83,65.19902005,5.781213388,83,222.6797766
2393,70,82,77,77,82,83,43.39935924,2.649267974,83,80.28581506
2394,70,78,77,77,78,83,54.45570531,2.349947484,83,136.7379033
2395,70,86,77,77,86,83,32.70916051,5.859896709,83,0
2396,70,67,77,77,67,83,22.32131367,4.706749828,83,0
2397,77,84,77,77,78,83,35.18989874,3.525257679,83,32.74981953
2398,77,66,77,77,66,83,39.29223672,3.835271171,83,1.822070306
2399,77,86,77,77,86,83,34.44132019,3.428121728,83,0
2400,70,75,77,77,75,83,23.41139134,6.453361185,83,0
2401,77,86,68,68,86,83,46.87577048,5.012913451,83,59.71386281
2402,77,89,77,77,67,83,26.5586833,4.305447958,83,0
2403,77,65,77,77,75,83,33.00156563,5.328403258,83,29.09567889
2404,77,71,77,77,67,83,49.25281256,3.441940869,83,64.6671247
2405,77,69,77,77,67,83,37.05691752,4.791856987,83,26.10126718
2406,70,83,77,77,75,83,40.92133683,3.564493881,83,74.14855307
2407,77,80,77,77,78,83,52.03631594,4.504141454,83,103.7638111
2408,77,86,68,68,86,83,40.59660782,2.589039118,83,22.74670944
2409,70,86,68,68,86,83,47.02796075,7.090166231,83,100.0915909
2410,70,66,80,80,66,83,15.71803076,3.695451981,83,0
2411,70,83,68,68,87,83,33.40302591,4.959506665,83,38.04654445
2412,70,75,68,68,84,83,61.0905047,3.076040372,83,196.4892331
2413,77,86,68,68,86,83,42.32351345,5.354958552,83,22.51024729
2414,77,67,77,77,67,83,33.71778895,5.60076739,83,0
2415,77,78,77,77,78,83,38.99556616,6.417756337,83,11.967001
2416,77,82,77,77,82,83,31.82982298,3.638553106,83,62.52163605
2417,70,80,77,77,80,83,41.93051371,2.703356552,83,97.79442996
2418,77,65,77,77,65,83,53.06586353,2.779272467,83,88.5964429
2419,70,70,68,68,70,83,42.98158646,4.004550623,83,82.21069717
2420,77,86,77,77,86,83,50.1897772,6.056223845,83,82.89449583
2421,70,67,77,77,78,83,29.9663185,6.123293068,83,0
2422,77,66,80,80,66,83,38.98214857,4.44361455,83,24.71116845
2423,70,86,68,68,86,83,14.66011273,3.508877941,83,0
2424,77,70,77,77,75,83,55.46015842,4.754893629,83,109.3747727
2425,70,86,68,68,86,83,35.30205314,5.729325784,83,12.9144765
2426,77,86,77,77,86,83,57.41623853,2.122491884,83,86.99247005
2427,70,86,68,68,86,83,45.670498,4.141667037,83,105.1509084
2428,70,86,68,68,86,83,53.84931419,5.762354655,83,152.8014639
2429,77,87,77,77,75,83,19.56640447,1.890296283,83,0
2430,77,78,77,77,78,83,47.36298801,3.825344918,83,90.51387035
2431,77,72,77,77,67,83,40.07762086,4.813417892,83,58.87250221
2432,77,75,77,77,67,83,46.93852675,5.821092133,83,135.8722271
2433,77,67,77,77,67,83,38.59808561,7.173634542,83,4.252795686
2434,70,80,77,77,80,83,52.98397758,3.26190697,83,102.5851786
2435,77,76,77,77,75,83,60.96245332,6.771241092,83,119.4110768
2436,77,83,77,77,83,83,29.1268861,4.137514059,83,0
2437,77,76,68,68,76,83,69.97142575,3.629951582,83,224.426736
2438,77,83,77,77,87,83,34.53124097,4.24775651,83,0
2439,77,86,68,68,86,83,50.28304951,2.443153481,83,118.8115223
2440,70,71,77,77,67,83,38.83111581,2.933198999,83,49.85762085
2441,70,75,77,77,75,83,35.27030356,3.383449791,83,17.39617541
2442,77,67,77,77,71,83,30.40369244,6.76271727,83,0
2443,77,67,77,77,80,83,48.59094095,7.05795262,83,106.5923521
2444,77,82,77,77,82,83,40.19492049,4.209131552,83,62.15569096
2445,77,86,68,68,86,83,26.57809159,4.573378302,83,0
2446,70,86,68,68,86,83,52.09529645,6.222004259,83,86.35361291
2447,77,65,77,77,67,83,48.86967875,5.214125856,83,93.93722484
2448,77,83,77,77,83,83,34.02876816,5.718956037,83,0
2449,70,82,77,77,82,83,54.51277924,6.289814922,83,114.206911
2450,77,67,77,77,67,83,42.04584831,3.027659264,83,50.24628665
2451,77,66,80,80,66,83,34.70078547,6.558198657,83,32.92718162
2452,70,78,77,77,78,83,47.02059216,4.967776557,83,114.6352878
2453,70,80,80,80,80,83,31.08497307,6.562908786,83,0
2454,77,81,77,77,81,83,41.23497465,7.911594161,83,31.68723253
2455,70,78,77,77,78,83,39.20275924,4.146256281,83,48.82608124
2456,70,80,77,77,80,83,44.56246416,5.818511743,83,72.47544631
2457,77,66,80,80,66,83,54.60797633,3.572731821,83,127.7357751
2458,77,76,77,77,76,83,44.33033537,3.357398761,83,105.6306681
2459,77,86,77,77,86,83,21.09554448,4.881879832,83,0
2460,77,80,68,68,70,83,36.03829516,5.334154228,83,21.72918034
2461,77,83,77,77,83,83,35.50469759,0.281693343,83,12.0490491
2462,77,87,77,77,87,83,24.46826391,5.093536496,83,0
2463,70,75,77,77,75,83,26.76095443,8.839004783,83,0
2464,70,70,68,68,70,83,38.84366156,4.071624796,83,6.224169925
2465,77,72,68,68,72,83,37.40344319,8.051758975,83,25.75855048
2466,70,86,68,68,86,83,33.49277044,5.215094317,83,35.97802199
2467,70,86,77,77,86,83,41.59085689,5.377995393,83,52.48797021
2468,70,82,77,77,82,83,37.94396213,6.325674166,83,27.12939376
2469,70,79,77,77,75,83,38.94678587,1.061191357,83,56.55315512
2470,77,86,77,77,86,83,40.48468313,5.18180415,83,43.60275744
2471,77,86,68,68,86,83,18.98855173,3.815014412,83,0
2472,77,86,68,68,86,83,32.37899666,2.191704893,83,0
2473,70,86,77,77,86,83,50.81535067,3.611707023,83,116.5407271
2474,77,66,83,80,68,83,45.11386846,4.448453398,83,45.67785346
2475,70,86,68,68,86,83,25.43532337,2.863582623,83,33.92938914
2476,70,86,77,77,86,83,46.151007,5.505385089,83,95.24974675
2477,77,86,68,68,86,83,34.8310761,4.133267899,83,53.42515769
2478,70,66,77,77,66,83,35.87737706,8.484805644,83,72.24784897
2479,70,65,77,77,65,83,37.32190708,4.435317817,83,48.96219855
2480,77,87,77,77,87,83,45.0050753,4.008363231,83,55.50535101
2481,77,86,68,68,86,83,45.74878589,5.973674687,83,34.76286615
2482,77,78,77,77,78,83,51.08552267,4.272939913,83,131.5737586
2483,70,86,77,77,86,83,54.79567506,5.004580347,83,145.6088084
2484,70,71,68,68,87,83,29.76410783,4.24189606,83,1.65880336
2485,77,66,66,66,66,83,25.6254045,2.071793644,83,30.69249163
2486,70,86,77,77,86,83,49.29992812,4.94006415,83,111.4839822
2487,77,66,66,66,66,83,36.36691048,2.218496065,83,0.303980077
2488,70,65,77,77,75,83,25.74275786,2.976013562,83,0
2489,70,83,77,77,83,83,43.04505577,3.290665483,83,80.27278074
2490,77,68,68,68,81,83,43.7462215,3.192632125,83,56.73197037
2491,70,75,77,77,75,83,33.45715381,6.632843455,83,18.61803783
2492,77,67,77,77,67,83,56.34884381,4.570493385,83,147.6430299
2493,77,65,77,77,75,83,35.82328579,3.447912349,83,25.11015408
2494,70,86,80,80,86,83,41.25320531,2.652803496,83,84.5789616
2495,70,86,68,68,86,83,52.87929289,4.839350075,83,134.1341857
2496,70,78,77,77,78,83,62.15004127,4.689213885,83,197.0376731
2497,77,83,77,77,78,83,33.34756273,4.427255709,83,4.951835777
2498,77,67,77,77,67,83,45.3295969,3.356056568,83,71.14981728
2499,70,86,68,68,86,83,48.68898087,3.193243434,83,69.72078952
2500,70,87,77,77,87,83,28.37606012,5.784596709,83,0
2501,70,67,77,77,67,83,27.72635402,5.702352558,83,0
2502,77,86,68,68,86,83,55.52445816,4.003482814,83,126.5030525
2503,77,86,77,77,86,83,47.89620729,5.733050486,83,78.88333526
2504,77,75,77,77,75,83,44.28549074,6.291814328,83,75.19291454
2505,70,80,77,77,80,83,38.90497802,4.583780868,83,54.08939347
2506,70,83,77,77,83,83,46.24403275,4.508562488,83,60.86821313
2507,77,86,68,68,86,83,27.20365391,4.500767083,83,1.461628364
2508,70,86,77,77,86,83,32.40902712,3.849324552,83,0
2509,77,66,66,66,66,83,43.9696198,7.196701895,83,47.17618961
2510,70,70,77,77,80,83,38.06426309,3.90088165,83,83.28569009
2511,77,86,68,68,86,83,30.72702554,4.718018062,83,0
2512,77,83,77,77,75,83,43.45649849,4.233643096,83,42.10763421
2513,77,86,68,68,86,83,37.54056214,6.845247394,83,70.91827831
2514,77,80,77,77,80,83,47.79158062,3.343355463,83,97.68943865
2515,77,86,77,77,86,83,51.16009494,7.342049572,83,113.300241
2516,70,86,77,77,86,83,43.73068702,7.122273627,83,68.11835463
2517,70,66,77,77,83,83,51.17652696,3.140192292,83,139.9284825
2518,70,87,77,77,83,83,27.27421672,4.220411884,83,31.26373052
2519,77,75,77,77,75,83,42.14981057,5.810115053,83,66.31198352
2520,70,86,68,68,86,83,42.43675782,3.353057649,83,67.95899917
2521,77,86,77,77,86,83,42.09234019,2.524448591,83,21.51625404
2522,70,67,77,77,78,83,28.72535854,4.351876668,83,9.889106337
2523,77,86,77,77,86,83,43.81763613,2.437374677,83,55.11530792
2524,70,80,83,83,80,83,41.93009928,2.532946104,83,78.56144157
2525,77,66,77,77,86,83,40.27883738,6.922776549,83,21.56417379
2526,70,82,77,77,82,83,39.86377001,4.573204672,83,38.59714997
2527,70,78,77,77,78,83,37.96137323,2.172649793,83,51.88328896
2528,70,67,77,77,87,83,33.99686973,1.126471554,83,32.96064121
2529,77,66,68,68,78,83,57.40726824,8.423562487,83,102.8060145
2530,70,86,68,68,86,83,46.62572276,4.709205979,83,56.63276865
2531,77,67,77,77,67,83,21.02922645,2.888395496,83,0
2532,70,80,77,77,80,83,31.60046578,5.05366063,83,0
2533,77,80,77,77,78,83,29.29626454,3.812514201,83,0
2534,77,86,68,68,86,83,55.45753196,3.934867025,83,84.76413736
2535,77,83,77,77,75,83,43.56689659,5.443338227,83,38.78075828
2536,70,78,77,77,78,83,47.54432693,4.859998614,83,81.78998271
2537,70,68,77,77,81,83,38.95120473,4.158828775,83,48.79201599
2538,77,65,77,77,65,83,30.7501954,4.121952789,83,0
2539,77,66,66,66,66,83,35.81662859,5.908225853,83,12.12585691
2540,70,71,68,68,87,83,39.22416251,4.212260906,83,35.34472889
2541,70,70,77,77,70,83,48.55306903,2.639920997,83,77.39743352
2542,77,83,77,77,86,83,33.62919905,2.670997132,83,15.49362738
2543,77,76,77,77,76,83,42.19773002,3.724982817,83,87.68457808
2544,70,70,77,77,76,83,45.49093169,5.804954673,83,88.51000999
2545,70,86,68,68,86,83,46.61958347,3.003932665,83,68.61956129
2546,77,78,77,77,78,83,46.87621234,5.820704197,83,82.84953225
2547,77,86,68,68,86,83,31.64742234,2.681744516,83,0
2548,70,73,77,77,67,83,35.12322249,4.720668133,83,9.606417652
2549,77,83,77,77,78,83,38.26531118,2.482933787,83,31.507001
2550,70,86,77,77,86,83,43.45256681,4.840168467,83,40.41958431
2551,70,86,68,68,86,83,45.34526323,4.469219571,83,82.42423853
2552,77,70,80,80,70,83,39.47992318,5.657017216,83,42.46184239
2553,70,77,77,77,80,83,56.73281072,5.48727492,83,137.4688619
2554,77,86,68,68,86,83,43.67543867,5.238041845,83,57.0594576
2555,70,82,77,77,82,83,33.39483969,6.542780358,83,0
2556,70,67,77,77,67,83,52.88656025,4.019141988,83,95.13877327
2557,77,79,77,77,78,83,25.64256768,2.579771518,83,22.4190437
2558,70,83,77,77,83,83,35.36096731,5.090101665,83,32.01546378
2559,70,87,77,77,83,83,42.80531578,4.728290698,83,82.89622473
2560,77,78,77,77,78,83,45.13614214,5.659539276,83,71.15281378
2561,77,86,68,68,86,83,53.40460678,3.756759273,83,64.10008444
2562,70,75,77,77,75,83,40.37327014,1.207391575,83,79.79356901
2563,70,78,77,77,78,83,53.95574609,5.11852293,83,130.4362428
2564,77,67,77,77,67,83,42.84030667,5.019296679,83,73.26889421
2565,70,86,68,68,86,83,46.11157068,4.703576207,83,153.1397114
2566,77,78,80,80,78,83,36.75157745,3.179076623,83,53.15516851
2567,70,78,77,77,78,83,23.29213324,4.432918931,83,0
2568,70,67,77,77,78,83,41.1808265,6.052127691,83,68.09234385
2569,70,86,68,68,86,83,31.36730865,4.004824282,83,0
2570,70,76,77,77,76,83,45.87422181,4.616680209,83,77.91161975
2571,70,68,77,77,81,83,34.9407919,7.037596338,83,6.620843728
2572,70,71,77,77,67,83,35.16080821,3.668518112,83,9.558679491
