sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,went_on_backorder
1123322,79,8,43,24,72,144,18,75,137,226,28,0,0.67,0.61,0,No
1123323,54,8,0,0,0,0,0,0,1,1,0,0,0.99,0.99,0,No
1123324,8,4,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,No
1123325,3,4,0,0,0,0,0,0,1,1,0,0,0.82,0.79,0,No
1123326,22,2,0,0,0,0,0,0,0,0,0,0,0.98,0.88,0,No
1123327,10,4,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,No
1123328,3,12,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,No
1123329,53,9,5,20,20,40,12,29,68,98,13,0,0.5,0.39,0,No
1123330,43,2,0,0,0,0,7,12,16,22,1,0,1,0.99,0,No
1123331,0,2,0,17,33,41,0,0,0,0,0,0,1,0.97,0,No
1123332,16,2,0,0,0,0,2,2,2,2,0,0,1,0.98,0,No
1123333,28,2,0,0,0,0,2,2,2,2,0,0,0.69,0.68,0,No
1123334,8,4,0,0,0,0,0,0,0,0,0,0,0.22,0.11,0,No
1123335,12,8,0,0,0,0,0,2,2,2,0,0,0.61,0.62,0,No
1123336,4,4,0,4,9,17,1,1,3,3,0,0,0.34,0.41,0,No
1123337,3,12,0,0,0,0,0,0,0,0,0,0,1,0.99,0,No
1123338,6,2,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,No
1123339,0,8,0,2,2,2,0,0,0,0,0,0,0.46,0.35,0,No
1123340,41,2,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,No
1123341,10,2,0,0,0,0,0,2,4,8,1,0,0.69,0.4,0,No
1123342,2,12,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,No
1123343,2,9,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,No
1123344,3,12,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,No
1123345,0,8,2,1,1,1,1,5,5,5,0,0,0.68,0.84,0,No
1123346,18,2,0,0,0,0,0,0,0,0,0,0,0.99,0.95,0,No
1123347,71,12,0,0,0,0,3,14,25,31,0,0,0.85,0.93,0,No
1123348,14,2,0,0,0,0,0,2,2,2,0,0,0.79,0.87,0,No
1123349,6,4,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,No
1123350,11,4,0,0,0,0,0,0,0,0,1,0,0.22,0.11,0,No
1123351,4,8,0,0,0,0,0,0,0,0,0,0,0.1,0.13,0,No
1123352,11,2,0,10,10,10,0,4,4,4,0,0,0,0,0,No
1123353,1,8,0,0,0,0,0,0,0,0,0,0,0.1,0.13,0,No
1123354,61,2,0,0,0,0,2,5,10,10,0,0,0.49,0.45,0,No
1123355,5,9,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,No
1123356,6,2,0,0,0,0,0,0,0,0,0,0,0.82,0.87,0,No
1123357,0,2,0,0,0,0,0,0,0,0,1,0,1,0.96,0,No
1123358,0,9,0,5,5,5,0,0,0,0,0,0,0.69,0.68,0,No
1123359,43,0,0,0,0,0,0,0,0,3,1,0,0,0,0,No
1123360,1,12,0,0,0,0,1,1,1,1,0,0,0.62,0.73,0,No
1123361,2,8,0,0,0,0,0,0,0,0,1,0,0.46,0.35,0,No
1123362,68,2,0,0,0,0,0,0,1,3,2,0,0.9,0.95,0,No
1123363,7,8,0,5,15,20,0,6,12,17,0,0,0.93,0.96,0,No
1123364,89,2,48,111,215,345,53,149,276,400,43,0,0.99,0.99,0,No
1123365,19,12,0,0,0,0,0,0,0,0,0,0,0.74,0.7,0,No
1123366,2,3,0,0,0,0,0,0,0,1,0,0,0.89,0.9,0,No
1123367,2,12,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,No
1123368,147,2,0,0,0,0,14,36,43,45,19,0,0.98,0.98,0,No
1123369,3,8,0,0,0,0,0,0,0,0,1,0,0.1,0.13,0,No
1123370,5,4,0,0,0,0,1,8,8,8,1,0,0.22,0.11,0,No
1123371,123,2,0,0,0,0,0,3,7,11,1,0,0.95,0.95,0,No
1123372,39,8,0,0,0,0,0,0,4,12,1,0,0.45,0.69,0,No
1123373,1,2,0,1,1,2,1,2,2,2,0,0,0.96,0.91,0,No
1123374,16,2,0,0,0,0,0,0,0,0,0,0,0.99,0.95,0,No
1123375,42,8,0,0,0,0,1,3,4,6,1,0,0.81,0.9,0,No
1123376,17,8,0,0,0,0,0,0,0,2,0,0,0.49,0.45,0,No
1123377,16,2,0,0,0,0,0,0,0,0,1,0,0.99,0.93,0,No
1123379,3686,2,250,4000,8500,14000,16,54,101,277,50,0,0.76,0.87,0,No
1123380,129,12,0,0,0,0,0,0,0,0,0,0,1,1,0,No
1123385,2,8,0,0,0,0,0,0,0,0,2,0,0.64,0.69,0,No
1123386,7,8,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,No
1123387,9890,8,2,146,2760,6761,17,43,105,150,96,0,0.2,0.33,0,No
1123388,14,14,0,0,0,0,0,0,0,0,3,0,0.99,0.99,0,No
1123392,27,2,0,0,0,0,0,0,0,0,2,0,-99,0.5,0,No
1123393,5,4,1,35,73,107,13,33,70,75,0,0,0.84,0.9,0,Yes
1123394,92,2,51,80,240,400,24,139,242,299,47,0,1,0.97,0,No
1123395,5,8,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,No
1123396,1,9,0,1,1,2,0,0,2,2,0,0,0.69,0.68,0,No
1123397,14,2,0,0,0,0,0,0,0,0,1,0,0.94,0.95,0,No
1123398,2,2,0,0,0,5,1,1,2,3,0,0,0.98,0.99,0,No
1123399,4,10,0,10,19,29,1,6,13,22,0,0,0.89,0.9,0,No
1123400,0,2,0,0,0,0,0,0,0,0,1,0,0.84,0.88,0,No
1123401,1,8,0,3,6,8,3,4,7,17,0,0,0.78,0.82,0,No
1123402,2,3,0,0,0,0,0,0,0,0,0,0,0.98,0.98,0,No
1123403,13,2,0,0,0,0,0,0,0,0,0,0,0.15,0.34,0,No
1123404,14,8,0,0,0,0,0,0,0,0,0,0,0.96,0.94,0,No
1123405,364,10,0,0,0,36,9,18,32,59,17,0,0.85,0.88,0,No
1123406,11,4,0,0,0,0,0,1,1,1,0,0,0.69,0.68,0,No
1123407,12,2,0,0,0,0,0,0,0,0,0,0,0.19,0.16,0,No
1123408,9,2,0,1,12,24,0,6,11,11,0,0,0.13,0.14,0,No
1123409,60,4,0,0,0,0,0,0,0,0,1,0,0.76,0.53,0,No
1123410,5,2,0,0,0,0,0,0,1,5,1,0,0.96,0.94,0,No
1123411,9,2,0,0,0,0,0,0,0,1,0,0,0.99,0.99,0,No
1123412,0,9,0,5,7,7,0,0,0,0,0,2,0.69,0.68,0,No
1123413,52,2,0,0,0,0,0,5,6,18,0,0,0.75,0.5,0,No
1123414,17,8,3,132,300,384,24,78,126,135,31,0,0.92,0.97,0,No
1123415,4,9,0,0,0,0,0,0,2,2,0,0,0.69,0.68,0,No
1123416,4,9,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,No
1123417,2340,2,0,0,0,0,0,0,1,1,2,0,0.99,0.99,0,No
1123418,65,2,29,184,368,552,50,131,198,242,62,0,0.99,0.98,0,No
1123419,0,2,0,1,1,2,0,0,1,1,1,0,0,0.15,0,No
1123420,13,2,0,0,0,0,0,0,0,0,0,0,0.96,0.94,0,No
1123422,1,9,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,No
1123423,3,12,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,No
1123425,54,2,0,176,352,488,44,139,283,431,50,0,0.76,0.81,2,No
1123426,30,2,0,0,12,18,1,7,16,21,0,0,0.6,0.85,0,No
1123427,119,12,0,0,0,0,0,0,1,1,2,0,0.82,0.78,0,No
1123428,7,2,0,0,0,0,0,0,0,0,1,0,1,1,0,No
1123429,0,4,10,0,0,0,0,0,0,0,0,0,0.77,0.8,0,No
1123430,8,12,0,0,0,2,0,3,4,7,1,0,0.82,0.78,0,No
1123431,109,8,0,77,141,205,21,60,136,220,38,0,0.91,0.84,0,No
1123433,2851,8,0,3200,4800,4800,598,2079,4175,7348,1042,0,0.99,0.99,0,No
1123434,3,4,0,0,0,0,0,1,2,3,0,0,0.77,0.8,0,No
1123436,45,2,0,0,0,0,0,0,2,2,2,0,1,1,0,No
1123437,108,8,0,0,0,0,0,4,12,22,3,0,1,1,0,No
1123438,78,8,0,0,0,0,0,3,5,8,5,0,0.97,0.91,0,No
1123439,430,10,0,0,0,576,11,74,210,266,53,0,0.85,0.88,0,No
1123440,1057,8,0,0,0,0,8,20,44,65,2,0,0.68,0.57,0,No
1123441,18,4,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,No
1123442,8,2,0,0,0,0,0,0,0,0,0,0,-99,-99,0,No
1123444,30,52,0,0,0,0,0,0,0,0,0,0,0.91,0.92,0,No
1123445,55,8,0,0,0,0,11,16,30,42,2,0,0.84,0.9,0,No
1123447,1163,8,526,1935,4135,7215,1033,4071,8317,11955,987,0,0.94,0.86,0,No
1123448,2,8,0,0,0,1,0,0,1,3,0,0,1,1,0,No
1123449,1,12,0,0,0,1,3,3,3,4,1,0,1,0.99,0,No
1123450,6,8,0,0,0,0,0,0,1,2,0,0,1,1,0,No
1123451,133,8,0,0,0,0,0,1,2,2,1,0,0.42,0.46,0,No
1123452,14,8,0,22,22,22,5,17,27,35,2,0,0.98,0.99,0,No
1123453,96,8,0,0,0,0,8,39,50,76,0,0,0.85,0.82,0,No
1123454,2,9,0,0,0,0,0,1,1,2,0,0,0.99,0.99,0,No
1123457,22,8,0,40,80,100,17,39,69,113,6,0,0.95,0.91,0,No
1123458,44,8,0,0,0,0,2,11,22,28,28,0,0.5,0.51,0,No
1123459,2,12,0,3,7,9,1,6,9,11,0,0,0.62,0.73,0,No
1123460,2,12,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,No
1123461,1,12,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,No
1123462,6,12,0,0,0,0,0,0,1,1,0,0,0.47,0.39,0,No
1123463,20,8,0,0,0,0,0,0,0,0,0,0,0.98,0.95,0,No
1123464,2,12,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,No
1123465,9,9,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,No
1123466,90,8,0,75,159,243,22,71,157,228,31,0,0.96,0.94,0,No
1123467,79,8,8,54,108,162,24,61,127,204,74,0,1,0.97,0,No
1123468,1,9,0,0,0,0,0,0,0,0,1,0,0.69,0.68,0,No
1123469,1,12,0,1,1,1,0,0,1,1,0,0,0.82,0.79,0,No
1123470,20,9,0,0,0,0,1,4,12,15,0,0,0.99,0.98,0,No
1123471,60,8,0,105,231,357,53,132,208,292,21,0,0.72,0.77,0,No
1123473,2,12,0,0,0,0,0,0,0,0,1,0,0.44,0.46,0,No
1123474,24,8,0,0,0,0,1,2,3,3,0,0,0.96,0.94,0,No
1123475,42,12,0,0,0,0,1,2,3,3,0,0,0.62,0.73,0,No
1123476,56,8,2,27,54,81,9,31,64,93,25,0,0.99,0.99,0,No
1123477,10,9,0,0,0,4,0,3,7,9,1,0,1,0.99,0,No
1123478,4,2,0,0,0,0,0,0,0,0,0,0,0.39,0.27,0,No
1123479,0,2,0,0,0,0,0,1,1,1,0,0,0.46,0.35,0,No
1123480,2,12,0,3,5,5,0,0,0,0,0,0,0.82,0.79,0,No
1123481,54,2,0,0,0,0,0,0,3,3,0,0,0.94,0.97,0,No
1123482,7,2,0,0,0,0,0,0,4,4,1,0,1,1,0,No
1123483,8,3,0,3,8,13,2,6,14,14,1,0,0.75,0.63,0,No
1123484,4,4,0,0,0,0,0,1,1,1,0,0,0.82,0.79,0,No
1123486,43,2,23,0,16,32,4,19,38,58,3,0,1,0.73,0,No
1123487,0,12,0,2,2,2,0,0,0,0,0,0,0.82,0.79,0,No
1123488,1,8,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,No
1123489,5,9,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,No
1123490,4,2,0,0,2,4,0,3,5,7,1,0,0.96,0.93,0,No
1123491,99,12,1,0,48,108,9,32,67,104,6,0,0.62,0.73,0,No
1123492,1,12,2,6,8,12,0,4,8,14,0,0,0.43,0.45,0,No
1123494,11,4,0,0,0,0,7,12,44,44,0,0,0.79,0.66,0,Yes
1123495,0,16,0,4,4,4,0,0,0,0,0,0,0.44,0.46,0,No
1123496,0,8,0,0,0,0,0,0,0,0,0,0,1,0.99,0,No
1123497,3,8,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,No
1123498,75,8,0,64,136,244,29,114,244,320,44,0,0.98,0.97,0,No
1123499,8,8,0,0,0,0,0,1,4,5,0,0,-99,0,0,No
1123500,7,9,8,0,0,0,0,1,1,6,0,0,0.91,0.74,0,No
1123502,9,12,0,0,0,0,1,1,1,2,0,0,0.98,0.98,0,No
1123503,11,8,0,0,0,0,0,0,0,0,0,0,0.87,0.89,0,No
1123504,15,8,0,0,0,0,0,2,7,16,0,0,0.94,0.97,0,No
1123505,1,8,2,4,4,5,1,7,10,14,0,0,0.95,0.97,0,No
1123506,2,10,0,0,0,0,0,0,0,0,1,0,0.89,0.9,0,No
1123507,82,52,0,0,0,0,0,5,13,18,15,0,1,0.97,0,No
1123508,4,8,0,0,0,0,0,0,0,0,0,0,1,0.9,0,No
1123509,14,0,0,0,0,0,0,1,4,8,1,0,0,0,0,No
1123510,0,8,0,5,8,12,2,7,7,10,2,0,1,0.97,0,No
1123511,2,8,0,0,0,0,0,0,0,0,1,0,0.99,0.98,0,No
1123513,3,16,0,0,0,0,0,0,0,0,1,0,0.44,0.46,0,No
1123514,26,8,0,0,0,0,1,2,2,3,0,0,0.61,0.62,0,No
1123515,7,2,0,18,18,18,0,0,1,1,1,0,0.88,0.92,0,No
1123516,19,17,0,0,0,7,3,6,12,26,2,0,1,1,0,No
1123517,1,8,0,0,0,0,0,0,0,0,1,0,0.96,0.97,0,No
1123518,6,2,0,0,6,9,0,5,9,14,1,0,0.99,0.99,0,No
1123520,521,8,0,0,0,0,6,18,30,59,1,0,0.96,0.96,0,No
1123521,2,8,0,4,8,14,4,4,8,10,1,0,0.79,0.66,0,No
1123522,41,8,7,96,192,288,21,66,147,187,38,0,0.98,0.99,0,No
1123523,11,2,0,0,0,0,0,0,0,0,0,0,0.92,0.95,0,No
1123524,57,52,0,0,0,0,3,14,20,37,2,0,0.89,0.9,0,No
1123525,27,8,0,0,50,50,2,8,23,30,0,0,0.97,0.9,0,No
1123526,20,2,0,0,0,0,0,0,0,0,0,0,0.82,0.83,0,No
1123527,6,8,1,0,15,15,3,10,29,40,1,0,0.82,0.87,0,No
1123528,6,8,0,0,0,0,3,4,6,9,2,0,1,0.83,0,No
1123529,0,8,0,0,0,0,0,0,0,0,0,0,0.74,0.83,0,No
1123530,1,8,0,2,2,2,0,0,0,2,0,0,0.61,0.62,0,No
1123531,20,8,0,0,0,0,0,0,0,0,0,0,0.96,0.94,0,No
1123532,8,52,0,0,0,0,0,0,0,1,0,0,1,1,0,No
1123533,100,8,0,0,0,0,1,2,2,5,2,0,0.66,0.75,0,No
1123534,95,8,0,0,0,0,2,2,12,29,3,0,0.74,0.76,0,No
1123535,7,8,0,0,1,6,0,5,9,19,0,0,0.9,0.86,0,No
1123536,41,8,0,0,0,0,4,8,21,38,4,0,0.74,0.73,0,No
1123537,4,8,0,0,0,0,0,0,0,0,0,0,0.48,0.53,0,No
1123538,10,8,0,0,0,0,0,0,0,0,1,0,1,0.94,0,No
1123539,11,8,0,0,0,0,0,0,0,0,2,0,0.82,0.87,0,No
1123540,1,8,0,0,0,0,0,0,0,0,0,0,0.91,0.82,0,No
1123541,2,8,0,0,0,0,0,1,1,3,0,0,0.94,0.91,0,No
1123542,8,8,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0,No
1123543,97,8,0,0,0,0,0,0,0,0,0,0,0.92,0.97,0,No
1123544,2,8,0,1,2,3,0,1,1,3,1,0,0.7,0.75,0,No
1123545,6,8,0,8,24,32,3,12,25,35,14,0,0.8,0.88,0,No
1123546,1,12,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,No
1123547,993,8,365,2048,3072,4096,471,1389,2627,3887,455,0,0.98,0.98,0,No
1123548,5,8,0,0,0,0,0,0,0,0,1,0,0,0.5,0,No
1123549,12,8,0,0,0,0,0,2,5,9,0,0,1,0.99,0,No
1123550,34,8,0,0,0,0,4,4,6,6,48,0,1,0.99,0,No
1123552,212,8,0,103,188,358,43,190,401,636,69,0,0.94,0.91,0,No
1123554,0,2,0,10,10,10,0,0,0,0,0,0,0,0,0,No
1123555,547,2,0,200,600,1000,131,369,1287,1471,130,0,0.64,0.76,0,No
1123556,0,2,0,11,11,11,0,0,0,0,0,0,-99,0.5,0,No
1123557,0,2,0,11,11,11,0,0,0,0,1,0,0.37,0.46,0,No
1123558,6,2,0,26,26,26,2,10,11,11,0,0,0.56,0.56,0,No
1123559,4,8,0,0,0,0,0,0,0,0,0,0,0.1,0.13,0,No
1123560,0,2,0,28,28,48,0,0,0,0,0,0,0.86,0.91,0,No
1123561,21,9,0,0,0,0,0,0,0,0,3,0,0.82,0.78,0,No
1123562,2,9,0,3,3,3,0,0,0,0,0,0,0.69,0.68,0,No
1123563,4,4,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,No
1123564,5,2,0,4,7,7,0,0,0,0,0,0,0.99,0.94,0,No
1123565,5,2,0,0,0,0,0,0,0,0,0,0,1,0.99,0,No
1123566,4,2,0,0,0,0,0,0,0,0,0,0,0.56,0.56,0,No
1123567,185,2,0,360,684,1080,69,212,360,394,105,0,0.93,0.93,0,No
1123568,0,2,0,5,5,5,0,0,0,0,0,0,0,0,0,Yes
1123569,48,2,0,0,0,0,0,0,16,16,0,0,0.91,0.73,0,No
1123570,19,2,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0,No
1123571,10,2,0,0,0,0,0,3,5,5,0,0,0.99,0.98,0,No
1123572,5,2,0,0,0,0,1,4,4,4,0,0,0.98,0.93,0,No
1123573,20,2,0,0,0,0,0,0,0,0,0,0,1,1,0,No
1123574,102,2,0,60,180,300,28,96,152,164,0,0,0.12,0.44,0,No
1123575,0,2,0,5,8,10,0,0,0,0,0,0,0.97,0.92,0,No
1123576,4,4,0,1,1,1,0,0,0,0,0,0,0.69,0.68,0,No
1123577,16,2,0,0,0,0,0,0,4,4,0,0,0.8,0.66,0,No
1123578,2,4,0,0,0,0,1,3,3,3,1,0,0.69,0.68,0,No
1123579,0,4,0,10,10,10,0,0,0,0,0,0,0.79,0.66,0,No
1123580,4,8,0,0,0,0,1,1,1,1,1,0,0.5,0.25,0,No
1123581,0,2,0,11,11,11,0,0,0,0,0,0,0.56,0.56,0,No
1123582,28,8,0,0,0,0,4,7,15,25,25,0,0.91,0.96,0,No
1123583,12,2,0,0,0,0,0,0,0,0,0,0,1,0.92,0,No
1123584,2,8,0,0,0,0,0,0,0,0,0,0,0.84,0.9,0,No
1123585,0,2,0,4,14,14,0,0,0,0,0,0,0.69,0.4,0,No
1123586,3,2,0,1,1,1,1,1,1,1,0,0,0.98,0.95,0,No
1123587,3,2,0,0,0,0,0,0,0,0,0,0,0.99,0.94,0,No
1123588,437,8,78,935,1795,2518,220,689,1378,2583,189,0,0.98,0.96,0,No
1123589,4,12,0,0,0,0,0,0,0,1,0,0,0.73,0.69,0,No
1123590,3,12,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,No
1123591,393,12,0,0,0,0,19,255,738,1011,0,0,0.99,0.99,0,No
1123592,8,8,0,0,0,0,0,0,0,0,0,0,0.89,0.96,0,No
1123593,7,12,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,No
1123594,116,8,2,0,0,24,10,34,63,98,16,0,0.12,0.65,0,No
1123595,0,8,0,0,0,0,0,0,0,0,0,0,-99,-99,0,No
1123596,2,12,0,0,0,0,0,0,0,1,0,0,0.73,0.69,0,No
1123597,6,8,0,0,0,0,1,1,4,5,1,0,0.82,0.89,0,No
1123598,16,12,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,No
1123600,3,12,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,No
1123601,215,8,0,0,0,0,3,18,36,54,4,0,0.91,0.95,0,No
1123603,9,12,0,5,10,20,0,1,12,16,0,0,0.73,0.69,0,No
1123604,6,12,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,No
1123605,4,8,0,4,12,16,6,12,15,15,0,0,0.61,0.62,0,Yes
1123606,0,2,7,3,3,3,0,0,0,0,1,0,1,0.98,0,No
1123607,4,2,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,No
1123608,2,12,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,No
1123609,4,5,0,0,0,0,0,1,1,1,2,0,1,1,0,No
1123610,17,12,0,0,0,4,0,3,9,11,0,0,0.73,0.69,0,No
1123611,0,2,0,4,7,8,0,0,0,0,0,0,0.46,0.35,0,No
1123612,13,2,0,0,0,0,0,2,2,2,0,0,0.99,0.98,0,No
1123613,99,4,0,0,0,0,0,1,2,2,1,0,0.62,0.73,0,No
1123615,12,2,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,No
1123616,2,8,0,5,8,11,2,6,10,13,0,0,0.91,0.92,0,No
1123617,5,8,0,0,0,0,0,0,0,0,0,0,0.84,0.9,0,No
1123618,2,2,1,2,5,6,0,0,0,0,0,0,0.84,0.9,0,No
1123619,0,2,0,5,7,7,0,0,0,0,0,0,0.42,0.41,0,No
1123620,0,2,0,2,2,2,0,0,0,0,0,0,0.46,0.35,0,No
1123621,3,4,0,1,3,3,1,3,5,5,1,0,0.77,0.8,0,No
1123622,3,2,0,20,20,20,0,0,0,0,0,0,0.99,0.98,0,No
1123623,56,4,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,No
1123624,54,4,6,12,38,54,10,26,52,85,0,0,0.77,0.8,0,No
1123625,0,4,7,0,0,0,0,0,0,0,0,0,0.77,0.8,0,No
1123626,13,4,0,0,0,4,2,4,5,5,0,0,0.77,0.8,0,No
1123627,5,8,0,0,0,0,0,0,0,0,0,0,0.84,0.9,0,No
1123628,12,2,0,0,0,0,0,0,0,0,0,0,0.77,0.88,0,No
1123629,28,10,0,0,0,0,1,6,22,33,2,0,0.89,0.9,0,No
1123631,45,8,0,4280,4280,4280,17,93,193,368,100,0,0.15,0.26,0,No
1123632,60,8,0,0,0,0,6,22,42,67,2,0,0.8,0.85,0,No
1123633,209,5,72,144,144,144,0,85,96,101,54,0,0.89,0.66,0,No
1123634,27,8,0,0,0,0,0,0,0,0,1,0,0.76,0.81,0,No
1123635,6051,8,1472,12800,21632,28992,19480,44708,67495,95581,9704,0,-99,0.44,0,No
1123636,1,8,0,0,0,0,0,0,0,1,0,0,0.75,0.74,0,No
1123638,25,8,0,46,52,71,4,20,30,53,29,0,0.95,0.96,0,No
1123639,9891,8,1008,840,4536,7560,14664,35930,58412,91537,6091,0,-99,0.44,0,No
1123640,8,8,0,9,18,27,2,8,16,21,0,0,0.75,0.74,0,No
1123641,0,8,0,3,5,7,0,2,4,5,1,0,0.84,0.78,0,Yes
1123642,0,2,0,5,9,9,0,0,0,0,0,0,0.98,0.97,0,No
1123644,129,8,0,0,0,0,0,1,1,4,0,0,0.75,0.74,0,No
1123645,829,8,11,739,739,739,93,557,1013,1558,75,48,0.77,0.74,0,No
1123646,10,12,0,0,0,0,0,0,0,0,0,0,0.93,0.94,0,No
1123648,44,8,0,0,0,0,0,0,1,2,0,0,0.97,0.88,0,No
1123649,25,8,0,15,30,45,1,18,42,69,7,0,0.97,0.95,0,No
1123650,81,8,2,30,102,139,13,38,102,154,25,0,0.98,0.95,0,No
1123651,6,8,0,10,20,30,2,10,18,27,5,0,0.81,0.83,0,No
1123652,22,14,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,No
1123653,63,8,0,0,0,0,0,0,0,0,2,0,0.98,0.96,0,No
1123654,7,8,0,0,0,0,0,1,1,2,0,0,0.79,0.78,0,No
1123655,244,8,0,0,0,0,0,0,1,1,0,0,0.89,0.96,0,No
1123656,72,8,5,46,124,203,24,70,182,242,22,0,0.82,0.91,0,No
1123657,3,8,1,42,64,85,1,9,17,37,2,4,0.09,0.09,0,No
1123659,66,9,16,13,26,52,7,27,54,81,8,0,0.99,0.98,0,No
1123660,94,9,0,0,0,0,0,1,2,2,2,0,0.69,0.68,0,No
1123661,458,8,0,0,0,0,2,6,6,6,2,0,1,0.6,0,No
1123662,78,8,0,0,0,0,0,0,0,0,1,0,0.7,0.75,0,No
1123664,4,8,0,0,0,0,0,0,0,0,0,0,0.7,0.75,0,No
1123665,0,8,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,No
1123666,30,8,0,0,0,0,3,4,7,19,2,0,0.95,0.96,0,No
1123668,0,9,4,2,2,4,2,10,11,16,0,0,0.85,0.83,0,No
1123669,0,8,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,No
1123670,28,12,0,636,636,636,3,38,76,113,1,0,0,0.02,0,No
1123671,2,8,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,No
1123672,1220,9,0,0,0,0,21,124,162,354,2,0,0.91,0.74,0,No
1123673,25,8,2,0,0,0,3,5,8,15,0,0,0.19,0.16,0,No
1123674,12,9,12,6,6,6,1,10,18,28,0,0,0.85,0.83,0,No
1123675,20,9,0,0,0,0,0,0,1,2,0,0,0.85,0.83,0,No
1123676,8,12,28,22,49,76,4,20,47,55,0,0,0.83,0.84,0,No
1123677,7,8,0,0,0,0,0,0,0,3,2,0,0.95,0.97,0,No
1123678,1,9,0,0,0,0,0,0,0,0,0,0,0.85,0.83,0,No
1123679,11,9,0,3,11,19,1,5,17,28,0,0,0.96,0.98,0,No
1123680,367,12,0,0,0,0,5,5,5,5,0,0,0,0.02,0,No
1123681,4,12,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,No
1123682,19,14,0,0,0,0,0,7,10,11,2,0,0.99,0.99,0,No
1123684,8,12,0,0,0,0,0,1,2,3,0,0,0.62,0.73,0,No
1123685,10,9,0,0,0,0,0,0,0,0,0,0,0.85,0.83,0,No
1123686,1,9,0,0,0,0,0,0,0,0,0,0,0.91,0.74,0,No
1123687,38,8,5,0,0,0,2,8,21,29,4,0,0.22,0.67,0,No
1123688,17,9,0,0,0,0,0,0,0,0,0,0,0.85,0.83,0,No
1123689,13,2,0,35,75,120,5,24,45,69,2,0,0.66,0.53,0,No
1123690,222,8,64,295,415,535,64,204,406,735,210,0,0.97,0.87,0,No
1123691,5,9,0,0,0,0,0,0,0,0,0,0,0.91,0.74,0,No
1123692,1,9,1,1,2,3,0,1,2,3,0,0,0.91,0.74,0,No
1123693,997,8,0,0,0,0,0,0,2,2,2,0,0.97,0.99,0,No
1123694,29,12,0,0,0,0,0,1,4,11,1,0,0,0,0,No
1123695,16,9,11,27,42,60,1,10,23,31,0,1,0.85,0.83,0,No
1123696,1,12,0,0,0,0,0,0,1,2,0,0,0,0.02,0,No
1123697,22,9,0,0,0,0,0,2,2,2,0,0,0.85,0.83,0,No
1123698,11,4,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,No
1123699,29,4,0,0,0,0,0,2,3,7,0,0,0.77,0.8,0,No
1123700,2,4,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,No
1123701,8,4,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,No
1123702,9,8,3,16,28,43,4,14,29,42,0,0,0.98,0.98,0,No
1123703,28,4,10,75,95,112,9,31,59,98,10,0,0.77,0.8,0,No
1123704,28,4,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,No
